"Step","Eswimmer_Mnull_DS1000_W0_lr0.01 - train.proj_error_H2W","Eswimmer_Mnull_DS1000_W0_lr0.01 - train.proj_error_H2W__MIN","Eswimmer_Mnull_DS1000_W0_lr0.01 - train.proj_error_H2W__MAX"
"774","0.030122803524136543","0.030122803524136543","0.030122803524136543"
"775","0.03008275479078293","0.03008275479078293","0.03008275479078293"
"776","0.030048400163650513","0.030048400163650513","0.030048400163650513"
"777","0.030022326856851578","0.030022326856851578","0.030022326856851578"
"778","0.030092846602201462","0.030092846602201462","0.030092846602201462"
"779","0.03011714480817318","0.03011714480817318","0.03011714480817318"
"780","0.03003932535648346","0.03003932535648346","0.03003932535648346"
"781","0.030078643932938576","0.030078643932938576","0.030078643932938576"
"782","0.030063482001423836","0.030063482001423836","0.030063482001423836"
"783","0.030083956196904182","0.030083956196904182","0.030083956196904182"
"784","0.030077552422881126","0.030077552422881126","0.030077552422881126"
"785","0.03003302589058876","0.03003302589058876","0.03003302589058876"
"786","0.029989436268806458","0.029989436268806458","0.029989436268806458"
"787","0.029934808611869812","0.029934808611869812","0.029934808611869812"
"788","0.030056659132242203","0.030056659132242203","0.030056659132242203"
"789","0.029932191595435143","0.029932191595435143","0.029932191595435143"
"790","0.029942587018013","0.029942587018013","0.029942587018013"
"791","0.030063778162002563","0.030063778162002563","0.030063778162002563"
"792","0.029854195192456245","0.029854195192456245","0.029854195192456245"
"793","0.029964080080389977","0.029964080080389977","0.029964080080389977"
"794","0.030011864379048347","0.030011864379048347","0.030011864379048347"
"795","0.029931170865893364","0.029931170865893364","0.029931170865893364"
"796","0.02992958202958107","0.02992958202958107","0.02992958202958107"
"797","0.02986905537545681","0.02986905537545681","0.02986905537545681"
"798","0.029971739277243614","0.029971739277243614","0.029971739277243614"
"799","0.029931887984275818","0.029931887984275818","0.029931887984275818"
"800","0.029876265674829483","0.029876265674829483","0.029876265674829483"
"801","0.02989611215889454","0.02989611215889454","0.02989611215889454"
"802","0.029823020100593567","0.029823020100593567","0.029823020100593567"
"803","0.029870884492993355","0.029870884492993355","0.029870884492993355"
"804","0.029801012948155403","0.029801012948155403","0.029801012948155403"
"805","0.029838930815458298","0.029838930815458298","0.029838930815458298"
"806","0.02988537587225437","0.02988537587225437","0.02988537587225437"
"807","0.029862798750400543","0.029862798750400543","0.029862798750400543"
"808","0.029868585988879204","0.029868585988879204","0.029868585988879204"
"809","0.02981257252395153","0.02981257252395153","0.02981257252395153"
"810","0.02970949560403824","0.02970949560403824","0.02970949560403824"
"811","0.029837414622306824","0.029837414622306824","0.029837414622306824"
"812","0.029808491468429565","0.029808491468429565","0.029808491468429565"
"813","0.029741618782281876","0.029741618782281876","0.029741618782281876"
"814","0.029762841761112213","0.029762841761112213","0.029762841761112213"
"815","0.029734276235103607","0.029734276235103607","0.029734276235103607"
"816","0.02978941611945629","0.02978941611945629","0.02978941611945629"
"817","0.02967754378914833","0.02967754378914833","0.02967754378914833"
"818","0.02981671504676342","0.02981671504676342","0.02981671504676342"
"819","0.02975977584719658","0.02975977584719658","0.02975977584719658"
"820","0.02970397099852562","0.02970397099852562","0.02970397099852562"
"821","0.02970511093735695","0.02970511093735695","0.02970511093735695"
"822","0.02974364534020424","0.02974364534020424","0.02974364534020424"
"823","0.02965938113629818","0.02965938113629818","0.02965938113629818"
"824","0.029603373259305954","0.029603373259305954","0.029603373259305954"
"825","0.02968698740005493","0.02968698740005493","0.02968698740005493"
"826","0.029727913439273834","0.029727913439273834","0.029727913439273834"
"827","0.029701339080929756","0.029701339080929756","0.029701339080929756"
"828","0.029722977429628372","0.029722977429628372","0.029722977429628372"
"829","0.029589926823973656","0.029589926823973656","0.029589926823973656"
"830","0.02961348183453083","0.02961348183453083","0.02961348183453083"
"831","0.029584355652332306","0.029584355652332306","0.029584355652332306"
"832","0.029625652357935905","0.029625652357935905","0.029625652357935905"
"833","0.029612068086862564","0.029612068086862564","0.029612068086862564"
"834","0.029585812240839005","0.029585812240839005","0.029585812240839005"
"835","0.0296283271163702","0.0296283271163702","0.0296283271163702"
"836","0.029546909034252167","0.029546909034252167","0.029546909034252167"
"837","0.02962081879377365","0.02962081879377365","0.02962081879377365"
"838","0.02949007786810398","0.02949007786810398","0.02949007786810398"
"839","0.029618721455335617","0.029618721455335617","0.029618721455335617"
"840","0.029573390260338783","0.029573390260338783","0.029573390260338783"
"841","0.02959909476339817","0.02959909476339817","0.02959909476339817"
"842","0.029563816264271736","0.029563816264271736","0.029563816264271736"
"843","0.02955511398613453","0.02955511398613453","0.02955511398613453"
"844","0.029612474143505096","0.029612474143505096","0.029612474143505096"
"845","0.029498178511857986","0.029498178511857986","0.029498178511857986"
"846","0.029513996094465256","0.029513996094465256","0.029513996094465256"
"847","0.029515979811549187","0.029515979811549187","0.029515979811549187"
"848","0.029493004083633423","0.029493004083633423","0.029493004083633423"
"849","0.029515761882066727","0.029515761882066727","0.029515761882066727"
"850","0.029441695660352707","0.029441695660352707","0.029441695660352707"
"851","0.029400678351521492","0.029400678351521492","0.029400678351521492"
"852","0.02949381247162819","0.02949381247162819","0.02949381247162819"
"853","0.02947031892836094","0.02947031892836094","0.02947031892836094"
"854","0.029382549226284027","0.029382549226284027","0.029382549226284027"
"855","0.02949746511876583","0.02949746511876583","0.02949746511876583"
"856","0.02930527925491333","0.02930527925491333","0.02930527925491333"
"857","0.029511593282222748","0.029511593282222748","0.029511593282222748"
"858","0.029394561424851418","0.029394561424851418","0.029394561424851418"
"859","0.02949088253080845","0.02949088253080845","0.02949088253080845"
"860","0.029377110302448273","0.029377110302448273","0.029377110302448273"
"861","0.029384814202785492","0.029384814202785492","0.029384814202785492"
"862","0.029395125806331635","0.029395125806331635","0.029395125806331635"
"863","0.029439326375722885","0.029439326375722885","0.029439326375722885"
"864","0.029247382655739784","0.029247382655739784","0.029247382655739784"
"865","0.02939324826002121","0.02939324826002121","0.02939324826002121"
"866","0.02939774841070175","0.02939774841070175","0.02939774841070175"
"867","0.029312103986740112","0.029312103986740112","0.029312103986740112"
"868","0.02937069907784462","0.02937069907784462","0.02937069907784462"
"869","0.02934241108596325","0.02934241108596325","0.02934241108596325"
"870","0.029353465884923935","0.029353465884923935","0.029353465884923935"
"871","0.0293260645121336","0.0293260645121336","0.0293260645121336"
"872","0.029253534972667694","0.029253534972667694","0.029253534972667694"
"873","0.029216619208455086","0.029216619208455086","0.029216619208455086"
"874","0.029278038069605827","0.029278038069605827","0.029278038069605827"
"875","0.029311412945389748","0.029311412945389748","0.029311412945389748"
"876","0.029256772249937057","0.029256772249937057","0.029256772249937057"
"877","0.029332643374800682","0.029332643374800682","0.029332643374800682"
"878","0.02934025414288044","0.02934025414288044","0.02934025414288044"
"879","0.0293138287961483","0.0293138287961483","0.0293138287961483"
"880","0.029245154932141304","0.029245154932141304","0.029245154932141304"
"881","0.029202986508607864","0.029202986508607864","0.029202986508607864"
"882","0.02922668121755123","0.02922668121755123","0.02922668121755123"
"883","0.029210500419139862","0.029210500419139862","0.029210500419139862"
"884","0.02921968884766102","0.02921968884766102","0.02921968884766102"
"885","0.029264047741889954","0.029264047741889954","0.029264047741889954"
"886","0.029240058735013008","0.029240058735013008","0.029240058735013008"
"887","0.029226649552583694","0.029226649552583694","0.029226649552583694"
"888","0.029113830998539925","0.029113830998539925","0.029113830998539925"
"889","0.02924567461013794","0.02924567461013794","0.02924567461013794"
"890","0.029074467718601227","0.029074467718601227","0.029074467718601227"
"891","0.029240695759654045","0.029240695759654045","0.029240695759654045"
"892","0.029287200421094894","0.029287200421094894","0.029287200421094894"
"893","0.029108811169862747","0.029108811169862747","0.029108811169862747"
"894","0.02920996956527233","0.02920996956527233","0.02920996956527233"
"895","0.02907324582338333","0.02907324582338333","0.02907324582338333"
"896","0.02910824492573738","0.02910824492573738","0.02910824492573738"
"897","0.02919362485408783","0.02919362485408783","0.02919362485408783"
"898","0.029182016849517822","0.029182016849517822","0.029182016849517822"
"899","0.02916058339178562","0.02916058339178562","0.02916058339178562"
"900","0.029152056202292442","0.029152056202292442","0.029152056202292442"
"901","0.029174337163567543","0.029174337163567543","0.029174337163567543"
"902","0.029069075360894203","0.029069075360894203","0.029069075360894203"
"903","0.029102347791194916","0.029102347791194916","0.029102347791194916"
"904","0.029142320156097412","0.029142320156097412","0.029142320156097412"
"905","0.029195651412010193","0.029195651412010193","0.029195651412010193"
"906","0.02910633571445942","0.02910633571445942","0.02910633571445942"
"907","0.029071975499391556","0.029071975499391556","0.029071975499391556"
"908","0.029002349823713303","0.029002349823713303","0.029002349823713303"
"909","0.028973393142223358","0.028973393142223358","0.028973393142223358"
"910","0.029036492109298706","0.029036492109298706","0.029036492109298706"
"911","0.029047468677163124","0.029047468677163124","0.029047468677163124"
"912","0.028957033529877663","0.028957033529877663","0.028957033529877663"
"913","0.029004450887441635","0.029004450887441635","0.029004450887441635"
"914","0.029001858085393906","0.029001858085393906","0.029001858085393906"
"915","0.029020201414823532","0.029020201414823532","0.029020201414823532"
"916","0.02894730307161808","0.02894730307161808","0.02894730307161808"
"917","0.028968170285224915","0.028968170285224915","0.028968170285224915"
"918","0.029151571914553642","0.029151571914553642","0.029151571914553642"
"919","0.02899954281747341","0.02899954281747341","0.02899954281747341"
"920","0.028937997296452522","0.028937997296452522","0.028937997296452522"
"921","0.02901787869632244","0.02901787869632244","0.02901787869632244"
"922","0.028906045481562614","0.028906045481562614","0.028906045481562614"
"923","0.028996922075748444","0.028996922075748444","0.028996922075748444"
"924","0.02895241603255272","0.02895241603255272","0.02895241603255272"
"925","0.028839007019996643","0.028839007019996643","0.028839007019996643"
"926","0.02895052172243595","0.02895052172243595","0.02895052172243595"
"927","0.02884824015200138","0.02884824015200138","0.02884824015200138"
"928","0.028933169320225716","0.028933169320225716","0.028933169320225716"
"929","0.028776217252016068","0.028776217252016068","0.028776217252016068"
"930","0.02899714559316635","0.02899714559316635","0.02899714559316635"
"931","0.028825577348470688","0.028825577348470688","0.028825577348470688"
"932","0.028769109398126602","0.028769109398126602","0.028769109398126602"
"933","0.0288119874894619","0.0288119874894619","0.0288119874894619"
"934","0.02883887104690075","0.02883887104690075","0.02883887104690075"
"935","0.028830047696828842","0.028830047696828842","0.028830047696828842"
"936","0.028842926025390625","0.028842926025390625","0.028842926025390625"
"937","0.028872525319457054","0.028872525319457054","0.028872525319457054"
"938","0.02877798303961754","0.02877798303961754","0.02877798303961754"
"939","0.02882125787436962","0.02882125787436962","0.02882125787436962"
"940","0.028804441913962364","0.028804441913962364","0.028804441913962364"
"941","0.028879832476377487","0.028879832476377487","0.028879832476377487"
"942","0.02885025553405285","0.02885025553405285","0.02885025553405285"
"943","0.028795866295695305","0.028795866295695305","0.028795866295695305"
"944","0.028781799599528313","0.028781799599528313","0.028781799599528313"
"945","0.028840111568570137","0.028840111568570137","0.028840111568570137"
"946","0.028751438483595848","0.028751438483595848","0.028751438483595848"
"947","0.02873004972934723","0.02873004972934723","0.02873004972934723"
"948","0.02881680056452751","0.02881680056452751","0.02881680056452751"
"949","0.028773300349712372","0.028773300349712372","0.028773300349712372"
"950","0.028679315000772476","0.028679315000772476","0.028679315000772476"
"951","0.028681650757789612","0.028681650757789612","0.028681650757789612"
"952","0.028736434876918793","0.028736434876918793","0.028736434876918793"
"953","0.028750047087669373","0.028750047087669373","0.028750047087669373"
"954","0.02877562679350376","0.02877562679350376","0.02877562679350376"
"955","0.028697136789560318","0.028697136789560318","0.028697136789560318"
"956","0.028659209609031677","0.028659209609031677","0.028659209609031677"
"957","0.028716670349240303","0.028716670349240303","0.028716670349240303"
"958","0.02868315950036049","0.02868315950036049","0.02868315950036049"
"959","0.02874036505818367","0.02874036505818367","0.02874036505818367"
"960","0.028725428506731987","0.028725428506731987","0.028725428506731987"
"961","0.028645530343055725","0.028645530343055725","0.028645530343055725"
"962","0.02867814153432846","0.02867814153432846","0.02867814153432846"
"963","0.028591666370630264","0.028591666370630264","0.028591666370630264"
"964","0.028609352186322212","0.028609352186322212","0.028609352186322212"
"965","0.028606753796339035","0.028606753796339035","0.028606753796339035"
"966","0.028648540377616882","0.028648540377616882","0.028648540377616882"
"967","0.028554724529385567","0.028554724529385567","0.028554724529385567"
"968","0.028544405475258827","0.028544405475258827","0.028544405475258827"
"969","0.028523387387394905","0.028523387387394905","0.028523387387394905"
"970","0.028544167056679726","0.028544167056679726","0.028544167056679726"
"971","0.028516627848148346","0.028516627848148346","0.028516627848148346"
"972","0.028476573526859283","0.028476573526859283","0.028476573526859283"
"973","0.028592579066753387","0.028592579066753387","0.028592579066753387"
"974","0.028574051335453987","0.028574051335453987","0.028574051335453987"
"975","0.028570622205734253","0.028570622205734253","0.028570622205734253"
"976","0.028589444234967232","0.028589444234967232","0.028589444234967232"
"977","0.0286042932420969","0.0286042932420969","0.0286042932420969"
"978","0.028560424223542213","0.028560424223542213","0.028560424223542213"
"979","0.028420506045222282","0.028420506045222282","0.028420506045222282"
"980","0.028577197343111038","0.028577197343111038","0.028577197343111038"
"981","0.028502197936177254","0.028502197936177254","0.028502197936177254"
"982","0.028485193848609924","0.028485193848609924","0.028485193848609924"
"983","0.02845718339085579","0.02845718339085579","0.02845718339085579"
"984","0.028478864580392838","0.028478864580392838","0.028478864580392838"
"985","0.028464077040553093","0.028464077040553093","0.028464077040553093"
"986","0.028403302654623985","0.028403302654623985","0.028403302654623985"
"987","0.028552208095788956","0.028552208095788956","0.028552208095788956"
"988","0.02846500277519226","0.02846500277519226","0.02846500277519226"
"989","0.028493203222751617","0.028493203222751617","0.028493203222751617"
"990","0.028486110270023346","0.028486110270023346","0.028486110270023346"
"991","0.028502782806754112","0.028502782806754112","0.028502782806754112"
"992","0.02851930633187294","0.02851930633187294","0.02851930633187294"
"993","0.02844758704304695","0.02844758704304695","0.02844758704304695"
"994","0.028472134843468666","0.028472134843468666","0.028472134843468666"
"995","0.028413791209459305","0.028413791209459305","0.028413791209459305"
"996","0.02845080941915512","0.02845080941915512","0.02845080941915512"
"997","0.02843290939927101","0.02843290939927101","0.02843290939927101"
"998","0.028412504121661186","0.028412504121661186","0.028412504121661186"
"999","0.028376935049891472","0.028376935049891472","0.028376935049891472"
"1000","0.028376376256346703","0.028376376256346703","0.028376376256346703"
"1001","0.028357433155179024","0.028357433155179024","0.028357433155179024"
"1002","0.028432248160243034","0.028432248160243034","0.028432248160243034"
"1003","0.028336357325315475","0.028336357325315475","0.028336357325315475"
"1004","0.02838737517595291","0.02838737517595291","0.02838737517595291"
"1005","0.028405921533703804","0.028405921533703804","0.028405921533703804"
"1006","0.02835095487535","0.02835095487535","0.02835095487535"
"1007","0.028365427628159523","0.028365427628159523","0.028365427628159523"
"1008","0.02832864783704281","0.02832864783704281","0.02832864783704281"
"1009","0.028335632756352425","0.028335632756352425","0.028335632756352425"
"1010","0.02830444648861885","0.02830444648861885","0.02830444648861885"
"1011","0.028289448469877243","0.028289448469877243","0.028289448469877243"
"1012","0.028301715850830078","0.028301715850830078","0.028301715850830078"
"1013","0.02828265354037285","0.02828265354037285","0.02828265354037285"
"1014","0.028210151940584183","0.028210151940584183","0.028210151940584183"
"1015","0.02832668460905552","0.02832668460905552","0.02832668460905552"
"1016","0.028342027217149734","0.028342027217149734","0.028342027217149734"
"1017","0.028278857469558716","0.028278857469558716","0.028278857469558716"
"1018","0.028267139568924904","0.028267139568924904","0.028267139568924904"
"1019","0.02835666574537754","0.02835666574537754","0.02835666574537754"
"1020","0.02823575772345066","0.02823575772345066","0.02823575772345066"
"1021","0.028207628056406975","0.028207628056406975","0.028207628056406975"
"1022","0.02826317586004734","0.02826317586004734","0.02826317586004734"
"1023","0.028172535821795464","0.028172535821795464","0.028172535821795464"
"1024","0.028210720047354698","0.028210720047354698","0.028210720047354698"
"1025","0.028290893882513046","0.028290893882513046","0.028290893882513046"
"1026","0.028361380100250244","0.028361380100250244","0.028361380100250244"
"1027","0.02817595936357975","0.02817595936357975","0.02817595936357975"
"1028","0.028202151879668236","0.028202151879668236","0.028202151879668236"
"1029","0.02818923071026802","0.02818923071026802","0.02818923071026802"
"1030","0.028074653819203377","0.028074653819203377","0.028074653819203377"
"1031","0.028232242912054062","0.028232242912054062","0.028232242912054062"
"1032","0.02816370315849781","0.02816370315849781","0.02816370315849781"
"1033","0.02819688804447651","0.02819688804447651","0.02819688804447651"
"1034","0.028164615854620934","0.028164615854620934","0.028164615854620934"
"1035","0.028211718425154686","0.028211718425154686","0.028211718425154686"
"1036","0.028096938505768776","0.028096938505768776","0.028096938505768776"
"1037","0.028183678165078163","0.028183678165078163","0.028183678165078163"
"1038","0.028144845739006996","0.028144845739006996","0.028144845739006996"
"1039","0.02813449129462242","0.02813449129462242","0.02813449129462242"
"1040","0.028187815099954605","0.028187815099954605","0.028187815099954605"
"1041","0.028176937252283096","0.028176937252283096","0.028176937252283096"
"1042","0.02821985073387623","0.02821985073387623","0.02821985073387623"
"1043","0.02815699391067028","0.02815699391067028","0.02815699391067028"
"1044","0.028108593076467514","0.028108593076467514","0.028108593076467514"
"1045","0.02811030112206936","0.02811030112206936","0.02811030112206936"
"1046","0.028104156255722046","0.028104156255722046","0.028104156255722046"
"1047","0.02804379165172577","0.02804379165172577","0.02804379165172577"
"1048","0.027983441948890686","0.027983441948890686","0.027983441948890686"
"1049","0.02809276431798935","0.02809276431798935","0.02809276431798935"
"1050","0.028056956827640533","0.028056956827640533","0.028056956827640533"
"1051","0.028068166226148605","0.028068166226148605","0.028068166226148605"
"1052","0.028084145858883858","0.028084145858883858","0.028084145858883858"
"1053","0.02815273404121399","0.02815273404121399","0.02815273404121399"
"1054","0.0279854629188776","0.0279854629188776","0.0279854629188776"
"1055","0.028068920597434044","0.028068920597434044","0.028068920597434044"
"1056","0.027993174269795418","0.027993174269795418","0.027993174269795418"
"1057","0.02802952565252781","0.02802952565252781","0.02802952565252781"
"1058","0.02794894389808178","0.02794894389808178","0.02794894389808178"
"1059","0.028021620586514473","0.028021620586514473","0.028021620586514473"
"1060","0.02809801883995533","0.02809801883995533","0.02809801883995533"
"1061","0.02799457311630249","0.02799457311630249","0.02799457311630249"
"1062","0.027911633253097534","0.027911633253097534","0.027911633253097534"
"1063","0.027974803000688553","0.027974803000688553","0.027974803000688553"
"1064","0.02793271653354168","0.02793271653354168","0.02793271653354168"
"1065","0.028002729639410973","0.028002729639410973","0.028002729639410973"
"1066","0.027993369847536087","0.027993369847536087","0.027993369847536087"
"1067","0.027950800955295563","0.027950800955295563","0.027950800955295563"
"1068","0.02794080413877964","0.02794080413877964","0.02794080413877964"
"1069","0.02790173329412937","0.02790173329412937","0.02790173329412937"
"1070","0.02794170193374157","0.02794170193374157","0.02794170193374157"
"1071","0.027935627847909927","0.027935627847909927","0.027935627847909927"
"1072","0.027909934520721436","0.027909934520721436","0.027909934520721436"
"1073","0.02794319950044155","0.02794319950044155","0.02794319950044155"
"1074","0.02790464647114277","0.02790464647114277","0.02790464647114277"
"1075","0.027860937640070915","0.027860937640070915","0.027860937640070915"
"1076","0.02791725844144821","0.02791725844144821","0.02791725844144821"
"1077","0.027873534709215164","0.027873534709215164","0.027873534709215164"
"1078","0.027960287407040596","0.027960287407040596","0.027960287407040596"
"1079","0.027833402156829834","0.027833402156829834","0.027833402156829834"
"1080","0.027822399511933327","0.027822399511933327","0.027822399511933327"
"1081","0.027837105095386505","0.027837105095386505","0.027837105095386505"
"1082","0.02786690928041935","0.02786690928041935","0.02786690928041935"
"1083","0.02784102037549019","0.02784102037549019","0.02784102037549019"
"1084","0.027895351871848106","0.027895351871848106","0.027895351871848106"
"1085","0.027787618339061737","0.027787618339061737","0.027787618339061737"
"1086","0.027807636186480522","0.027807636186480522","0.027807636186480522"
"1087","0.02789941243827343","0.02789941243827343","0.02789941243827343"
"1088","0.027814075350761414","0.027814075350761414","0.027814075350761414"
"1089","0.02782796323299408","0.02782796323299408","0.02782796323299408"
"1090","0.027804706245660782","0.027804706245660782","0.027804706245660782"
"1091","0.02780410461127758","0.02780410461127758","0.02780410461127758"
"1092","0.027854857966303825","0.027854857966303825","0.027854857966303825"
"1093","0.027792617678642273","0.027792617678642273","0.027792617678642273"
"1094","0.027850929647684097","0.027850929647684097","0.027850929647684097"
"1095","0.027772868052124977","0.027772868052124977","0.027772868052124977"
"1096","0.027793005108833313","0.027793005108833313","0.027793005108833313"
"1097","0.027655750513076782","0.027655750513076782","0.027655750513076782"
"1098","0.027800925076007843","0.027800925076007843","0.027800925076007843"
"1099","0.02780618518590927","0.02780618518590927","0.02780618518590927"
"1100","0.027715040370821953","0.027715040370821953","0.027715040370821953"
"1101","0.027775567024946213","0.027775567024946213","0.027775567024946213"
"1102","0.027781177312135696","0.027781177312135696","0.027781177312135696"
"1103","0.027805453166365623","0.027805453166365623","0.027805453166365623"
"1104","0.027850721031427383","0.027850721031427383","0.027850721031427383"
"1105","0.027816273272037506","0.027816273272037506","0.027816273272037506"
"1106","0.02771112509071827","0.02771112509071827","0.02771112509071827"
"1107","0.02772081084549427","0.02772081084549427","0.02772081084549427"
"1108","0.027707679197192192","0.027707679197192192","0.027707679197192192"
"1109","0.02773221768438816","0.02773221768438816","0.02773221768438816"
"1110","0.027717087417840958","0.027717087417840958","0.027717087417840958"
"1111","0.027720628306269646","0.027720628306269646","0.027720628306269646"
"1112","0.027665259316563606","0.027665259316563606","0.027665259316563606"
"1113","0.02774711139500141","0.02774711139500141","0.02774711139500141"
"1114","0.027674797922372818","0.027674797922372818","0.027674797922372818"
"1115","0.027711274102330208","0.027711274102330208","0.027711274102330208"
"1116","0.027697933837771416","0.027697933837771416","0.027697933837771416"
"1117","0.02769486978650093","0.02769486978650093","0.02769486978650093"
"1118","0.027731020003557205","0.027731020003557205","0.027731020003557205"
"1119","0.0275943074375391","0.0275943074375391","0.0275943074375391"
"1120","0.02768116071820259","0.02768116071820259","0.02768116071820259"
"1121","0.027575012296438217","0.027575012296438217","0.027575012296438217"
"1122","0.027672113850712776","0.027672113850712776","0.027672113850712776"
"1123","0.02775862067937851","0.02775862067937851","0.02775862067937851"
"1124","0.0276231300085783","0.0276231300085783","0.0276231300085783"
"1125","0.02762390859425068","0.02762390859425068","0.02762390859425068"
"1126","0.02760758064687252","0.02760758064687252","0.02760758064687252"
"1127","0.027606938034296036","0.027606938034296036","0.027606938034296036"
"1128","0.027628153562545776","0.027628153562545776","0.027628153562545776"
"1129","0.027584269642829895","0.027584269642829895","0.027584269642829895"
"1130","0.027597198262810707","0.027597198262810707","0.027597198262810707"
"1131","0.02757275477051735","0.02757275477051735","0.02757275477051735"
"1132","0.027656925842165947","0.027656925842165947","0.027656925842165947"
"1133","0.027613526210188866","0.027613526210188866","0.027613526210188866"
"1134","0.027604328468441963","0.027604328468441963","0.027604328468441963"
"1135","0.027515655383467674","0.027515655383467674","0.027515655383467674"
"1136","0.027548594400286674","0.027548594400286674","0.027548594400286674"
"1137","0.02760014683008194","0.02760014683008194","0.02760014683008194"
"1138","0.02763190120458603","0.02763190120458603","0.02763190120458603"
"1139","0.027568066492676735","0.027568066492676735","0.027568066492676735"
"1140","0.02760184369981289","0.02760184369981289","0.02760184369981289"
"1141","0.027570312842726707","0.027570312842726707","0.027570312842726707"
"1142","0.027512986212968826","0.027512986212968826","0.027512986212968826"
"1143","0.027534397318959236","0.027534397318959236","0.027534397318959236"
"1144","0.027574196457862854","0.027574196457862854","0.027574196457862854"
"1145","0.02756137028336525","0.02756137028336525","0.02756137028336525"
"1146","0.02745978534221649","0.02745978534221649","0.02745978534221649"
"1147","0.027476603165268898","0.027476603165268898","0.027476603165268898"
"1148","0.027500642463564873","0.027500642463564873","0.027500642463564873"
"1149","0.027504408732056618","0.027504408732056618","0.027504408732056618"
"1150","0.027395466342568398","0.027395466342568398","0.027395466342568398"
"1151","0.027589889243245125","0.027589889243245125","0.027589889243245125"
"1152","0.02749716304242611","0.02749716304242611","0.02749716304242611"
"1153","0.027494678273797035","0.027494678273797035","0.027494678273797035"
"1154","0.02753450721502304","0.02753450721502304","0.02753450721502304"
"1155","0.02743779495358467","0.02743779495358467","0.02743779495358467"
"1156","0.027458835393190384","0.027458835393190384","0.027458835393190384"
"1157","0.027458583936095238","0.027458583936095238","0.027458583936095238"
"1158","0.02750830166041851","0.02750830166041851","0.02750830166041851"
"1159","0.027408137917518616","0.027408137917518616","0.027408137917518616"
"1160","0.027524830773472786","0.027524830773472786","0.027524830773472786"
"1161","0.027430860325694084","0.027430860325694084","0.027430860325694084"
"1162","0.027446171268820763","0.027446171268820763","0.027446171268820763"
"1163","0.027476882562041283","0.027476882562041283","0.027476882562041283"
"1164","0.027445800602436066","0.027445800602436066","0.027445800602436066"
"1165","0.02745463140308857","0.02745463140308857","0.02745463140308857"
"1166","0.027371888980269432","0.027371888980269432","0.027371888980269432"
"1167","0.02737445756793022","0.02737445756793022","0.02737445756793022"
"1168","0.027416225522756577","0.027416225522756577","0.027416225522756577"
"1169","0.027346722781658173","0.027346722781658173","0.027346722781658173"
"1170","0.027381373569369316","0.027381373569369316","0.027381373569369316"
"1171","0.027362538501620293","0.027362538501620293","0.027362538501620293"
"1172","0.02728947438299656","0.02728947438299656","0.02728947438299656"
"1173","0.027360180392861366","0.027360180392861366","0.027360180392861366"
"1174","0.02727922983467579","0.02727922983467579","0.02727922983467579"
"1175","0.027411922812461853","0.027411922812461853","0.027411922812461853"
"1176","0.027341939508914948","0.027341939508914948","0.027341939508914948"
"1177","0.02745700441300869","0.02745700441300869","0.02745700441300869"
"1178","0.027394874021410942","0.027394874021410942","0.027394874021410942"
"1179","0.027347467839717865","0.027347467839717865","0.027347467839717865"
"1180","0.02725987322628498","0.02725987322628498","0.02725987322628498"
"1181","0.02734345942735672","0.02734345942735672","0.02734345942735672"
"1182","0.027295131236314774","0.027295131236314774","0.027295131236314774"
"1183","0.027300827205181122","0.027300827205181122","0.027300827205181122"
"1184","0.0273091122508049","0.0273091122508049","0.0273091122508049"
"1185","0.027331462129950523","0.027331462129950523","0.027331462129950523"
"1186","0.027294786646962166","0.027294786646962166","0.027294786646962166"
"1187","0.02723793499171734","0.02723793499171734","0.02723793499171734"
"1188","0.027315666899085045","0.027315666899085045","0.027315666899085045"
"1189","0.027260225266218185","0.027260225266218185","0.027260225266218185"
"1190","0.027325360104441643","0.027325360104441643","0.027325360104441643"
"1191","0.02733425796031952","0.02733425796031952","0.02733425796031952"
"1192","0.02729417383670807","0.02729417383670807","0.02729417383670807"
"1193","0.027287526056170464","0.027287526056170464","0.027287526056170464"
"1194","0.02722444385290146","0.02722444385290146","0.02722444385290146"
"1195","0.027193957939743996","0.027193957939743996","0.027193957939743996"
"1196","0.027243290096521378","0.027243290096521378","0.027243290096521378"
"1197","0.027243850752711296","0.027243850752711296","0.027243850752711296"
"1198","0.027204593643546104","0.027204593643546104","0.027204593643546104"
"1199","0.027184272184967995","0.027184272184967995","0.027184272184967995"
"1200","0.027348380535840988","0.027348380535840988","0.027348380535840988"
"1201","0.027249524369835854","0.027249524369835854","0.027249524369835854"
"1202","0.0272072684019804","0.0272072684019804","0.0272072684019804"
"1203","0.027209986001253128","0.027209986001253128","0.027209986001253128"
"1204","0.02715502865612507","0.02715502865612507","0.02715502865612507"
"1205","0.027211114764213562","0.027211114764213562","0.027211114764213562"
"1206","0.027189994230866432","0.027189994230866432","0.027189994230866432"
"1207","0.027245361357927322","0.027245361357927322","0.027245361357927322"
"1208","0.027191855013370514","0.027191855013370514","0.027191855013370514"
"1209","0.02709566056728363","0.02709566056728363","0.02709566056728363"
"1210","0.027168888598680496","0.027168888598680496","0.027168888598680496"
"1211","0.027178790420293808","0.027178790420293808","0.027178790420293808"
"1212","0.027110885828733444","0.027110885828733444","0.027110885828733444"
"1213","0.027089925482869148","0.027089925482869148","0.027089925482869148"
