"Step","Eswimmer_Mnull_DS1000_W0_lr0.01 - train.NRC1","Eswimmer_Mnull_DS1000_W0_lr0.01 - train.NRC1__MIN","Eswimmer_Mnull_DS1000_W0_lr0.01 - train.NRC1__MAX"
"2361","3.448941318526646","3.448941318526646","3.448941318526646"
"2362","3.4505397219281293","3.4505397219281293","3.4505397219281293"
"2363","3.4363065109500313","3.4363065109500313","3.4363065109500313"
"2364","3.455366304684663","3.455366304684663","3.455366304684663"
"2365","3.43746092205531","3.43746092205531","3.43746092205531"
"2366","3.4656655456880108","3.4656655456880108","3.4656655456880108"
"2367","3.4404715323823036","3.4404715323823036","3.4404715323823036"
"2368","3.4459811952694","3.4459811952694","3.4459811952694"
"2369","3.460316536780505","3.460316536780505","3.460316536780505"
"2370","3.4485040290488542","3.4485040290488542","3.4485040290488542"
"2371","3.452321838175936","3.452321838175936","3.452321838175936"
"2372","3.4422094183718","3.4422094183718","3.4422094183718"
"2373","3.4440037099348992","3.4440037099348992","3.4440037099348992"
"2374","3.436497035805136","3.436497035805136","3.436497035805136"
"2375","3.451029578754111","3.451029578754111","3.451029578754111"
"2376","3.422181713444894","3.422181713444894","3.422181713444894"
"2377","3.4263841671033295","3.4263841671033295","3.4263841671033295"
"2378","3.4438904336938285","3.4438904336938285","3.4438904336938285"
"2379","3.4338368745778136","3.4338368745778136","3.4338368745778136"
"2380","3.409743521771874","3.409743521771874","3.409743521771874"
"2381","3.422158505097628","3.422158505097628","3.422158505097628"
"2382","3.4298264466939146","3.4298264466939146","3.4298264466939146"
"2383","3.440774948276172","3.440774948276172","3.440774948276172"
"2384","3.426734748499599","3.426734748499599","3.426734748499599"
"2385","3.4375494900774357","3.4375494900774357","3.4375494900774357"
"2386","3.438039766029702","3.438039766029702","3.438039766029702"
"2387","3.4279617012748496","3.4279617012748496","3.4279617012748496"
"2388","3.4255464172000067","3.4255464172000067","3.4255464172000067"
"2389","3.419619897917437","3.419619897917437","3.419619897917437"
"2390","3.422425852173532","3.422425852173532","3.422425852173532"
"2391","3.4161742726868396","3.4161742726868396","3.4161742726868396"
"2392","3.4355243410212135","3.4355243410212135","3.4355243410212135"
"2393","3.4304225216063204","3.4304225216063204","3.4304225216063204"
"2394","3.4166434000136943","3.4166434000136943","3.4166434000136943"
"2395","3.4226726776926224","3.4226726776926224","3.4226726776926224"
"2396","3.4150764979371013","3.4150764979371013","3.4150764979371013"
"2397","3.4257661156880204","3.4257661156880204","3.4257661156880204"
"2398","3.4065842989461963","3.4065842989461963","3.4065842989461963"
"2399","3.424537323594326","3.424537323594326","3.424537323594326"
"2400","3.4045834286967875","3.4045834286967875","3.4045834286967875"
"2401","3.413631200123942","3.413631200123942","3.413631200123942"
"2402","3.4194923007676845","3.4194923007676845","3.4194923007676845"
"2403","3.4025657898753563","3.4025657898753563","3.4025657898753563"
"2404","3.40568485864345","3.40568485864345","3.40568485864345"
"2405","3.399030912104994","3.399030912104994","3.399030912104994"
"2406","3.416354873975797","3.416354873975797","3.416354873975797"
"2407","3.4016045840021834","3.4016045840021834","3.4016045840021834"
"2408","3.4207188488224203","3.4207188488224203","3.4207188488224203"
"2409","3.4188918230706475","3.4188918230706475","3.4188918230706475"
"2410","3.4034826219793324","3.4034826219793324","3.4034826219793324"
"2411","3.409582251482425","3.409582251482425","3.409582251482425"
"2412","3.386814720686074","3.386814720686074","3.386814720686074"
"2413","3.4076891700566194","3.4076891700566194","3.4076891700566194"
"2414","3.385876163617373","3.385876163617373","3.385876163617373"
"2415","3.4170915983128944","3.4170915983128944","3.4170915983128944"
"2416","3.394298967452778","3.394298967452778","3.394298967452778"
"2417","3.382089958929049","3.382089958929049","3.382089958929049"
"2418","3.397583677482384","3.397583677482384","3.397583677482384"
"2419","3.396588493377203","3.396588493377203","3.396588493377203"
"2420","3.3852116160115693","3.3852116160115693","3.3852116160115693"
"2421","3.39426563054476","3.39426563054476","3.39426563054476"
"2422","3.3938642670235133","3.3938642670235133","3.3938642670235133"
"2423","3.3876179695278408","3.3876179695278408","3.3876179695278408"
"2424","3.3917680506510806","3.3917680506510806","3.3917680506510806"
"2425","3.366808279327364","3.366808279327364","3.366808279327364"
"2426","3.3882316820701237","3.3882316820701237","3.3882316820701237"
"2427","3.4084316407479345","3.4084316407479345","3.4084316407479345"
"2428","3.383142037017402","3.383142037017402","3.383142037017402"
"2429","3.3952511386501136","3.3952511386501136","3.3952511386501136"
"2430","3.4046016805304826","3.4046016805304826","3.4046016805304826"
"2431","3.374789827047149","3.374789827047149","3.374789827047149"
"2432","3.390717297619267","3.390717297619267","3.390717297619267"
"2433","3.3855037070592515","3.3855037070592515","3.3855037070592515"
"2434","3.387209894781248","3.387209894781248","3.387209894781248"
"2435","3.3802954585362603","3.3802954585362603","3.3802954585362603"
"2436","3.372940991654992","3.372940991654992","3.372940991654992"
"2437","3.3686647324371735","3.3686647324371735","3.3686647324371735"
"2438","3.3775782186426806","3.3775782186426806","3.3775782186426806"
"2439","3.376400658780767","3.376400658780767","3.376400658780767"
"2440","3.3672394727508217","3.3672394727508217","3.3672394727508217"
"2441","3.377112667802954","3.377112667802954","3.377112667802954"
"2442","3.3783085330274334","3.3783085330274334","3.3783085330274334"
"2443","3.3631765488110394","3.3631765488110394","3.3631765488110394"
"2444","3.383325313238951","3.383325313238951","3.383325313238951"
"2445","3.377573341277093","3.377573341277093","3.377573341277093"
"2446","3.3806729516983034","3.3806729516983034","3.3806729516983034"
"2447","3.3740966759957374","3.3740966759957374","3.3740966759957374"
"2448","3.3612981654008762","3.3612981654008762","3.3612981654008762"
"2449","3.369265654546456","3.369265654546456","3.369265654546456"
"2450","3.377208435639972","3.377208435639972","3.377208435639972"
"2451","3.343687919905642","3.343687919905642","3.343687919905642"
"2452","3.3698489146495705","3.3698489146495705","3.3698489146495705"
"2453","3.3508739742042963","3.3508739742042963","3.3508739742042963"
"2454","3.3691146440227167","3.3691146440227167","3.3691146440227167"
"2455","3.350982177057085","3.350982177057085","3.350982177057085"
"2456","3.366757812908167","3.366757812908167","3.366757812908167"
"2457","3.3594676226382725","3.3594676226382725","3.3594676226382725"
"2458","3.3660885045980247","3.3660885045980247","3.3660885045980247"
"2459","3.3699343928463206","3.3699343928463206","3.3699343928463206"
"2460","3.3591054651241428","3.3591054651241428","3.3591054651241428"
"2461","3.379275312209051","3.379275312209051","3.379275312209051"
"2462","3.367610037822509","3.367610037822509","3.367610037822509"
"2463","3.3733832125110204","3.3733832125110204","3.3733832125110204"
"2464","3.359123152461383","3.359123152461383","3.359123152461383"
"2465","3.3616914057341054","3.3616914057341054","3.3616914057341054"
"2466","3.348868342202681","3.348868342202681","3.348868342202681"
"2467","3.355397017300187","3.355397017300187","3.355397017300187"
"2468","3.3669787169597694","3.3669787169597694","3.3669787169597694"
"2469","3.3616339000875595","3.3616339000875595","3.3616339000875595"
"2470","3.3594282663585764","3.3594282663585764","3.3594282663585764"
"2471","3.3343183722773246","3.3343183722773246","3.3343183722773246"
"2472","3.3653010901364033","3.3653010901364033","3.3653010901364033"
"2473","3.352183566903477","3.352183566903477","3.352183566903477"
"2474","3.350926971301669","3.350926971301669","3.350926971301669"
"2475","3.337058264718871","3.337058264718871","3.337058264718871"
"2476","3.3419499481329695","3.3419499481329695","3.3419499481329695"
"2477","3.348082944560461","3.348082944560461","3.348082944560461"
"2478","3.3557041717234677","3.3557041717234677","3.3557041717234677"
"2479","3.3423089743084855","3.3423089743084855","3.3423089743084855"
"2480","3.354333797034109","3.354333797034109","3.354333797034109"
"2481","3.356652682590662","3.356652682590662","3.356652682590662"
"2482","3.3364073392210996","3.3364073392210996","3.3364073392210996"
"2483","3.338233793389285","3.338233793389285","3.338233793389285"
"2484","3.337162718391104","3.337162718391104","3.337162718391104"
"2485","3.3465367000738624","3.3465367000738624","3.3465367000738624"
"2486","3.341449372572606","3.341449372572606","3.341449372572606"
"2487","3.351457848683989","3.351457848683989","3.351457848683989"
"2488","3.3287063871203135","3.3287063871203135","3.3287063871203135"
"2489","3.348739422949089","3.348739422949089","3.348739422949089"
"2490","3.3421656261640744","3.3421656261640744","3.3421656261640744"
"2491","3.355184890078439","3.355184890078439","3.355184890078439"
"2492","3.342649052510751","3.342649052510751","3.342649052510751"
"2493","3.338940003493859","3.338940003493859","3.338940003493859"
"2494","3.347672843783221","3.347672843783221","3.347672843783221"
"2495","3.3331505807957145","3.3331505807957145","3.3331505807957145"
"2496","3.3351823436059056","3.3351823436059056","3.3351823436059056"
"2497","3.342240607886939","3.342240607886939","3.342240607886939"
"2498","3.340946188587928","3.340946188587928","3.340946188587928"
"2499","3.3321032225154923","3.3321032225154923","3.3321032225154923"
"2500","3.329891890604282","3.329891890604282","3.329891890604282"
"2501","3.3313616267899633","3.3313616267899633","3.3313616267899633"
"2502","3.3300996946098746","3.3300996946098746","3.3300996946098746"
"2503","3.341221810529838","3.341221810529838","3.341221810529838"
"2504","3.3326753292874347","3.3326753292874347","3.3326753292874347"
"2505","3.325907886967994","3.325907886967994","3.325907886967994"
"2506","3.3414048297798726","3.3414048297798726","3.3414048297798726"
"2507","3.334254052524353","3.334254052524353","3.334254052524353"
"2508","3.325758731214228","3.325758731214228","3.325758731214228"
"2509","3.3345249926673715","3.3345249926673715","3.3345249926673715"
"2510","3.3280848855333316","3.3280848855333316","3.3280848855333316"
"2511","3.3201645077675495","3.3201645077675495","3.3201645077675495"
"2512","3.3313990569004237","3.3313990569004237","3.3313990569004237"
"2513","3.328385065315655","3.328385065315655","3.328385065315655"
"2514","3.3395078470581794","3.3395078470581794","3.3395078470581794"
"2515","3.3263008117921564","3.3263008117921564","3.3263008117921564"
"2516","3.317798935661107","3.317798935661107","3.317798935661107"
"2517","3.316909097533266","3.316909097533266","3.316909097533266"
"2518","3.3198646989198313","3.3198646989198313","3.3198646989198313"
"2519","3.3194158901554185","3.3194158901554185","3.3194158901554185"
"2520","3.3133004351351554","3.3133004351351554","3.3133004351351554"
"2521","3.3215098577875324","3.3215098577875324","3.3215098577875324"
"2522","3.3261058864980586","3.3261058864980586","3.3261058864980586"
"2523","3.3194286374881776","3.3194286374881776","3.3194286374881776"
"2524","3.3146167214086746","3.3146167214086746","3.3146167214086746"
"2525","3.319305560815279","3.319305560815279","3.319305560815279"
"2526","3.316583073142916","3.316583073142916","3.316583073142916"
"2527","3.326740844741129","3.326740844741129","3.326740844741129"
"2528","3.3176728130728006","3.3176728130728006","3.3176728130728006"
"2529","3.31849814652052","3.31849814652052","3.31849814652052"
"2530","3.319763593416559","3.319763593416559","3.319763593416559"
"2531","3.3019044477789574","3.3019044477789574","3.3019044477789574"
"2532","3.3062666702480636","3.3062666702480636","3.3062666702480636"
"2533","3.3177185157546774","3.3177185157546774","3.3177185157546774"
"2534","3.3156367265363804","3.3156367265363804","3.3156367265363804"
"2535","3.312911791985447","3.312911791985447","3.312911791985447"
"2536","3.2970522470044816","3.2970522470044816","3.2970522470044816"
"2537","3.2998618114146083","3.2998618114146083","3.2998618114146083"
"2538","3.3148047208935023","3.3148047208935023","3.3148047208935023"
"2539","3.312211413587924","3.312211413587924","3.312211413587924"
"2540","3.3050928365579457","3.3050928365579457","3.3050928365579457"
"2541","3.3011539465555835","3.3011539465555835","3.3011539465555835"
"2542","3.3054108389287866","3.3054108389287866","3.3054108389287866"
"2543","3.316511016005883","3.316511016005883","3.316511016005883"
"2544","3.3208059331486","3.3208059331486","3.3208059331486"
"2545","3.2970172007329674","3.2970172007329674","3.2970172007329674"
"2546","3.296129715996343","3.296129715996343","3.296129715996343"
"2547","3.2922430123215456","3.2922430123215456","3.2922430123215456"
"2548","3.3051836301572766","3.3051836301572766","3.3051836301572766"
"2549","3.3079830532791674","3.3079830532791674","3.3079830532791674"
"2550","3.3000717442497263","3.3000717442497263","3.3000717442497263"
"2551","3.3052362646989204","3.3052362646989204","3.3052362646989204"
"2552","3.2970136961160605","3.2970136961160605","3.2970136961160605"
"2553","3.2939688881317997","3.2939688881317997","3.2939688881317997"
"2554","3.3020482451334976","3.3020482451334976","3.3020482451334976"
"2555","3.2909561238794267","3.2909561238794267","3.2909561238794267"
"2556","3.284367610989371","3.284367610989371","3.284367610989371"
"2557","3.300968087936417","3.300968087936417","3.300968087936417"
"2558","3.2883157265263288","3.2883157265263288","3.2883157265263288"
"2559","3.2867907826795855","3.2867907826795855","3.2867907826795855"
"2560","3.287453472998226","3.287453472998226","3.287453472998226"
"2561","3.293418940506075","3.293418940506075","3.293418940506075"
"2562","3.291494485375719","3.291494485375719","3.291494485375719"
"2563","3.2856505868039676","3.2856505868039676","3.2856505868039676"
"2564","3.297759345318904","3.297759345318904","3.297759345318904"
"2565","3.2940643455007956","3.2940643455007956","3.2940643455007956"
"2566","3.2897543797758555","3.2897543797758555","3.2897543797758555"
"2567","3.287282435636167","3.287282435636167","3.287282435636167"
"2568","3.295385127000176","3.295385127000176","3.295385127000176"
"2569","3.293471919130767","3.293471919130767","3.293471919130767"
"2570","3.287851994189099","3.287851994189099","3.287851994189099"
"2571","3.291693646516709","3.291693646516709","3.291693646516709"
"2572","3.2793719041655423","3.2793719041655423","3.2793719041655423"
"2573","3.272046071970268","3.272046071970268","3.272046071970268"
"2574","3.2708451677964914","3.2708451677964914","3.2708451677964914"
"2575","3.281788424895145","3.281788424895145","3.281788424895145"
"2576","3.276997327375284","3.276997327375284","3.276997327375284"
"2577","3.2990742940949858","3.2990742940949858","3.2990742940949858"
"2578","3.2781997971354433","3.2781997971354433","3.2781997971354433"
"2579","3.2894121898105513","3.2894121898105513","3.2894121898105513"
"2580","3.272190963390763","3.272190963390763","3.272190963390763"
"2581","3.2813758491361513","3.2813758491361513","3.2813758491361513"
"2582","3.2989331907369195","3.2989331907369195","3.2989331907369195"
"2583","3.287497217283584","3.287497217283584","3.287497217283584"
"2584","3.28226090843977","3.28226090843977","3.28226090843977"
"2585","3.2814357234584315","3.2814357234584315","3.2814357234584315"
"2586","3.2662530456617387","3.2662530456617387","3.2662530456617387"
"2587","3.263630860057252","3.263630860057252","3.263630860057252"
"2588","3.2649756067578126","3.2649756067578126","3.2649756067578126"
"2589","3.279696968338976","3.279696968338976","3.279696968338976"
"2590","3.2687611274945083","3.2687611274945083","3.2687611274945083"
"2591","3.265636094313173","3.265636094313173","3.265636094313173"
"2592","3.266909301681968","3.266909301681968","3.266909301681968"
"2593","3.270927635634376","3.270927635634376","3.270927635634376"
"2594","3.2837638157685434","3.2837638157685434","3.2837638157685434"
"2595","3.2736230297200963","3.2736230297200963","3.2736230297200963"
"2596","3.2847755648836174","3.2847755648836174","3.2847755648836174"
"2597","3.260248205895201","3.260248205895201","3.260248205895201"
"2598","3.279752894982288","3.279752894982288","3.279752894982288"
"2599","3.275562339853728","3.275562339853728","3.275562339853728"
"2600","3.2575374233118635","3.2575374233118635","3.2575374233118635"
"2601","3.276643573329784","3.276643573329784","3.276643573329784"
"2602","3.2592228191178436","3.2592228191178436","3.2592228191178436"
"2603","3.261105141723587","3.261105141723587","3.261105141723587"
"2604","3.2652101484850427","3.2652101484850427","3.2652101484850427"
"2605","3.2645889364669567","3.2645889364669567","3.2645889364669567"
"2606","3.260327926236729","3.260327926236729","3.260327926236729"
"2607","3.270647511020303","3.270647511020303","3.270647511020303"
"2608","3.2639747575683433","3.2639747575683433","3.2639747575683433"
"2609","3.2776149141499773","3.2776149141499773","3.2776149141499773"
"2610","3.269201264060699","3.269201264060699","3.269201264060699"
"2611","3.2652036091033954","3.2652036091033954","3.2652036091033954"
"2612","3.2770462430175975","3.2770462430175975","3.2770462430175975"
"2613","3.2689866447094973","3.2689866447094973","3.2689866447094973"
"2614","3.2548482256606803","3.2548482256606803","3.2548482256606803"
"2615","3.2651517302410356","3.2651517302410356","3.2651517302410356"
"2616","3.252414234204465","3.252414234204465","3.252414234204465"
"2617","3.2507366898411565","3.2507366898411565","3.2507366898411565"
"2618","3.269034628099311","3.269034628099311","3.269034628099311"
"2619","3.2755977085620542","3.2755977085620542","3.2755977085620542"
"2620","3.2534659654000424","3.2534659654000424","3.2534659654000424"
"2621","3.2559190698098974","3.2559190698098974","3.2559190698098974"
"2622","3.2535264549044807","3.2535264549044807","3.2535264549044807"
"2623","3.2583491461043157","3.2583491461043157","3.2583491461043157"
"2624","3.2603226986434892","3.2603226986434892","3.2603226986434892"
"2625","3.265839703616235","3.265839703616235","3.265839703616235"
"2626","3.248154222225552","3.248154222225552","3.248154222225552"
"2627","3.249467942873249","3.249467942873249","3.249467942873249"
"2628","3.244406730171817","3.244406730171817","3.244406730171817"
"2629","3.2562769277228507","3.2562769277228507","3.2562769277228507"
"2630","3.247415506951744","3.247415506951744","3.247415506951744"
"2631","3.255725782474561","3.255725782474561","3.255725782474561"
"2632","3.2438800551593885","3.2438800551593885","3.2438800551593885"
"2633","3.2585220421859993","3.2585220421859993","3.2585220421859993"
"2634","3.247177692425452","3.247177692425452","3.247177692425452"
"2635","3.2533423770815717","3.2533423770815717","3.2533423770815717"
"2636","3.229954788196497","3.229954788196497","3.229954788196497"
"2637","3.2433273531054727","3.2433273531054727","3.2433273531054727"
"2638","3.249844148146818","3.249844148146818","3.249844148146818"
"2639","3.2583643886475473","3.2583643886475473","3.2583643886475473"
"2640","3.2371439535403623","3.2371439535403623","3.2371439535403623"
"2641","3.245020369168429","3.245020369168429","3.245020369168429"
"2642","3.2328900529492093","3.2328900529492093","3.2328900529492093"
"2643","3.2546053513719233","3.2546053513719233","3.2546053513719233"
"2644","3.2450494880415643","3.2450494880415643","3.2450494880415643"
"2645","3.2487908282568823","3.2487908282568823","3.2487908282568823"
"2646","3.2503017126931955","3.2503017126931955","3.2503017126931955"
"2647","3.2461439308582487","3.2461439308582487","3.2461439308582487"
"2648","3.242269007973431","3.242269007973431","3.242269007973431"
"2649","3.2345538746202362","3.2345538746202362","3.2345538746202362"
"2650","3.2518468834315573","3.2518468834315573","3.2518468834315573"
"2651","3.243434674427044","3.243434674427044","3.243434674427044"
"2652","3.2291912654435726","3.2291912654435726","3.2291912654435726"
"2653","3.224741564409356","3.224741564409356","3.224741564409356"
"2654","3.2293963367951948","3.2293963367951948","3.2293963367951948"
"2655","3.2106737497702853","3.2106737497702853","3.2106737497702853"
"2656","3.225590354972519","3.225590354972519","3.225590354972519"
"2657","3.2400008385593537","3.2400008385593537","3.2400008385593537"
"2658","3.2380477738916524","3.2380477738916524","3.2380477738916524"
"2659","3.2311967351614874","3.2311967351614874","3.2311967351614874"
"2660","3.231832978525199","3.231832978525199","3.231832978525199"
"2661","3.24304797839759","3.24304797839759","3.24304797839759"
"2662","3.238538372816751","3.238538372816751","3.238538372816751"
"2663","3.242795117730406","3.242795117730406","3.242795117730406"
"2664","3.237011126024241","3.237011126024241","3.237011126024241"
"2665","3.221723825224268","3.221723825224268","3.221723825224268"
"2666","3.2374742978392312","3.2374742978392312","3.2374742978392312"
"2667","3.2021591442642383","3.2021591442642383","3.2021591442642383"
"2668","3.2395761336736033","3.2395761336736033","3.2395761336736033"
"2669","3.2254044693865724","3.2254044693865724","3.2254044693865724"
"2670","3.2278322361993053","3.2278322361993053","3.2278322361993053"
"2671","3.238015647470951","3.238015647470951","3.238015647470951"
"2672","3.2312015056693926","3.2312015056693926","3.2312015056693926"
"2673","3.2316282635331155","3.2316282635331155","3.2316282635331155"
"2674","3.231958326286418","3.231958326286418","3.231958326286418"
"2675","3.2286679944832724","3.2286679944832724","3.2286679944832724"
"2676","3.2195788715034723","3.2195788715034723","3.2195788715034723"
"2677","3.2296707870793178","3.2296707870793178","3.2296707870793178"
"2678","3.2350081918412035","3.2350081918412035","3.2350081918412035"
"2679","3.224290134790368","3.224290134790368","3.224290134790368"
"2680","3.2197922957340634","3.2197922957340634","3.2197922957340634"
"2681","3.2457383830687614","3.2457383830687614","3.2457383830687614"
"2682","3.226985317698578","3.226985317698578","3.226985317698578"
"2683","3.220394943509382","3.220394943509382","3.220394943509382"
"2684","3.2339134586884173","3.2339134586884173","3.2339134586884173"
"2685","3.2145487846890464","3.2145487846890464","3.2145487846890464"
"2686","3.2300462782382966","3.2300462782382966","3.2300462782382966"
"2687","3.222120940822657","3.222120940822657","3.222120940822657"
"2688","3.2171905612620177","3.2171905612620177","3.2171905612620177"
"2689","3.2154632894104","3.2154632894104","3.2154632894104"
"2690","3.2225995041280986","3.2225995041280986","3.2225995041280986"
"2691","3.2259014761658036","3.2259014761658036","3.2259014761658036"
"2692","3.229909694055459","3.229909694055459","3.229909694055459"
"2693","3.2206616504670964","3.2206616504670964","3.2206616504670964"
"2694","3.2198836417347194","3.2198836417347194","3.2198836417347194"
"2695","3.224612024270522","3.224612024270522","3.224612024270522"
"2696","3.223018763446249","3.223018763446249","3.223018763446249"
"2697","3.237609739532476","3.237609739532476","3.237609739532476"
"2698","3.2123915189432446","3.2123915189432446","3.2123915189432446"
"2699","3.2230456177616142","3.2230456177616142","3.2230456177616142"
"2700","3.210977233586731","3.210977233586731","3.210977233586731"
"2701","3.2110697514488273","3.2110697514488273","3.2110697514488273"
"2702","3.219603546965649","3.219603546965649","3.219603546965649"
"2703","3.233009347949177","3.233009347949177","3.233009347949177"
"2704","3.2200074587613927","3.2200074587613927","3.2200074587613927"
"2705","3.20447017633362","3.20447017633362","3.20447017633362"
"2706","3.199593459405063","3.199593459405063","3.199593459405063"
"2707","3.205346531047966","3.205346531047966","3.205346531047966"
"2708","3.216797644049453","3.216797644049453","3.216797644049453"
"2709","3.214526723977542","3.214526723977542","3.214526723977542"
"2710","3.207261625304818","3.207261625304818","3.207261625304818"
"2711","3.205378494992634","3.205378494992634","3.205378494992634"
"2712","3.1935907398076377","3.1935907398076377","3.1935907398076377"
"2713","3.2111471389085637","3.2111471389085637","3.2111471389085637"
"2714","3.2121990955732906","3.2121990955732906","3.2121990955732906"
"2715","3.2050813228434563","3.2050813228434563","3.2050813228434563"
"2716","3.2121385590756693","3.2121385590756693","3.2121385590756693"
"2717","3.2057473877244775","3.2057473877244775","3.2057473877244775"
"2718","3.2237529660563595","3.2237529660563595","3.2237529660563595"
"2719","3.2018629848083946","3.2018629848083946","3.2018629848083946"
"2720","3.2067526633409433","3.2067526633409433","3.2067526633409433"
"2721","3.2197732474422227","3.2197732474422227","3.2197732474422227"
"2722","3.2041384971831577","3.2041384971831577","3.2041384971831577"
"2723","3.213358047076748","3.213358047076748","3.213358047076748"
"2724","3.211878691020014","3.211878691020014","3.211878691020014"
"2725","3.202567141453634","3.202567141453634","3.202567141453634"
"2726","3.2199853793269866","3.2199853793269866","3.2199853793269866"
"2727","3.2060346549609675","3.2060346549609675","3.2060346549609675"
"2728","3.216770383062554","3.216770383062554","3.216770383062554"
"2729","3.2122587678220733","3.2122587678220733","3.2122587678220733"
"2730","3.2081798464354505","3.2081798464354505","3.2081798464354505"
"2731","3.2220096420525226","3.2220096420525226","3.2220096420525226"
"2732","3.2028568568244227","3.2028568568244227","3.2028568568244227"
"2733","3.216187112163883","3.216187112163883","3.216187112163883"
"2734","3.1975210301298795","3.1975210301298795","3.1975210301298795"
"2735","3.2030610902878833","3.2030610902878833","3.2030610902878833"
"2736","3.188120480798665","3.188120480798665","3.188120480798665"
"2737","3.198194506787695","3.198194506787695","3.198194506787695"
"2738","3.2008662455238084","3.2008662455238084","3.2008662455238084"
"2739","3.2040210316004814","3.2040210316004814","3.2040210316004814"
"2740","3.2001644338775805","3.2001644338775805","3.2001644338775805"
"2741","3.2071847167472005","3.2071847167472005","3.2071847167472005"
"2742","3.196356311590076","3.196356311590076","3.196356311590076"
"2743","3.1990505845928565","3.1990505845928565","3.1990505845928565"
"2744","3.1946393858478985","3.1946393858478985","3.1946393858478985"
"2745","3.2068973979902364","3.2068973979902364","3.2068973979902364"
"2746","3.186118951603363","3.186118951603363","3.186118951603363"
"2747","3.1947726348614234","3.1947726348614234","3.1947726348614234"
"2748","3.1950602724641213","3.1950602724641213","3.1950602724641213"
"2749","3.1970542544837954","3.1970542544837954","3.1970542544837954"
"2750","3.2032268998335494","3.2032268998335494","3.2032268998335494"
"2751","3.1916887835185626","3.1916887835185626","3.1916887835185626"
"2752","3.1959362022349525","3.1959362022349525","3.1959362022349525"
"2753","3.201178762060954","3.201178762060954","3.201178762060954"
"2754","3.19140345273749","3.19140345273749","3.19140345273749"
"2755","3.2045448928862026","3.2045448928862026","3.2045448928862026"
"2756","3.1786563443527704","3.1786563443527704","3.1786563443527704"
"2757","3.1995753340655937","3.1995753340655937","3.1995753340655937"
"2758","3.194239224285411","3.194239224285411","3.194239224285411"
"2759","3.1970339794192113","3.1970339794192113","3.1970339794192113"
"2760","3.18588468413573","3.18588468413573","3.18588468413573"
"2761","3.1799959476885995","3.1799959476885995","3.1799959476885995"
"2762","3.19494685459185","3.19494685459185","3.19494685459185"
"2763","3.182150487341918","3.182150487341918","3.182150487341918"
"2764","3.189497839230171","3.189497839230171","3.189497839230171"
"2765","3.1896206397683273","3.1896206397683273","3.1896206397683273"
"2766","3.1896352898149196","3.1896352898149196","3.1896352898149196"
"2767","3.188175190333277","3.188175190333277","3.188175190333277"
"2768","3.186118951603363","3.186118951603363","3.186118951603363"
"2769","3.1911202896331816","3.1911202896331816","3.1911202896331816"
"2770","3.183777525482932","3.183777525482932","3.183777525482932"
"2771","3.182857207850611","3.182857207850611","3.182857207850611"
"2772","3.1861568486206817","3.1861568486206817","3.1861568486206817"
"2773","3.1913241485620385","3.1913241485620385","3.1913241485620385"
"2774","3.1777432184482457","3.1777432184482457","3.1777432184482457"
"2775","3.1746400874039535","3.1746400874039535","3.1746400874039535"
"2776","3.1952715886980294","3.1952715886980294","3.1952715886980294"
"2777","3.1820385899508836","3.1820385899508836","3.1820385899508836"
"2778","3.184489593068196","3.184489593068196","3.184489593068196"
"2779","3.1837090781988953","3.1837090781988953","3.1837090781988953"
"2780","3.179291695850203","3.179291695850203","3.179291695850203"
"2781","3.1929677565582244","3.1929677565582244","3.1929677565582244"
"2782","3.1679917605798837","3.1679917605798837","3.1679917605798837"
"2783","3.1905608962564873","3.1905608962564873","3.1905608962564873"
"2784","3.1829975283229723","3.1829975283229723","3.1829975283229723"
"2785","3.1819925404421663","3.1819925404421663","3.1819925404421663"
"2786","3.180038971098271","3.180038971098271","3.180038971098271"
"2787","3.191812488288866","3.191812488288866","3.191812488288866"
"2788","3.1832303982636803","3.1832303982636803","3.1832303982636803"
"2789","3.190628555252275","3.190628555252275","3.190628555252275"
"2790","3.183023784951205","3.183023784951205","3.183023784951205"
"2791","3.17963284170501","3.17963284170501","3.17963284170501"
"2792","3.1696783166611566","3.1696783166611566","3.1696783166611566"
"2793","3.1796646771824597","3.1796646771824597","3.1796646771824597"
"2794","3.177329924791251","3.177329924791251","3.177329924791251"
"2795","3.180515689954642","3.180515689954642","3.180515689954642"
"2796","3.1788989490765527","3.1788989490765527","3.1788989490765527"
"2797","3.1736398582870606","3.1736398582870606","3.1736398582870606"
"2798","3.1685697860346553","3.1685697860346553","3.1685697860346553"
"2799","3.1777350469292287","3.1777350469292287","3.1777350469292287"
"2800","3.1841976960005702","3.1841976960005702","3.1841976960005702"
"2801","3.1914443982137746","3.1914443982137746","3.1914443982137746"
"2802","3.167548614813728","3.167548614813728","3.167548614813728"
"2803","3.159521970086731","3.159521970086731","3.159521970086731"
"2804","3.1674593023660274","3.1674593023660274","3.1674593023660274"
"2805","3.167759878115161","3.167759878115161","3.167759878115161"
"2806","3.1935640084827317","3.1935640084827317","3.1935640084827317"
"2807","3.173765791656464","3.173765791656464","3.173765791656464"
"2808","3.1606645175255834","3.1606645175255834","3.1606645175255834"
"2809","3.173810492156321","3.173810492156321","3.173810492156321"
"2810","3.169632786207891","3.169632786207891","3.169632786207891"
"2811","3.1585687186576106","3.1585687186576106","3.1585687186576106"
"2812","3.1733445908666034","3.1733445908666034","3.1733445908666034"
