"Step","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.prediction_error","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.prediction_error__MIN","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.prediction_error__MAX"
"2223","0.0044255065731704235","0.0044255065731704235","0.0044255065731704235"
"2225","0.004425353370606899","0.004425353370606899","0.004425353370606899"
"2227","0.004425165243446827","0.004425165243446827","0.004425165243446827"
"2228","0.00442508002743125","0.00442508002743125","0.00442508002743125"
"2229","0.0044249859638512135","0.0044249859638512135","0.0044249859638512135"
"2230","0.004424895625561476","0.004424895625561476","0.004424895625561476"
"2231","0.004424829967319965","0.004424829967319965","0.004424829967319965"
"2232","0.00442471681162715","0.00442471681162715","0.00442471681162715"
"2233","0.00442463718354702","0.00442463718354702","0.00442463718354702"
"2235","0.004424468148499727","0.004424468148499727","0.004424468148499727"
"2236","0.0044244080781936646","0.0044244080781936646","0.0044244080781936646"
"2237","0.004424295388162136","0.004424295388162136","0.004424295388162136"
"2238","0.004424227401614189","0.004424227401614189","0.004424227401614189"
"2239","0.004424152430146933","0.004424152430146933","0.004424152430146933"
"2240","0.004424067214131355","0.004424067214131355","0.004424067214131355"
"2241","0.004424017388373613","0.004424017388373613","0.004424017388373613"
"2242","0.004423927050083876","0.004423927050083876","0.004423927050083876"
"2243","0.004423858132213354","0.004423858132213354","0.004423858132213354"
"2244","0.0044237966649234295","0.0044237966649234295","0.0044237966649234295"
"2245","0.004423788283020258","0.004423788283020258","0.004423788283020258"
"2246","0.0044236923567950726","0.0044236923567950726","0.0044236923567950726"
"2248","0.004423546139150858","0.004423546139150858","0.004423546139150858"
"2249","0.004423468839377165","0.004423468839377165","0.004423468839377165"
"2250","0.004423417150974274","0.004423417150974274","0.004423417150974274"
"2251","0.004423331003636122","0.004423331003636122","0.004423331003636122"
"2255","0.004423039965331554","0.004423039965331554","0.004423039965331554"
"2256","0.004422997124493122","0.004422997124493122","0.004422997124493122"
"2257","0.0044229356572031975","0.0044229356572031975","0.0044229356572031975"
"2260","0.00442271726205945","0.00442271726205945","0.00442271726205945"
"2261","0.004422634374350309","0.004422634374350309","0.004422634374350309"
"2262","0.004422561265528202","0.004422561265528202","0.004422561265528202"
"2263","0.004422469530254602","0.004422469530254602","0.004422469530254602"
"2264","0.00442242668941617","0.00442242668941617","0.00442242668941617"
"2265","0.004422375001013279","0.004422375001013279","0.004422375001013279"
"2266","0.004422270692884922","0.004422270692884922","0.004422270692884922"
"2268","0.004422133322805166","0.004422133322805166","0.004422133322805166"
"2270","0.004421981051564217","0.004421981051564217","0.004421981051564217"
"2271","0.004421948920935392","0.004421948920935392","0.004421948920935392"
"2272","0.004421871621161699","0.004421871621161699","0.004421871621161699"
"2273","0.004421798512339592","0.004421798512339592","0.004421798512339592"
"2274","0.004421722609549761","0.004421722609549761","0.004421722609549761"
"2275","0.004421694204211235","0.004421694204211235","0.004421694204211235"
"2276","0.00442160340026021","0.00442160340026021","0.00442160340026021"
"2278","0.00442145299166441","0.00442145299166441","0.00442145299166441"
"2279","0.004421366844326258","0.004421366844326258","0.004421366844326258"
"2283","0.00442105159163475","0.00442105159163475","0.00442105159163475"
"2284","0.0044209896586835384","0.0044209896586835384","0.0044209896586835384"
"2285","0.0044209654442965984","0.0044209654442965984","0.0044209654442965984"
"2286","0.004420919809490442","0.004420919809490442","0.004420919809490442"
"2287","0.004420856479555368","0.004420856479555368","0.004420856479555368"
"2288","0.004420781508088112","0.004420781508088112","0.004420781508088112"
"2289","0.004420690704137087","0.004420690704137087","0.004420690704137087"
"2290","0.004420633427798748","0.004420633427798748","0.004420633427798748"
"2291","0.0044205631129443645","0.0044205631129443645","0.0044205631129443645"
"2292","0.004420506302267313","0.004420506302267313","0.004420506302267313"
"2293","0.00442041689530015","0.00442041689530015","0.00442041689530015"
"2294","0.004420318175107241","0.004420318175107241","0.004420318175107241"
"2295","0.004420264158397913","0.004420264158397913","0.004420264158397913"
"2296","0.004420223645865917","0.004420223645865917","0.004420223645865917"
"2297","0.004420158453285694","0.004420158453285694","0.004420158453285694"
"2299","0.004420019686222076","0.004420019686222076","0.004420019686222076"
"2300","0.004419940989464521","0.004419940989464521","0.004419940989464521"
"2301","0.004419893492013216","0.004419893492013216","0.004419893492013216"
"2302","0.004419825971126556","0.004419825971126556","0.004419825971126556"
"2303","0.004419728182256222","0.004419728182256222","0.004419728182256222"
"2305","0.004419559147208929","0.004419559147208929","0.004419559147208929"
"2306","0.004419487435370684","0.004419487435370684","0.004419487435370684"
"2307","0.004419391974806786","0.004419391974806786","0.004419391974806786"
"2309","0.004419274628162384","0.004419274628162384","0.004419274628162384"
"2310","0.004419212695211172","0.004419212695211172","0.004419212695211172"
"2311","0.004419196862727404","0.004419196862727404","0.004419196862727404"
"2312","0.004419140983372927","0.004419140983372927","0.004419140983372927"
"2313","0.004419037606567144","0.004419037606567144","0.004419037606567144"
"2315","0.0044189621694386005","0.0044189621694386005","0.0044189621694386005"
"2317","0.004418844357132912","0.004418844357132912","0.004418844357132912"
"2319","0.004418687894940376","0.004418687894940376","0.004418687894940376"
"2320","0.004418580327183008","0.004418580327183008","0.004418580327183008"
"2321","0.004418523982167244","0.004418523982167244","0.004418523982167244"
"2322","0.004418454598635435","0.004418454598635435","0.004418454598635435"
"2323","0.0044184038415551186","0.0044184038415551186","0.0044184038415551186"
"2324","0.004418304655700922","0.004418304655700922","0.004418304655700922"
"2325","0.004418237134814262","0.004418237134814262","0.004418237134814262"
"2327","0.004418082069605589","0.004418082069605589","0.004418082069605589"
"2328","0.004418039228767157","0.004418039228767157","0.004418039228767157"
"2329","0.004417981021106243","0.004417981021106243","0.004417981021106243"
"2330","0.004417920019477606","0.004417920019477606","0.004417920019477606"
"2331","0.004417877644300461","0.004417877644300461","0.004417877644300461"
"2332","0.004417823627591133","0.004417823627591133","0.004417823627591133"
"2333","0.004417758900672197","0.004417758900672197","0.004417758900672197"
"2335","0.0044176350347697735","0.0044176350347697735","0.0044176350347697735"
"2336","0.004417590796947479","0.004417590796947479","0.004417590796947479"
"2337","0.004417513497173786","0.004417513497173786","0.004417513497173786"
"2338","0.004417452961206436","0.004417452961206436","0.004417452961206436"
"2339","0.00441739009693265","0.00441739009693265","0.00441739009693265"
"2340","0.004417318385094404","0.004417318385094404","0.004417318385094404"
"2342","0.004417178686708212","0.004417178686708212","0.004417178686708212"
"2344","0.0044170524924993515","0.0044170524924993515","0.0044170524924993515"
"2345","0.004416977986693382","0.004416977986693382","0.004416977986693382"
"2346","0.004416943062096834","0.004416943062096834","0.004416943062096834"
"2347","0.004416887182742357","0.004416887182742357","0.004416887182742357"
"2348","0.00441683828830719","0.00441683828830719","0.00441683828830719"
"2350","0.004416733048856258","0.004416733048856258","0.004416733048856258"
"2351","0.004416691605001688","0.004416691605001688","0.004416691605001688"
"2355","0.004416478332132101","0.004416478332132101","0.004416478332132101"
"2356","0.004416424781084061","0.004416424781084061","0.004416424781084061"
"2357","0.0044164108112454414","0.0044164108112454414","0.0044164108112454414"
"2358","0.004416357260197401","0.004416357260197401","0.004416357260197401"
"2359","0.0044162985868752","0.0044162985868752","0.0044162985868752"
"2360","0.004416231531649828","0.004416231531649828","0.004416231531649828"
"2361","0.004416139330714941","0.004416139330714941","0.004416139330714941"
"2362","0.004416074138134718","0.004416074138134718","0.004416074138134718"
"2363","0.004416005685925484","0.004416005685925484","0.004416005685925484"
"2364","0.004415948875248432","0.004415948875248432","0.004415948875248432"
"2366","0.004415844101458788","0.004415844101458788","0.004415844101458788"
"2368","0.004415732342749834","0.004415732342749834","0.004415732342749834"
"2369","0.0044156950898468494","0.0044156950898468494","0.0044156950898468494"
"2370","0.004415600094944239","0.004415600094944239","0.004415600094944239"
"2371","0.0044155968353152275","0.0044155968353152275","0.0044155968353152275"
"2373","0.004415483679622412","0.004415483679622412","0.004415483679622412"
"2374","0.0044153183698654175","0.0044153183698654175","0.0044153183698654175"
"2375","0.004415193106979132","0.004415193106979132","0.004415193106979132"
"2377","0.004415072035044432","0.004415072035044432","0.004415072035044432"
"2378","0.004414992406964302","0.004414992406964302","0.004414992406964302"
"2379","0.004414981696754694","0.004414981696754694","0.004414981696754694"
"2380","0.004414950963109732","0.004414950963109732","0.004414950963109732"
"2381","0.004414859227836132","0.004414859227836132","0.004414859227836132"
"2382","0.004414804745465517","0.004414804745465517","0.004414804745465517"
"2383","0.0044147418811917305","0.0044147418811917305","0.0044147418811917305"
"2385","0.004414611496031284","0.004414611496031284","0.004414611496031284"
"2386","0.004414554685354233","0.004414554685354233","0.004414554685354233"
"2387","0.004414494149386883","0.004414494149386883","0.004414494149386883"
"2389","0.004414372146129608","0.004414372146129608","0.004414372146129608"
"2391","0.00441425247117877","0.00441425247117877","0.00441425247117877"
"2392","0.00441420404240489","0.00441420404240489","0.00441420404240489"
"2393","0.004414150025695562","0.004414150025695562","0.004414150025695562"
"2394","0.004414072725921869","0.004414072725921869","0.004414072725921869"
"2396","0.004413980059325695","0.004413980059325695","0.004413980059325695"
"2397","0.004413870628923178","0.004413870628923178","0.004413870628923178"
"2399","0.004413755610585213","0.004413755610585213","0.004413755610585213"
"2400","0.004413677379488945","0.004413677379488945","0.004413677379488945"
"2401","0.004413602873682976","0.004413602873682976","0.004413602873682976"
"2402","0.004413532093167305","0.004413532093167305","0.004413532093167305"
"2403","0.00441347761079669","0.00441347761079669","0.00441347761079669"
"2404","0.004413387272506952","0.004413387272506952","0.004413387272506952"
"2405","0.004413332790136337","0.004413332790136337","0.004413332790136337"
"2406","0.00441330298781395","0.00441330298781395","0.00441330298781395"
"2407","0.004413227085024118","0.004413227085024118","0.004413227085024118"
"2408","0.004413194954395294","0.004413194954395294","0.004413194954395294"
"2409","0.004413141403347254","0.004413141403347254","0.004413141403347254"
"2410","0.004413099959492683","0.004413099959492683","0.004413099959492683"
"2411","0.0044130305759608746","0.0044130305759608746","0.0044130305759608746"
"2412","0.00441301055252552","0.00441301055252552","0.00441301055252552"
"2413","0.004412967246025801","0.004412967246025801","0.004412967246025801"
"2414","0.00441288435831666","0.00441288435831666","0.00441288435831666"
"2416","0.004412828013300896","0.004412828013300896","0.004412828013300896"
"2417","0.0044127763248980045","0.0044127763248980045","0.0044127763248980045"
"2418","0.004412746988236904","0.004412746988236904","0.004412746988236904"
"2419","0.004412669688463211","0.004412669688463211","0.004412669688463211"
"2420","0.0044125886633992195","0.0044125886633992195","0.0044125886633992195"
"2421","0.004412551876157522","0.004412551876157522","0.004412551876157522"
"2422","0.004412476904690266","0.004412476904690266","0.004412476904690266"
"2423","0.004412384703755379","0.004412384703755379","0.004412384703755379"
"2424","0.004412338137626648","0.004412338137626648","0.004412338137626648"
"2425","0.004412311129271984","0.004412311129271984","0.004412311129271984"
"2426","0.0044122254475951195","0.0044122254475951195","0.0044122254475951195"
"2428","0.004412155598402023","0.004412155598402023","0.004412155598402023"
"2429","0.004412146285176277","0.004412146285176277","0.004412146285176277"
"2430","0.004412097856402397","0.004412097856402397","0.004412097856402397"
"2431","0.004412044305354357","0.004412044305354357","0.004412044305354357"
"2432","0.00441199354827404","0.00441199354827404","0.00441199354827404"
"2434","0.004411877598613501","0.004411877598613501","0.004411877598613501"
"2435","0.004411839880049229","0.004411839880049229","0.004411839880049229"
"2436","0.004411804489791393","0.004411804489791393","0.004411804489791393"
"2438","0.004411671310663223","0.004411671310663223","0.004411671310663223"
"2440","0.004411585628986359","0.004411585628986359","0.004411585628986359"
"2441","0.0044115157797932625","0.0044115157797932625","0.0044115157797932625"
"2442","0.004411485977470875","0.004411485977470875","0.004411485977470875"
"2443","0.00441142451018095","0.00441142451018095","0.00441142451018095"
"2444","0.004411390051245689","0.004411390051245689","0.004411390051245689"
"2445","0.004411371424794197","0.004411371424794197","0.004411371424794197"
"2446","0.00441133975982666","0.00441133975982666","0.00441133975982666"
"2447","0.004411301575601101","0.004411301575601101","0.004411301575601101"
"2448","0.004411252681165934","0.004411252681165934","0.004411252681165934"
"2449","0.004411216825246811","0.004411216825246811","0.004411216825246811"
"2450","0.004411164205521345","0.004411164205521345","0.004411164205521345"
"2451","0.004411136731505394","0.004411136731505394","0.004411136731505394"
"2452","0.004411077592521906","0.004411077592521906","0.004411077592521906"
"2453","0.0044110496528446674","0.0044110496528446674","0.0044110496528446674"
"2454","0.004410987254232168","0.004410987254232168","0.004410987254232168"
"2455","0.004410952795296907","0.004410952795296907","0.004410952795296907"
"2456","0.004410897847265005","0.004410897847265005","0.004410897847265005"
"2457","0.004410880152136087","0.004410880152136087","0.004410880152136087"
"2458","0.004410829395055771","0.004410829395055771","0.004410829395055771"
"2459","0.004410815890878439","0.004410815890878439","0.004410815890878439"
"2460","0.004410784225910902","0.004410784225910902","0.004410784225910902"
"2461","0.004410730209201574","0.004410730209201574","0.004410730209201574"
"2462","0.0044106547720730305","0.0044106547720730305","0.0044106547720730305"
"2464","0.00441052857786417","0.00441052857786417","0.00441052857786417"
"2465","0.0044104671105742455","0.0044104671105742455","0.0044104671105742455"
"2466","0.004410410765558481","0.004410410765558481","0.004410410765558481"
"2467","0.004410375375300646","0.004410375375300646","0.004410375375300646"
"2470","0.004410273395478725","0.004410273395478725","0.004410273395478725"
"2471","0.004410214722156525","0.004410214722156525","0.004410214722156525"
"2472","0.004410150460898876","0.004410150460898876","0.004410150460898876"
"2473","0.004410135094076395","0.004410135094076395","0.004410135094076395"
"2474","0.004410067573189735","0.004410067573189735","0.004410067573189735"
"2475","0.0044100321829319","0.0044100321829319","0.0044100321829319"
"2476","0.004409984219819307","0.004409984219819307","0.004409984219819307"
"2478","0.004409906920045614","0.004409906920045614","0.004409906920045614"
"2479","0.004409853834658861","0.004409853834658861","0.004409853834658861"
"2480","0.004409827757626772","0.004409827757626772","0.004409827757626772"
"2481","0.004409771412611008","0.004409771412611008","0.004409771412611008"
"2484","0.004409611690789461","0.004409611690789461","0.004409611690789461"
"2486","0.0044094775803387165","0.0044094775803387165","0.0044094775803387165"
"2487","0.004409439861774445","0.004409439861774445","0.004409439861774445"
"2488","0.004409424960613251","0.004409424960613251","0.004409424960613251"
"2489","0.004409368149936199","0.004409368149936199","0.004409368149936199"
"2490","0.0044092885218560696","0.0044092885218560696","0.0044092885218560696"
"2491","0.00440925033763051","0.00440925033763051","0.00440925033763051"
"2492","0.004409242887049913","0.004409242887049913","0.004409242887049913"
"2493","0.0044091930612921715","0.0044091930612921715","0.0044091930612921715"
"2494","0.004409139975905418","0.004409139975905418","0.004409139975905418"
"2495","0.004409071058034897","0.004409071058034897","0.004409071058034897"
"2496","0.004409012384712696","0.004409012384712696","0.004409012384712696"
"2497","0.004408963955938816","0.004408963955938816","0.004408963955938816"
"2498","0.004408891312777996","0.004408891312777996","0.004408891312777996"
"2499","0.004408870358020067","0.004408870358020067","0.004408870358020067"
"2500","0.004408805165439844","0.004408805165439844","0.004408805165439844"
"2501","0.004408803768455982","0.004408803768455982","0.004408803768455982"
"2502","0.004408719949424267","0.004408719949424267","0.004408719949424267"
"2503","0.004408635199069977","0.004408635199069977","0.004408635199069977"
"2505","0.004408540204167366","0.004408540204167366","0.004408540204167366"
"2506","0.004408481530845165","0.004408481530845165","0.004408481530845165"
"2507","0.004408386070281267","0.004408386070281267","0.004408386070281267"
"2509","0.004408283159136772","0.004408283159136772","0.004408283159136772"
"2510","0.004408263601362705","0.004408263601362705","0.004408263601362705"
"2511","0.004408219829201698","0.004408219829201698","0.004408219829201698"
"2512","0.004408171400427818","0.004408171400427818","0.004408171400427818"
"2513","0.004408089444041252","0.004408089444041252","0.004408089444041252"
"2514","0.004408042877912521","0.004408042877912521","0.004408042877912521"
"2515","0.004407976288348436","0.004407976288348436","0.004407976288348436"
"2516","0.0044079371728003025","0.0044079371728003025","0.0044079371728003025"
"2517","0.004407910164445639","0.004407910164445639","0.004407910164445639"
"2518","0.004407854750752449","0.004407854750752449","0.004407854750752449"
"2519","0.004407801665365696","0.004407801665365696","0.004407801665365696"
"2521","0.004407673142850399","0.004407673142850399","0.004407673142850399"
"2522","0.004407617263495922","0.004407617263495922","0.004407617263495922"
"2523","0.004407566972076893","0.004407566972076893","0.004407566972076893"
"2524","0.0044075120240449905","0.0044075120240449905","0.0044075120240449905"
"2525","0.004407425876706839","0.004407425876706839","0.004407425876706839"
"2526","0.004407359287142754","0.004407359287142754","0.004407359287142754"
"2527","0.004407322499901056","0.004407322499901056","0.004407322499901056"
"2528","0.004407260566949844","0.004407260566949844","0.004407260566949844"
"2529","0.004407209809869528","0.004407209809869528","0.004407209809869528"
"2530","0.004407152067869902","0.004407152067869902","0.004407152067869902"
"2533","0.004406978376209736","0.004406978376209736","0.004406978376209736"
"2534","0.004406943917274475","0.004406943917274475","0.004406943917274475"
"2537","0.004406781401485205","0.004406781401485205","0.004406781401485205"
"2538","0.004406753461807966","0.004406753461807966","0.004406753461807966"
"2539","0.004406691994518042","0.004406691994518042","0.004406691994518042"
"2540","0.004406624473631382","0.004406624473631382","0.004406624473631382"
"2542","0.004406535532325506","0.004406535532325506","0.004406535532325506"
"2543","0.004406516440212727","0.004406516440212727","0.004406516440212727"
"2544","0.004406473599374294","0.004406473599374294","0.004406473599374294"
"2545","0.004406454972922802","0.004406454972922802","0.004406454972922802"
"2546","0.00440641213208437","0.00440641213208437","0.00440641213208437"
"2547","0.00440635671839118","0.00440635671839118","0.00440635671839118"
"2548","0.004406314808875322","0.004406314808875322","0.004406314808875322"
"2549","0.004406279418617487","0.004406279418617487","0.004406279418617487"
"2550","0.004406218882650137","0.004406218882650137","0.004406218882650137"
"2551","0.004406134597957134","0.004406134597957134","0.004406134597957134"
"2552","0.004406105726957321","0.004406105726957321","0.004406105726957321"
"2556","0.004405959974974394","0.004405959974974394","0.004405959974974394"
"2557","0.004405921325087547","0.004405921325087547","0.004405921325087547"
"2559","0.004405834712088108","0.004405834712088108","0.004405834712088108"
"2560","0.0044057914055883884","0.0044057914055883884","0.0044057914055883884"
"2561","0.004405715968459845","0.004405715968459845","0.004405715968459845"
"2562","0.004405621439218521","0.004405621439218521","0.004405621439218521"
"2563","0.00440560607239604","0.00440560607239604","0.00440560607239604"
"2564","0.004405549727380276","0.004405549727380276","0.004405549727380276"
"2565","0.0044054859317839146","0.0044054859317839146","0.0044054859317839146"
"2566","0.004405439365655184","0.004405439365655184","0.004405439365655184"
"2567","0.004405420273542404","0.004405420273542404","0.004405420273542404"
"2568","0.0044053648598492146","0.0044053648598492146","0.0044053648598492146"
"2569","0.004405333660542965","0.004405333660542965","0.004405333660542965"
"2570","0.004405258689075708","0.004405258689075708","0.004405258689075708"
"2571","0.0044052479788661","0.0044052479788661","0.0044052479788661"
"2572","0.004405173473060131","0.004405173473060131","0.004405173473060131"
"2573","0.004405138548463583","0.004405138548463583","0.004405138548463583"
"2575","0.004405084066092968","0.004405084066092968","0.004405084066092968"
"2576","0.004405056592077017","0.004405056592077017","0.004405056592077017"
"2577","0.004405017010867596","0.004405017010867596","0.004405017010867596"
"2579","0.004404926672577858","0.004404926672577858","0.004404926672577858"
"2580","0.004404914099723101","0.004404914099723101","0.004404914099723101"
"2582","0.004404796753078699","0.004404796753078699","0.004404796753078699"
"2583","0.004404753912240267","0.004404753912240267","0.004404753912240267"
"2585","0.004404664970934391","0.004404664970934391","0.004404664970934391"
"2586","0.004404623527079821","0.004404623527079821","0.004404623527079821"
"2587","0.0044045643880963326","0.0044045643880963326","0.0044045643880963326"
"2588","0.004404526669532061","0.004404526669532061","0.004404526669532061"
"2590","0.004404391162097454","0.004404391162097454","0.004404391162097454"
"2591","0.004404353443533182","0.004404353443533182","0.004404353443533182"
"2592","0.004404291044920683","0.004404291044920683","0.004404291044920683"
"2593","0.004404228646308184","0.004404228646308184","0.004404228646308184"
"2594","0.004404198378324509","0.004404198378324509","0.004404198378324509"
"2596","0.004404107108712196","0.004404107108712196","0.004404107108712196"
"2597","0.0044040861539542675","0.0044040861539542675","0.0044040861539542675"
"2598","0.004404078703373671","0.004404078703373671","0.004404078703373671"
"2599","0.004404017701745033","0.004404017701745033","0.004404017701745033"
"2600","0.004403986502438784","0.004403986502438784","0.004403986502438784"
"2601","0.004403913859277964","0.004403913859277964","0.004403913859277964"
"2602","0.0044038668274879456","0.0044038668274879456","0.0044038668274879456"
"2603","0.004403828177601099","0.004403828177601099","0.004403828177601099"
"2604","0.0044037760235369205","0.0044037760235369205","0.0044037760235369205"
"2606","0.004403723403811455","0.004403723403811455","0.004403723403811455"
"2608","0.004403615836054087","0.004403615836054087","0.004403615836054087"
"2609","0.004403548780828714","0.004403548780828714","0.004403548780828714"
"2610","0.004403538070619106","0.004403538070619106","0.004403538070619106"
"2611","0.004403479862958193","0.004403479862958193","0.004403479862958193"
"2612","0.0044034747406840324","0.0044034747406840324","0.0044034747406840324"
"2613","0.004403417930006981","0.004403417930006981","0.004403417930006981"
"2614","0.004403362981975079","0.004403362981975079","0.004403362981975079"
"2615","0.004403335507959127","0.004403335507959127","0.004403335507959127"
"2616","0.004403308965265751","0.004403308965265751","0.004403308965265751"
"2617","0.004403272178024054","0.004403272178024054","0.004403272178024054"
"2619","0.004403200466185808","0.004403200466185808","0.004403200466185808"
"2620","0.0044031343422830105","0.0044031343422830105","0.0044031343422830105"
"2621","0.004403084982186556","0.004403084982186556","0.004403084982186556"
"2622","0.0044030616991221905","0.0044030616991221905","0.0044030616991221905"
"2623","0.004402970429509878","0.004402970429509878","0.004402970429509878"
"2625","0.004402905236929655","0.004402905236929655","0.004402905236929655"
"2627","0.004402814898639917","0.004402814898639917","0.004402814898639917"
"2629","0.0044027636758983135","0.0044027636758983135","0.0044027636758983135"
"2631","0.004402709659188986","0.004402709659188986","0.004402709659188986"
"2632","0.004402705933898687","0.004402705933898687","0.004402705933898687"
"2633","0.004402677528560162","0.004402677528560162","0.004402677528560162"
"2634","0.004402652382850647","0.004402652382850647","0.004402652382850647"
"2635","0.004402566235512495","0.004402566235512495","0.004402566235512495"
"2636","0.004402505699545145","0.004402505699545145","0.004402505699545145"
"2637","0.004402469843626022","0.004402469843626022","0.004402469843626022"
"2638","0.004402425605803728","0.004402425605803728","0.004402425605803728"
"2639","0.004402363207191229","0.004402363207191229","0.004402363207191229"
"2640","0.004402295220643282","0.004402295220643282","0.004402295220643282"
"2642","0.004402266349643469","0.004402266349643469","0.004402266349643469"
"2643","0.004402201622724533","0.004402201622724533","0.004402201622724533"
"2645","0.0044021522626280785","0.0044021522626280785","0.0044021522626280785"
"2646","0.004402138292789459","0.004402138292789459","0.004402138292789459"
"2647","0.004402058199048042","0.004402058199048042","0.004402058199048042"
"2648","0.004402012098580599","0.004402012098580599","0.004402012098580599"
"2649","0.004401956219226122","0.004401956219226122","0.004401956219226122"
"2650","0.004401909653097391","0.004401909653097391","0.004401909653097391"
"2651","0.004401881713420153","0.004401881713420153","0.004401881713420153"
"2652","0.0044018058106303215","0.0044018058106303215","0.0044018058106303215"
"2653","0.004401789512485266","0.004401789512485266","0.004401789512485266"
"2654","0.004401732701808214","0.004401732701808214","0.004401732701808214"
"2655","0.004401681944727898","0.004401681944727898","0.004401681944727898"
"2657","0.004401660989969969","0.004401660989969969","0.004401660989969969"
"2658","0.0044016167521476746","0.0044016167521476746","0.0044016167521476746"
"2659","0.00440154317766428","0.00440154317766428","0.00440154317766428"
"2660","0.004401504993438721","0.004401504993438721","0.004401504993438721"
"2661","0.004401445388793945","0.004401445388793945","0.004401445388793945"
"2662","0.004401376936584711","0.004401376936584711","0.004401376936584711"
"2663","0.00440136669203639","0.00440136669203639","0.00440136669203639"
"2665","0.004401308950036764","0.004401308950036764","0.004401308950036764"
"2667","0.004401226527988911","0.004401226527988911","0.004401226527988911"
"2668","0.004401159007102251","0.004401159007102251","0.004401159007102251"
"2669","0.0044011324644088745","0.0044011324644088745","0.0044011324644088745"
"2670","0.004401091951876879","0.004401091951876879","0.004401091951876879"
"2671","0.00440107099711895","0.00440107099711895","0.00440107099711895"
"2672","0.004401011858135462","0.004401011858135462","0.004401011858135462"
"2673","0.004400960169732571","0.004400960169732571","0.004400960169732571"
"2674","0.004400896839797497","0.004400896839797497","0.004400896839797497"
"2675","0.004400829318910837","0.004400829318910837","0.004400829318910837"
"2676","0.004400770179927349","0.004400770179927349","0.004400770179927349"
"2677","0.0044007436372339725","0.0044007436372339725","0.0044007436372339725"
"2680","0.0044006472453475","0.0044006472453475","0.0044006472453475"
"2681","0.004400601610541344","0.004400601610541344","0.004400601610541344"
"2682","0.004400553181767464","0.004400553181767464","0.004400553181767464"
"2683","0.004400511272251606","0.004400511272251606","0.004400511272251606"
"2684","0.004400499630719423","0.004400499630719423","0.004400499630719423"
"2685","0.00440048286691308","0.00440048286691308","0.00440048286691308"
"2686","0.004400448873639107","0.004400448873639107","0.004400448873639107"
"2687","0.004400364588946104","0.004400364588946104","0.004400364588946104"
"2688","0.004400357604026794","0.004400357604026794","0.004400357604026794"
"2689","0.004400306846946478","0.004400306846946478","0.004400306846946478"
"2690","0.004400276113301516","0.004400276113301516","0.004400276113301516"
"2691","0.004400226287543774","0.004400226287543774","0.004400226287543774"
"2692","0.004400199744850397","0.004400199744850397","0.004400199744850397"
"2695","0.004400020930916071","0.004400020930916071","0.004400020930916071"
"2696","0.00439998647198081","0.00439998647198081","0.00439998647198081"
"2697","0.004399911966174841","0.004399911966174841","0.004399911966174841"
"2698","0.004399866797029972","0.004399866797029972","0.004399866797029972"
"2699","0.0043998342007398605","0.0043998342007398605","0.0043998342007398605"
"2700","0.004399827215820551","0.004399827215820551","0.004399827215820551"
"2701","0.004399753641337156","0.004399753641337156","0.004399753641337156"
"2702","0.004399707540869713","0.004399707540869713","0.004399707540869713"
"2703","0.004399668890982866","0.004399668890982866","0.004399668890982866"
"2704","0.004399608820676804","0.004399608820676804","0.004399608820676804"
"2705","0.0043995194137096405","0.0043995194137096405","0.0043995194137096405"
"2706","0.0043994588777422905","0.0043994588777422905","0.0043994588777422905"
"2707","0.004399434197694063","0.004399434197694063","0.004399434197694063"
"2708","0.004399398807436228","0.004399398807436228","0.004399398807436228"
"2710","0.004399316385388374","0.004399316385388374","0.004399316385388374"
"2711","0.004399279598146677","0.004399279598146677","0.004399279598146677"
"2712","0.0043992409482598305","0.0043992409482598305","0.0043992409482598305"
"2713","0.004399237688630819","0.004399237688630819","0.004399237688630819"
"2715","0.004399131052196026","0.004399131052196026","0.004399131052196026"
"2716","0.004399075638502836","0.004399075638502836","0.004399075638502836"
"2717","0.0043990411795675755","0.0043990411795675755","0.0043990411795675755"
"2719","0.0043989564292132854","0.0043989564292132854","0.0043989564292132854"
"2720","0.004398898221552372","0.004398898221552372","0.004398898221552372"
"2721","0.004398861434310675","0.004398861434310675","0.004398861434310675"
"2722","0.004398825578391552","0.004398825578391552","0.004398825578391552"
"2723","0.004398794379085302","0.004398794379085302","0.004398794379085302"
"2724","0.00439875852316618","0.00439875852316618","0.00439875852316618"
"2725","0.0043987394310534","0.0043987394310534","0.0043987394310534"
"2726","0.004398684483021498","0.004398684483021498","0.004398684483021498"
"2727","0.00439865468069911","0.00439865468069911","0.00439865468069911"
"2728","0.004398575518280268","0.004398575518280268","0.004398575518280268"
"2729","0.0043985359370708466","0.0043985359370708466","0.0043985359370708466"
"2730","0.004398530349135399","0.004398530349135399","0.004398530349135399"
"2731","0.004398500546813011","0.004398500546813011","0.004398500546813011"
"2732","0.0043984572403132915","0.0043984572403132915","0.0043984572403132915"
"2733","0.004398414399474859","0.004398414399474859","0.004398414399474859"
"2735","0.0043983133509755135","0.0043983133509755135","0.0043983133509755135"
"2736","0.004398287273943424","0.004398287273943424","0.004398287273943424"
"2737","0.0043982393108308315","0.0043982393108308315","0.0043982393108308315"
"2738","0.004398224875330925","0.004398224875330925","0.004398224875330925"
