"Step","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.NRC1","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.NRC1__MIN","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.NRC1__MAX"
"1865","0.045454353209869625","0.045454353209869625","0.045454353209869625"
"1866","0.04543889119911933","0.04543889119911933","0.04543889119911933"
"1867","0.045423155437849576","0.045423155437849576","0.045423155437849576"
"1868","0.04540868197257646","0.04540868197257646","0.04540868197257646"
"1870","0.04537669685662172","0.04537669685662172","0.04537669685662172"
"1871","0.045362744648064335","0.045362744648064335","0.045362744648064335"
"1872","0.04534844778737011","0.04534844778737011","0.04534844778737011"
"1873","0.045334288024241685","0.045334288024241685","0.045334288024241685"
"1874","0.04531927659521989","0.04531927659521989","0.04531927659521989"
"1875","0.045305390989788294","0.045305390989788294","0.045305390989788294"
"1876","0.045290288075529136","0.045290288075529136","0.045290288075529136"
"1877","0.045274886081796466","0.045274886081796466","0.045274886081796466"
"1878","0.04525794049828278","0.04525794049828278","0.04525794049828278"
"1879","0.04524268512888034","0.04524268512888034","0.04524268512888034"
"1880","0.045225822534776854","0.045225822534776854","0.045225822534776854"
"1881","0.04521137413249221","0.04521137413249221","0.04521137413249221"
"1882","0.045196299721073044","0.045196299721073044","0.045196299721073044"
"1884","0.04516638917167802","0.04516638917167802","0.04516638917167802"
"1885","0.04515175161190564","0.04515175161190564","0.04515175161190564"
"1886","0.04513765462920128","0.04513765462920128","0.04513765462920128"
"1887","0.04512211845976731","0.04512211845976731","0.04512211845976731"
"1888","0.04510784035594497","0.04510784035594497","0.04510784035594497"
"1889","0.04509071473685617","0.04509071473685617","0.04509071473685617"
"1890","0.04507726117436164","0.04507726117436164","0.04507726117436164"
"1891","0.04506098639203833","0.04506098639203833","0.04506098639203833"
"1894","0.04501600594508659","0.04501600594508659","0.04501600594508659"
"1898","0.04495633338583866","0.04495633338583866","0.04495633338583866"
"1899","0.04494327070415443","0.04494327070415443","0.04494327070415443"
"1900","0.04492912959805858","0.04492912959805858","0.04492912959805858"
"1901","0.04491446023269327","0.04491446023269327","0.04491446023269327"
"1902","0.04490006165611908","0.04490006165611908","0.04490006165611908"
"1904","0.04487164833747465","0.04487164833747465","0.04487164833747465"
"1905","0.04485672648208947","0.04485672648208947","0.04485672648208947"
"1906","0.0448407023046459","0.0448407023046459","0.0448407023046459"
"1907","0.04482505131875314","0.04482505131875314","0.04482505131875314"
"1908","0.04481019466923703","0.04481019466923703","0.04481019466923703"
"1909","0.044793802221880695","0.044793802221880695","0.044793802221880695"
"1910","0.04477991439558559","0.04477991439558559","0.04477991439558559"
"1911","0.04476470152827119","0.04476470152827119","0.04476470152827119"
"1912","0.044750295079977374","0.044750295079977374","0.044750295079977374"
"1913","0.04473777904777876","0.04473777904777876","0.04473777904777876"
"1915","0.044709225828592936","0.044709225828592936","0.044709225828592936"
"1916","0.044695115218070215","0.044695115218070215","0.044695115218070215"
"1917","0.04467998050952724","0.04467998050952724","0.04467998050952724"
"1918","0.04466751255745862","0.04466751255745862","0.04466751255745862"
"1919","0.0446535232412316","0.0446535232412316","0.0446535232412316"
"1920","0.04463878425058488","0.04463878425058488","0.04463878425058488"
"1921","0.04462487588273143","0.04462487588273143","0.04462487588273143"
"1922","0.04461083591777424","0.04461083591777424","0.04461083591777424"
"1923","0.044596205873124066","0.044596205873124066","0.044596205873124066"
"1924","0.04458034928373513","0.04458034928373513","0.04458034928373513"
"1925","0.04456752597636319","0.04456752597636319","0.04456752597636319"
"1926","0.044551356212823745","0.044551356212823745","0.044551356212823745"
"1927","0.044537945174612105","0.044537945174612105","0.044537945174612105"
"1928","0.04452310436690823","0.04452310436690823","0.04452310436690823"
"1929","0.04450897862298007","0.04450897862298007","0.04450897862298007"
"1931","0.04447976071912513","0.04447976071912513","0.04447976071912513"
"1932","0.04446624599299048","0.04446624599299048","0.04446624599299048"
"1933","0.044453954145656324","0.044453954145656324","0.044453954145656324"
"1934","0.044441498699256954","0.044441498699256954","0.044441498699256954"
"1935","0.044426362499634935","0.044426362499634935","0.044426362499634935"
"1936","0.04441325629055632","0.04441325629055632","0.04441325629055632"
"1937","0.04439810583806525","0.04439810583806525","0.04439810583806525"
"1938","0.04438561374332699","0.04438561374332699","0.04438561374332699"
"1940","0.04435555350724485","0.04435555350724485","0.04435555350724485"
"1941","0.044341663935084395","0.044341663935084395","0.044341663935084395"
"1944","0.044300217736258675","0.044300217736258675","0.044300217736258675"
"1945","0.04428581007268804","0.04428581007268804","0.04428581007268804"
"1946","0.04427166491580488","0.04427166491580488","0.04427166491580488"
"1947","0.0442564878798205","0.0442564878798205","0.0442564878798205"
"1948","0.04424168135693094","0.04424168135693094","0.04424168135693094"
"1949","0.0442271500283905","0.0442271500283905","0.0442271500283905"
"1950","0.04421309033862803","0.04421309033862803","0.04421309033862803"
"1951","0.04419704206750703","0.04419704206750703","0.04419704206750703"
"1953","0.04416918802078362","0.04416918802078362","0.04416918802078362"
"1954","0.04415352160149268","0.04415352160149268","0.04415352160149268"
"1955","0.04413866895513274","0.04413866895513274","0.04413866895513274"
"1959","0.04408251889090957","0.04408251889090957","0.04408251889090957"
"1960","0.04406890638075333","0.04406890638075333","0.04406890638075333"
"1961","0.04405459968273158","0.04405459968273158","0.04405459968273158"
"1962","0.0440413712194279","0.0440413712194279","0.0440413712194279"
"1963","0.044027992871053585","0.044027992871053585","0.044027992871053585"
"1964","0.044011788426727434","0.044011788426727434","0.044011788426727434"
"1965","0.04399815521330334","0.04399815521330334","0.04399815521330334"
"1966","0.04398518822319625","0.04398518822319625","0.04398518822319625"
"1967","0.04397085717883442","0.04397085717883442","0.04397085717883442"
"1969","0.04394134233408499","0.04394134233408499","0.04394134233408499"
"1970","0.04392794126360263","0.04392794126360263","0.04392794126360263"
"1971","0.043915863087903746","0.043915863087903746","0.043915863087903746"
"1972","0.04390211836230287","0.04390211836230287","0.04390211836230287"
"1973","0.04388713748230657","0.04388713748230657","0.04388713748230657"
"1975","0.04386022128864192","0.04386022128864192","0.04386022128864192"
"1976","0.043847350421392775","0.043847350421392775","0.043847350421392775"
"1977","0.04383513810658064","0.04383513810658064","0.04383513810658064"
"1978","0.04382225198097239","0.04382225198097239","0.04382225198097239"
"1979","0.0438092541294302","0.0438092541294302","0.0438092541294302"
"1980","0.043795437741065146","0.043795437741065146","0.043795437741065146"
"1981","0.043782923451232136","0.043782923451232136","0.043782923451232136"
"1982","0.043769149071900756","0.043769149071900756","0.043769149071900756"
"1983","0.043756253724746785","0.043756253724746785","0.043756253724746785"
"1985","0.04372925788007342","0.04372925788007342","0.04372925788007342"
"1986","0.04371638102217639","0.04371638102217639","0.04371638102217639"
"1987","0.0437017470919784","0.0437017470919784","0.0437017470919784"
"1988","0.04368867887556553","0.04368867887556553","0.04368867887556553"
"1989","0.043676192454268174","0.043676192454268174","0.043676192454268174"
"1990","0.04366249159045969","0.04366249159045969","0.04366249159045969"
"1991","0.043650424762709916","0.043650424762709916","0.043650424762709916"
"1992","0.04363491362028071","0.04363491362028071","0.04363491362028071"
"1993","0.043623228532402435","0.043623228532402435","0.043623228532402435"
"1994","0.043609202194676074","0.043609202194676074","0.043609202194676074"
"1995","0.04359719310885362","0.04359719310885362","0.04359719310885362"
"1996","0.04358197474030839","0.04358197474030839","0.04358197474030839"
"1998","0.04355578169545174","0.04355578169545174","0.04355578169545174"
"1999","0.043542628342094984","0.043542628342094984","0.043542628342094984"
"2000","0.043530250900079406","0.043530250900079406","0.043530250900079406"
"2002","0.043508004874547625","0.043508004874547625","0.043508004874547625"
"2003","0.043494934212286354","0.043494934212286354","0.043494934212286354"
"2004","0.04348328674952882","0.04348328674952882","0.04348328674952882"
"2005","0.04346977337111662","0.04346977337111662","0.04346977337111662"
"2007","0.0434431363476906","0.0434431363476906","0.0434431363476906"
"2008","0.043431508392831344","0.043431508392831344","0.043431508392831344"
"2009","0.043418442942999035","0.043418442942999035","0.043418442942999035"
"2010","0.04340565591419363","0.04340565591419363","0.04340565591419363"
"2011","0.04339360578491414","0.04339360578491414","0.04339360578491414"
"2012","0.04337991791293666","0.04337991791293666","0.04337991791293666"
"2013","0.04336745685469418","0.04336745685469418","0.04336745685469418"
"2014","0.04335517341044783","0.04335517341044783","0.04335517341044783"
"2015","0.04334156694311241","0.04334156694311241","0.04334156694311241"
"2016","0.043327799397313585","0.043327799397313585","0.043327799397313585"
"2017","0.04331474955730664","0.04331474955730664","0.04331474955730664"
"2018","0.043302812464281484","0.043302812464281484","0.043302812464281484"
"2020","0.04327548008347458","0.04327548008347458","0.04327548008347458"
"2021","0.043261691675521435","0.043261691675521435","0.043261691675521435"
"2022","0.04324944830709137","0.04324944830709137","0.04324944830709137"
"2023","0.04323706871200648","0.04323706871200648","0.04323706871200648"
"2024","0.04322392595496149","0.04322392595496149","0.04322392595496149"
"2025","0.04321053443729852","0.04321053443729852","0.04321053443729852"
"2026","0.04319840486760427","0.04319840486760427","0.04319840486760427"
"2027","0.04318472901814153","0.04318472901814153","0.04318472901814153"
"2028","0.043170052765690574","0.043170052765690574","0.043170052765690574"
"2029","0.0431577346605593","0.0431577346605593","0.0431577346605593"
"2031","0.043131199691352096","0.043131199691352096","0.043131199691352096"
"2033","0.04310519883007351","0.04310519883007351","0.04310519883007351"
"2034","0.0430913812357403","0.0430913812357403","0.0430913812357403"
"2035","0.0430787050562742","0.0430787050562742","0.0430787050562742"
"2037","0.043052438438186076","0.043052438438186076","0.043052438438186076"
"2038","0.043039173617959024","0.043039173617959024","0.043039173617959024"
"2039","0.0430260109303199","0.0430260109303199","0.0430260109303199"
"2040","0.04301221854398159","0.04301221854398159","0.04301221854398159"
"2041","0.042998959921724464","0.042998959921724464","0.042998959921724464"
"2042","0.04298647241910748","0.04298647241910748","0.04298647241910748"
"2043","0.04297172361951402","0.04297172361951402","0.04297172361951402"
"2044","0.04295919631785205","0.04295919631785205","0.04295919631785205"
"2045","0.042947370820849984","0.042947370820849984","0.042947370820849984"
"2046","0.04293124776650279","0.04293124776650279","0.04293124776650279"
"2047","0.042918420227405475","0.042918420227405475","0.042918420227405475"
"2048","0.04290452016347467","0.04290452016347467","0.04290452016347467"
"2049","0.0428903038206156","0.0428903038206156","0.0428903038206156"
"2050","0.04287785708584124","0.04287785708584124","0.04287785708584124"
"2052","0.042849248311796144","0.042849248311796144","0.042849248311796144"
"2053","0.04283709465849847","0.04283709465849847","0.04283709465849847"
"2055","0.042809660084373036","0.042809660084373036","0.042809660084373036"
"2056","0.04279579636159019","0.04279579636159019","0.04279579636159019"
"2058","0.042769447752753195","0.042769447752753195","0.042769447752753195"
"2059","0.042755191449043425","0.042755191449043425","0.042755191449043425"
"2060","0.042740438739685714","0.042740438739685714","0.042740438739685714"
"2061","0.04272799506933575","0.04272799506933575","0.04272799506933575"
"2062","0.042712760898204805","0.042712760898204805","0.042712760898204805"
"2063","0.04270140560338973","0.04270140560338973","0.04270140560338973"
"2064","0.04268880561099854","0.04268880561099854","0.04268880561099854"
"2065","0.042674288637537985","0.042674288637537985","0.042674288637537985"
"2066","0.042661188098372806","0.042661188098372806","0.042661188098372806"
"2068","0.04263656228759737","0.04263656228759737","0.04263656228759737"
"2069","0.04262230947185549","0.04262230947185549","0.04262230947185549"
"2070","0.04260888075523326","0.04260888075523326","0.04260888075523326"
"2071","0.04259584627824461","0.04259584627824461","0.04259584627824461"
"2072","0.04258137623657626","0.04258137623657626","0.04258137623657626"
"2073","0.04256883129997391","0.04256883129997391","0.04256883129997391"
"2074","0.042555722074103866","0.042555722074103866","0.042555722074103866"
"2075","0.042545047043859995","0.042545047043859995","0.042545047043859995"
"2076","0.04253118270151594","0.04253118270151594","0.04253118270151594"
"2077","0.04251859541295767","0.04251859541295767","0.04251859541295767"
"2078","0.04250642656990385","0.04250642656990385","0.04250642656990385"
"2079","0.04249281097199946","0.04249281097199946","0.04249281097199946"
"2080","0.04248118659411921","0.04248118659411921","0.04248118659411921"
"2081","0.042469197124048376","0.042469197124048376","0.042469197124048376"
"2082","0.04245499716769791","0.04245499716769791","0.04245499716769791"
"2083","0.04244316050693874","0.04244316050693874","0.04244316050693874"
"2084","0.04242948671384147","0.04242948671384147","0.04242948671384147"
"2085","0.04241819398358439","0.04241819398358439","0.04241819398358439"
"2086","0.04240514523622756","0.04240514523622756","0.04240514523622756"
"2089","0.042364161256879015","0.042364161256879015","0.042364161256879015"
"2090","0.04234921551193475","0.04234921551193475","0.04234921551193475"
"2091","0.042337976906976334","0.042337976906976334","0.042337976906976334"
"2092","0.04232507079669835","0.04232507079669835","0.04232507079669835"
"2093","0.04231368030719955","0.04231368030719955","0.04231368030719955"
"2094","0.04229913422608297","0.04229913422608297","0.04229913422608297"
"2095","0.0422865689217806","0.0422865689217806","0.0422865689217806"
"2096","0.04227533863300437","0.04227533863300437","0.04227533863300437"
"2097","0.04226249167254741","0.04226249167254741","0.04226249167254741"
"2098","0.04225034093925592","0.04225034093925592","0.04225034093925592"
"2099","0.04223781387474537","0.04223781387474537","0.04223781387474537"
"2100","0.04222526387934727","0.04222526387934727","0.04222526387934727"
"2101","0.04221086312098327","0.04221086312098327","0.04221086312098327"
"2102","0.042199921674102595","0.042199921674102595","0.042199921674102595"
"2103","0.04218720386991572","0.04218720386991572","0.04218720386991572"
"2104","0.04217543556890541","0.04217543556890541","0.04217543556890541"
"2105","0.042162331330074264","0.042162331330074264","0.042162331330074264"
"2106","0.042151086593658876","0.042151086593658876","0.042151086593658876"
"2107","0.04213768279656711","0.04213768279656711","0.04213768279656711"
"2110","0.042099037317432024","0.042099037317432024","0.042099037317432024"
"2112","0.042074561944593594","0.042074561944593594","0.042074561944593594"
"2113","0.042062042412837626","0.042062042412837626","0.042062042412837626"
"2114","0.04205004421493163","0.04205004421493163","0.04205004421493163"
"2115","0.04203613092278124","0.04203613092278124","0.04203613092278124"
"2116","0.04202272687066966","0.04202272687066966","0.04202272687066966"
"2117","0.04200818144137975","0.04200818144137975","0.04200818144137975"
"2118","0.04199658028415456","0.04199658028415456","0.04199658028415456"
"2120","0.041970324445996084","0.041970324445996084","0.041970324445996084"
"2121","0.0419556274807494","0.0419556274807494","0.0419556274807494"
"2122","0.041942260975931504","0.041942260975931504","0.041942260975931504"
"2123","0.04192928564432441","0.04192928564432441","0.04192928564432441"
"2124","0.0419155096577108","0.0419155096577108","0.0419155096577108"
"2125","0.04190244586494032","0.04190244586494032","0.04190244586494032"
"2126","0.041888631082312944","0.041888631082312944","0.041888631082312944"
"2129","0.04184712636931204","0.04184712636931204","0.04184712636931204"
"2130","0.041832586692238695","0.041832586692238695","0.041832586692238695"
"2132","0.04180638217581532","0.04180638217581532","0.04180638217581532"
"2133","0.04179250925636211","0.04179250925636211","0.04179250925636211"
"2134","0.041779230405054706","0.041779230405054706","0.041779230405054706"
"2135","0.04176477032393109","0.04176477032393109","0.04176477032393109"
"2137","0.04173665861047288","0.04173665861047288","0.04173665861047288"
"2138","0.041722236699280074","0.041722236699280074","0.041722236699280074"
"2139","0.0417080082088396","0.0417080082088396","0.0417080082088396"
"2141","0.04167885046794458","0.04167885046794458","0.04167885046794458"
"2142","0.04166400764549417","0.04166400764549417","0.04166400764549417"
"2143","0.041649450580762505","0.041649450580762505","0.041649450580762505"
"2144","0.04163411455678238","0.04163411455678238","0.04163411455678238"
"2146","0.041608876577558705","0.041608876577558705","0.041608876577558705"
"2147","0.04159527019442635","0.04159527019442635","0.04159527019442635"
"2148","0.04158328341237302","0.04158328341237302","0.04158328341237302"
"2149","0.04157025920143133","0.04157025920143133","0.04157025920143133"
"2150","0.04155571237708591","0.04155571237708591","0.04155571237708591"
"2151","0.041543884968087696","0.041543884968087696","0.041543884968087696"
"2152","0.04153035682079667","0.04153035682079667","0.04153035682079667"
"2153","0.04151745765484611","0.04151745765484611","0.04151745765484611"
"2154","0.04150449905289884","0.04150449905289884","0.04150449905289884"
"2155","0.04149242092597183","0.04149242092597183","0.04149242092597183"
"2156","0.04147871689976091","0.04147871689976091","0.04147871689976091"
"2157","0.0414648370474024","0.0414648370474024","0.0414648370474024"
"2158","0.041451978761652755","0.041451978761652755","0.041451978761652755"
"2159","0.04143970568732607","0.04143970568732607","0.04143970568732607"
"2160","0.04142478888949904","0.04142478888949904","0.04142478888949904"
"2161","0.041411574727393596","0.041411574727393596","0.041411574727393596"
"2162","0.041397933148093445","0.041397933148093445","0.041397933148093445"
"2163","0.04138469873009308","0.04138469873009308","0.04138469873009308"
"2164","0.04137200009591561","0.04137200009591561","0.04137200009591561"
"2165","0.041357862122277086","0.041357862122277086","0.041357862122277086"
"2167","0.04133100356312775","0.04133100356312775","0.04133100356312775"
"2168","0.0413175285142936","0.0413175285142936","0.0413175285142936"
"2169","0.041303356948428925","0.041303356948428925","0.041303356948428925"
"2170","0.04128886303035779","0.04128886303035779","0.04128886303035779"
"2171","0.04127601367954435","0.04127601367954435","0.04127601367954435"
"2172","0.04126278038746045","0.04126278038746045","0.04126278038746045"
"2173","0.04124989834567623","0.04124989834567623","0.04124989834567623"
"2174","0.04123707343216301","0.04123707343216301","0.04123707343216301"
"2176","0.04120740738676636","0.04120740738676636","0.04120740738676636"
"2177","0.04119468089543807","0.04119468089543807","0.04119468089543807"
"2178","0.04118209713045508","0.04118209713045508","0.04118209713045508"
"2179","0.041169729456733195","0.041169729456733195","0.041169729456733195"
"2180","0.0411562929618924","0.0411562929618924","0.0411562929618924"
"2181","0.04114429619684324","0.04114429619684324","0.04114429619684324"
"2182","0.0411309861780328","0.0411309861780328","0.0411309861780328"
"2183","0.041119225485823564","0.041119225485823564","0.041119225485823564"
"2184","0.041105644376556484","0.041105644376556484","0.041105644376556484"
"2185","0.04109332486968947","0.04109332486968947","0.04109332486968947"
"2186","0.04108025537209892","0.04108025537209892","0.04108025537209892"
"2189","0.04104055836961038","0.04104055836961038","0.04104055836961038"
"2190","0.04102728346771619","0.04102728346771619","0.04102728346771619"
"2191","0.041016545380706704","0.041016545380706704","0.041016545380706704"
"2192","0.04100437358367367","0.04100437358367367","0.04100437358367367"
"2193","0.0409915563685363","0.0409915563685363","0.0409915563685363"
"2194","0.040980749697515424","0.040980749697515424","0.040980749697515424"
"2195","0.04096911427649411","0.04096911427649411","0.04096911427649411"
"2197","0.040943791886931875","0.040943791886931875","0.040943791886931875"
"2198","0.040934095893768244","0.040934095893768244","0.040934095893768244"
"2199","0.04092139337874778","0.04092139337874778","0.04092139337874778"
"2200","0.04091133404408743","0.04091133404408743","0.04091133404408743"
"2201","0.040901708985975574","0.040901708985975574","0.040901708985975574"
"2203","0.0408826086126212","0.0408826086126212","0.0408826086126212"
"2205","0.04086479903425152","0.04086479903425152","0.04086479903425152"
"2206","0.04085600847160458","0.04085600847160458","0.04085600847160458"
"2207","0.040846268023386985","0.040846268023386985","0.040846268023386985"
"2208","0.04083684564111536","0.04083684564111536","0.04083684564111536"
"2209","0.04082743653300349","0.04082743653300349","0.04082743653300349"
"2210","0.04081797976556482","0.04081797976556482","0.04081797976556482"
"2211","0.04080789050512613","0.04080789050512613","0.04080789050512613"
"2212","0.04079829589818678","0.04079829589818678","0.04079829589818678"
"2213","0.040788276068647975","0.040788276068647975","0.040788276068647975"
"2214","0.0407784888884637","0.0407784888884637","0.0407784888884637"
"2215","0.040768045246703875","0.040768045246703875","0.040768045246703875"
"2216","0.040758796280963225","0.040758796280963225","0.040758796280963225"
"2217","0.0407482151437855","0.0407482151437855","0.0407482151437855"
"2218","0.040737495381068585","0.040737495381068585","0.040737495381068585"
"2219","0.040725395492336246","0.040725395492336246","0.040725395492336246"
"2220","0.0407142101720101","0.0407142101720101","0.0407142101720101"
"2221","0.0407038599467071","0.0407038599467071","0.0407038599467071"
"2222","0.04069309735150091","0.04069309735150091","0.04069309735150091"
"2223","0.04068010990762764","0.04068010990762764","0.04068010990762764"
"2224","0.04066633392521544","0.04066633392521544","0.04066633392521544"
"2225","0.040655497242391904","0.040655497242391904","0.040655497242391904"
"2226","0.040642534039981","0.040642534039981","0.040642534039981"
"2227","0.040630800840968734","0.040630800840968734","0.040630800840968734"
"2228","0.04061842506390895","0.04061842506390895","0.04061842506390895"
"2229","0.04060587493657499","0.04060587493657499","0.04060587493657499"
"2230","0.04059403765928459","0.04059403765928459","0.04059403765928459"
"2231","0.04057940751668889","0.04057940751668889","0.04057940751668889"
"2232","0.04056756802394466","0.04056756802394466","0.04056756802394466"
"2233","0.04055375645346066","0.04055375645346066","0.04055375645346066"
"2234","0.040541878197578624","0.040541878197578624","0.040541878197578624"
"2236","0.040514964234326045","0.040514964234326045","0.040514964234326045"
"2237","0.04049986281671431","0.04049986281671431","0.04049986281671431"
"2238","0.04048682129370809","0.04048682129370809","0.04048682129370809"
"2240","0.040460125797581896","0.040460125797581896","0.040460125797581896"
"2241","0.040445077059730696","0.040445077059730696","0.040445077059730696"
"2242","0.04043307525677028","0.04043307525677028","0.04043307525677028"
"2245","0.04038874043699275","0.04038874043699275","0.04038874043699275"
"2246","0.040375547144227315","0.040375547144227315","0.040375547144227315"
"2247","0.04036117454461419","0.04036117454461419","0.04036117454461419"
"2248","0.040347434502342364","0.040347434502342364","0.040347434502342364"
"2251","0.04030421225048144","0.04030421225048144","0.04030421225048144"
"2253","0.04027742572382067","0.04027742572382067","0.04027742572382067"
"2254","0.04026478315589907","0.04026478315589907","0.04026478315589907"
"2255","0.040251265248027496","0.040251265248027496","0.040251265248027496"
"2256","0.04023594688947583","0.04023594688947583","0.04023594688947583"
"2260","0.040179780337195777","0.040179780337195777","0.040179780337195777"
"2261","0.040166028899580854","0.040166028899580854","0.040166028899580854"
"2262","0.04015191723421799","0.04015191723421799","0.04015191723421799"
"2263","0.040138521001154004","0.040138521001154004","0.040138521001154004"
"2266","0.04009678767199171","0.04009678767199171","0.04009678767199171"
"2267","0.0400835878131204","0.0400835878131204","0.0400835878131204"
"2268","0.040069876994938566","0.040069876994938566","0.040069876994938566"
"2271","0.040026821807259694","0.040026821807259694","0.040026821807259694"
"2272","0.04001270445669434","0.04001270445669434","0.04001270445669434"
"2273","0.03999887307524864","0.03999887307524864","0.03999887307524864"
"2274","0.03998436264817451","0.03998436264817451","0.03998436264817451"
"2275","0.03997157322046405","0.03997157322046405","0.03997157322046405"
"2276","0.03995639860484721","0.03995639860484721","0.03995639860484721"
"2278","0.03993087292650307","0.03993087292650307","0.03993087292650307"
"2279","0.039917525672565034","0.039917525672565034","0.039917525672565034"
"2280","0.039904849353970574","0.039904849353970574","0.039904849353970574"
"2281","0.039890500552194","0.039890500552194","0.039890500552194"
"2282","0.039876015819646456","0.039876015819646456","0.039876015819646456"
"2283","0.039862099704405636","0.039862099704405636","0.039862099704405636"
"2285","0.03983527392989004","0.03983527392989004","0.03983527392989004"
"2286","0.03982044416488884","0.03982044416488884","0.03982044416488884"
"2287","0.03980741623204176","0.03980741623204176","0.03980741623204176"
"2288","0.039793427869454036","0.039793427869454036","0.039793427869454036"
"2289","0.03978061488195658","0.03978061488195658","0.03978061488195658"
"2290","0.03976713640261096","0.03976713640261096","0.03976713640261096"
"2291","0.039752385468766305","0.039752385468766305","0.039752385468766305"
"2292","0.03973926046103679","0.03973926046103679","0.03973926046103679"
"2293","0.0397250496580682","0.0397250496580682","0.0397250496580682"
"2294","0.039712415960126236","0.039712415960126236","0.039712415960126236"
"2295","0.039699640058243856","0.039699640058243856","0.039699640058243856"
"2296","0.039686854195942034","0.039686854195942034","0.039686854195942034"
"2298","0.03965834577614805","0.03965834577614805","0.03965834577614805"
"2299","0.03964505015607665","0.03964505015607665","0.03964505015607665"
"2300","0.03963151061219855","0.03963151061219855","0.03963151061219855"
"2301","0.039619474068466845","0.039619474068466845","0.039619474068466845"
"2302","0.03960661109550551","0.03960661109550551","0.03960661109550551"
"2303","0.03959190196801501","0.03959190196801501","0.03959190196801501"
"2304","0.03957774153823266","0.03957774153823266","0.03957774153823266"
"2306","0.03955171335711407","0.03955171335711407","0.03955171335711407"
"2307","0.03953841163838865","0.03953841163838865","0.03953841163838865"
"2308","0.03952400296839187","0.03952400296839187","0.03952400296839187"
"2309","0.039510885747618886","0.039510885747618886","0.039510885747618886"
"2310","0.03949602659106154","0.03949602659106154","0.03949602659106154"
"2311","0.03948265034637211","0.03948265034637211","0.03948265034637211"
"2313","0.03945662949558118","0.03945662949558118","0.03945662949558118"
"2314","0.03944187637512755","0.03944187637512755","0.03944187637512755"
"2315","0.03942857517556058","0.03942857517556058","0.03942857517556058"
"2316","0.0394157372440759","0.0394157372440759","0.0394157372440759"
"2318","0.039386973259212255","0.039386973259212255","0.039386973259212255"
"2319","0.039375273123573605","0.039375273123573605","0.039375273123573605"
"2321","0.0393491441107492","0.0393491441107492","0.0393491441107492"
"2323","0.039321935361776014","0.039321935361776014","0.039321935361776014"
"2324","0.039307428673961115","0.039307428673961115","0.039307428673961115"
"2325","0.03929425777201345","0.03929425777201345","0.03929425777201345"
"2327","0.03926812577729129","0.03926812577729129","0.03926812577729129"
"2328","0.03925443565254773","0.03925443565254773","0.03925443565254773"
"2329","0.03924014453807558","0.03924014453807558","0.03924014453807558"
"2330","0.03922681169766384","0.03922681169766384","0.03922681169766384"
"2331","0.039213361683368024","0.039213361683368024","0.039213361683368024"
"2333","0.03918584770483085","0.03918584770483085","0.03918584770483085"
"2334","0.039172601687887665","0.039172601687887665","0.039172601687887665"
"2335","0.039158140478251884","0.039158140478251884","0.039158140478251884"
"2336","0.03914646244898927","0.03914646244898927","0.03914646244898927"
"2337","0.03913069360817099","0.03913069360817099","0.03913069360817099"
"2338","0.039118154785036496","0.039118154785036496","0.039118154785036496"
"2339","0.03910547484121343","0.03910547484121343","0.03910547484121343"
"2340","0.039091604406786246","0.039091604406786246","0.039091604406786246"
"2341","0.039078565103187655","0.039078565103187655","0.039078565103187655"
"2342","0.03906548624977427","0.03906548624977427","0.03906548624977427"
"2344","0.03904030042477302","0.03904030042477302","0.03904030042477302"
"2345","0.03902679306048958","0.03902679306048958","0.03902679306048958"
"2348","0.038987612887672184","0.038987612887672184","0.038987612887672184"
"2349","0.03897420394761957","0.03897420394761957","0.03897420394761957"
"2351","0.038947619150290845","0.038947619150290845","0.038947619150290845"
"2353","0.03891998439026429","0.03891998439026429","0.03891998439026429"
"2354","0.038905671013490975","0.038905671013490975","0.038905671013490975"
"2355","0.03889171711358722","0.03889171711358722","0.03889171711358722"
"2356","0.038878039249233554","0.038878039249233554","0.038878039249233554"
"2357","0.03886466105749514","0.03886466105749514","0.03886466105749514"
"2359","0.03883784620416577","0.03883784620416577","0.03883784620416577"
"2361","0.03881296559298426","0.03881296559298426","0.03881296559298426"
"2364","0.03877472430961006","0.03877472430961006","0.03877472430961006"
"2365","0.03876151234317717","0.03876151234317717","0.03876151234317717"
"2367","0.03873651968115723","0.03873651968115723","0.03873651968115723"
"2368","0.03872554564125403","0.03872554564125403","0.03872554564125403"
"2369","0.0387129354278934","0.0387129354278934","0.0387129354278934"
"2370","0.038702741942463266","0.038702741942463266","0.038702741942463266"
"2371","0.038691114226832954","0.038691114226832954","0.038691114226832954"
"2372","0.03867993309726535","0.03867993309726535","0.03867993309726535"
"2373","0.0386692102216557","0.0386692102216557","0.0386692102216557"
"2374","0.03866093185018053","0.03866093185018053","0.03866093185018053"
"2375","0.03865405957754433","0.03865405957754433","0.03865405957754433"
"2376","0.0386478104311393","0.0386478104311393","0.0386478104311393"
"2378","0.038631348068724036","0.038631348068724036","0.038631348068724036"
"2379","0.03862114162424496","0.03862114162424496","0.03862114162424496"
"2380","0.03861245950282159","0.03861245950282159","0.03861245950282159"
"2381","0.03860374280521592","0.03860374280521592","0.03860374280521592"
"2383","0.03858621757770015","0.03858621757770015","0.03858621757770015"
