"Step","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W__MIN","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - train.proj_error_H2W__MAX"
"2847","0.00014076076331548393","0.00014076076331548393","0.00014076076331548393"
"2848","0.00014071178156882524","0.00014071178156882524","0.00014071178156882524"
"2849","0.00014066429866943508","0.00014066429866943508","0.00014066429866943508"
"2850","0.00014061694673728198","0.00014061694673728198","0.00014061694673728198"
"2851","0.00014056429790798575","0.00014056429790798575","0.00014056429790798575"
"2852","0.00014052091864868999","0.00014052091864868999","0.00014052091864868999"
"2853","0.0001404759386787191","0.0001404759386787191","0.0001404759386787191"
"2854","0.00014042416296433657","0.00014042416296433657","0.00014042416296433657"
"2855","0.00014037519576959312","0.00014037519576959312","0.00014037519576959312"
"2856","0.00014032161561772227","0.00014032161561772227","0.00014032161561772227"
"2857","0.00014027142606209964","0.00014027142606209964","0.00014027142606209964"
"2858","0.0001402320631314069","0.0001402320631314069","0.0001402320631314069"
"2859","0.00014018321235198528","0.00014018321235198528","0.00014018321235198528"
"2860","0.00014013811596669257","0.00014013811596669257","0.00014013811596669257"
"2861","0.00014008871221449226","0.00014008871221449226","0.00014008871221449226"
"2862","0.00014004585682414472","0.00014004585682414472","0.00014004585682414472"
"2865","0.00013990396109875292","0.00013990396109875292","0.00013990396109875292"
"2866","0.00013985625992063433","0.00013985625992063433","0.00013985625992063433"
"2869","0.00013972129090689123","0.00013972129090689123","0.00013972129090689123"
"2870","0.00013967488484922796","0.00013967488484922796","0.00013967488484922796"
"2871","0.0001396230363752693","0.0001396230363752693","0.0001396230363752693"
"2872","0.00013957325427327305","0.00013957325427327305","0.00013957325427327305"
"2873","0.0001395251165376976","0.0001395251165376976","0.0001395251165376976"
"2874","0.0001394737628288567","0.0001394737628288567","0.0001394737628288567"
"2875","0.0001394239952787757","0.0001394239952787757","0.0001394239952787757"
"2876","0.000139376861625351","0.000139376861625351","0.000139376861625351"
"2877","0.0001393305865349248","0.0001393305865349248","0.0001393305865349248"
"2878","0.0001392765698255971","0.0001392765698255971","0.0001392765698255971"
"2880","0.00013918615877628326","0.00013918615877628326","0.00013918615877628326"
"2881","0.00013913479051552713","0.00013913479051552713","0.00013913479051552713"
"2882","0.00013909043627791107","0.00013909043627791107","0.00013909043627791107"
"2883","0.00013903697254136205","0.00013903697254136205","0.00013903697254136205"
"2884","0.00013899071200285107","0.00013899071200285107","0.00013899071200285107"
"2885","0.00013894056610297412","0.00013894056610297412","0.00013894056610297412"
"2887","0.00013884533836971968","0.00013884533836971968","0.00013884533836971968"
"2888","0.0001387843512929976","0.0001387843512929976","0.0001387843512929976"
"2889","0.00013873477291781455","0.00013873477291781455","0.00013873477291781455"
"2890","0.00013868752284906805","0.00013868752284906805","0.00013868752284906805"
"2892","0.0001385854120599106","0.0001385854120599106","0.0001385854120599106"
"2893","0.00013853074051439762","0.00013853074051439762","0.00013853074051439762"
"2894","0.00013848573144059628","0.00013848573144059628","0.00013848573144059628"
"2895","0.00013843765191268176","0.00013843765191268176","0.00013843765191268176"
"2896","0.0001383862254442647","0.0001383862254442647","0.0001383862254442647"
"2897","0.0001383412309223786","0.0001383412309223786","0.0001383412309223786"
"2898","0.000138293209602125","0.000138293209602125","0.000138293209602125"
"2899","0.00013824515917804092","0.00013824515917804092","0.00013824515917804092"
"2900","0.00013819283049087971","0.00013819283049087971","0.00013819283049087971"
"2901","0.00013814441626891494","0.00013814441626891494","0.00013814441626891494"
"2902","0.00013809686060994864","0.00013809686060994864","0.00013809686060994864"
"2903","0.00013805448543280363","0.00013805448543280363","0.00013805448543280363"
"2904","0.00013801141176372766","0.00013801141176372766","0.00013801141176372766"
"2905","0.00013796176062896848","0.00013796176062896848","0.00013796176062896848"
"2906","0.00013791817764285952","0.00013791817764285952","0.00013791817764285952"
"2907","0.00013786653289571404","0.00013786653289571404","0.00013786653289571404"
"2908","0.00013782712630927563","0.00013782712630927563","0.00013782712630927563"
"2909","0.00013778572611045092","0.00013778572611045092","0.00013778572611045092"
"2910","0.00013773582759313285","0.00013773582759313285","0.00013773582759313285"
"2911","0.0001376889122184366","0.0001376889122184366","0.0001376889122184366"
"2912","0.0001376404397888109","0.0001376404397888109","0.0001376404397888109"
"2915","0.00013750595098827034","0.00013750595098827034","0.00013750595098827034"
"2916","0.0001374576531816274","0.0001374576531816274","0.0001374576531816274"
"2917","0.0001374079001834616","0.0001374079001834616","0.0001374079001834616"
"2918","0.00013736655819229782","0.00013736655819229782","0.00013736655819229782"
"2919","0.00013732101069763303","0.00013732101069763303","0.00013732101069763303"
"2920","0.00013727459008805454","0.00013727459008805454","0.00013727459008805454"
"2921","0.00013722313451580703","0.00013722313451580703","0.00013722313451580703"
"2922","0.00013718129775952548","0.00013718129775952548","0.00013718129775952548"
"2923","0.0001371342659695074","0.0001371342659695074","0.0001371342659695074"
"2924","0.00013708925689570606","0.00013708925689570606","0.00013708925689570606"
"2925","0.00013704616867471486","0.00013704616867471486","0.00013704616867471486"
"2927","0.000136951231979765","0.000136951231979765","0.000136951231979765"
"2929","0.0001368600787827745","0.0001368600787827745","0.0001368600787827745"
"2930","0.0001368139055557549","0.0001368139055557549","0.0001368139055557549"
"2931","0.00013676915841642767","0.00013676915841642767","0.00013676915841642767"
"2932","0.00013672196655534208","0.00013672196655534208","0.00013672196655534208"
"2934","0.00013663289428222924","0.00013663289428222924","0.00013663289428222924"
"2936","0.00013653722999151796","0.00013653722999151796","0.00013653722999151796"
"2938","0.00013644571299664676","0.00013644571299664676","0.00013644571299664676"
"2939","0.00013640173710882664","0.00013640173710882664","0.00013640173710882664"
"2940","0.00013635802315548062","0.00013635802315548062","0.00013635802315548062"
"2941","0.00013631184992846102","0.00013631184992846102","0.00013631184992846102"
"2942","0.00013626673899125308","0.00013626673899125308","0.00013626673899125308"
"2943","0.00013621669495478272","0.00013621669495478272","0.00013621669495478272"
"2945","0.0001361232134513557","0.0001361232134513557","0.0001361232134513557"
"2947","0.00013603136176243424","0.00013603136176243424","0.00013603136176243424"
"2948","0.00013598671648651361","0.00013598671648651361","0.00013598671648651361"
"2949","0.00013593732728622854","0.00013593732728622854","0.00013593732728622854"
"2950","0.00013589196896646172","0.00013589196896646172","0.00013589196896646172"
"2951","0.00013584818225353956","0.00013584818225353956","0.00013584818225353956"
"2952","0.00013580247468780726","0.00013580247468780726","0.00013580247468780726"
"2953","0.00013575587945524603","0.00013575587945524603","0.00013575587945524603"
"2954","0.00013570705777965486","0.00013570705777965486","0.00013570705777965486"
"2955","0.00013565905101131648","0.00013565905101131648","0.00013565905101131648"
"2956","0.00013561233936343342","0.00013561233936343342","0.00013561233936343342"
"2957","0.00013556110206991434","0.00013556110206991434","0.00013556110206991434"
"2958","0.00013551949814427644","0.00013551949814427644","0.00013551949814427644"
"2961","0.0001353803090751171","0.0001353803090751171","0.0001353803090751171"
"2963","0.00013529053831007332","0.00013529053831007332","0.00013529053831007332"
"2964","0.0001352398976450786","0.0001352398976450786","0.0001352398976450786"
"2965","0.00013519464118871838","0.00013519464118871838","0.00013519464118871838"
"2966","0.00013514804595615715","0.00013514804595615715","0.00013514804595615715"
"2967","0.00013510299322661012","0.00013510299322661012","0.00013510299322661012"
"2969","0.0001350188540527597","0.0001350188540527597","0.0001350188540527597"
"2970","0.0001349656522506848","0.0001349656522506848","0.0001349656522506848"
"2971","0.00013492017751559615","0.00013492017751559615","0.00013492017751559615"
"2972","0.00013487914111465216","0.00013487914111465216","0.00013487914111465216"
"2974","0.00013478979235514998","0.00013478979235514998","0.00013478979235514998"
"2975","0.00013473987928591669","0.00013473987928591669","0.00013473987928591669"
"2977","0.00013464700896292925","0.00013464700896292925","0.00013464700896292925"
"2978","0.00013460617628879845","0.00013460617628879845","0.00013460617628879845"
"2979","0.0001345602941000834","0.0001345602941000834","0.0001345602941000834"
"2980","0.00013450675760395825","0.00013450675760395825","0.00013450675760395825"
"2981","0.00013446113734971732","0.00013446113734971732","0.00013446113734971732"
"2982","0.00013441091869026423","0.00013441091869026423","0.00013441091869026423"
"2983","0.00013436347944661975","0.00013436347944661975","0.00013436347944661975"
"2984","0.0001343153417110443","0.0001343153417110443","0.0001343153417110443"
"2986","0.00013422408665064722","0.00013422408665064722","0.00013422408665064722"
"2988","0.00013413510168902576","0.00013413510168902576","0.00013413510168902576"
"2989","0.0001340868475381285","0.0001340868475381285","0.0001340868475381285"
"2990","0.00013404178025666624","0.00013404178025666624","0.00013404178025666624"
"2992","0.0001339491573162377","0.0001339491573162377","0.0001339491573162377"
"2995","0.00013381012831814587","0.00013381012831814587","0.00013381012831814587"
"2996","0.00013376466813497245","0.00013376466813497245","0.00013376466813497245"
"2997","0.00013371455133892596","0.00013371455133892596","0.00013371455133892596"
"2999","0.0001336216664640233","0.0001336216664640233","0.0001336216664640233"
"3000","0.0001335732376901433","0.0001335732376901433","0.0001335732376901433"
"3001","0.00013352674432098866","0.00013352674432098866","0.00013352674432098866"
"3002","0.0001334742410108447","0.0001334742410108447","0.0001334742410108447"
"3003","0.00013343599857762456","0.00013343599857762456","0.00013343599857762456"
"3004","0.00013339212455321103","0.00013339212455321103","0.00013339212455321103"
"3005","0.0001333478430751711","0.0001333478430751711","0.0001333478430751711"
"3006","0.00013330313959158957","0.00013330313959158957","0.00013330313959158957"
"3007","0.0001332550309598446","0.0001332550309598446","0.0001332550309598446"
"3009","0.0001331611128989607","0.0001331611128989607","0.0001331611128989607"
"3012","0.00013301559374667704","0.00013301559374667704","0.00013301559374667704"
"3013","0.00013296915858518332","0.00013296915858518332","0.00013296915858518332"
"3014","0.00013292758376337588","0.00013292758376337588","0.00013292758376337588"
"3015","0.00013288103218656033","0.00013288103218656033","0.00013288103218656033"
"3016","0.00013283645967021585","0.00013283645967021585","0.00013283645967021585"
"3017","0.00013278635742608458","0.00013278635742608458","0.00013278635742608458"
"3018","0.00013274514640215784","0.00013274514640215784","0.00013274514640215784"
"3019","0.0001326960773440078","0.0001326960773440078","0.0001326960773440078"
"3020","0.00013265323650557548","0.00013265323650557548","0.00013265323650557548"
"3021","0.00013260701962281018","0.00013260701962281018","0.00013260701962281018"
"3022","0.00013256154488772154","0.00013256154488772154","0.00013256154488772154"
"3023","0.00013251256314106286","0.00013251256314106286","0.00013251256314106286"
"3024","0.0001324710319750011","0.0001324710319750011","0.0001324710319750011"
"3025","0.00013242785644251853","0.00013242785644251853","0.00013242785644251853"
"3026","0.00013238364772405475","0.00013238364772405475","0.00013238364772405475"
"3027","0.00013233481149654835","0.00013233481149654835","0.00013233481149654835"
"3028","0.00013228833267930895","0.00013228833267930895","0.00013228833267930895"
"3029","0.00013224189751781523","0.00013224189751781523","0.00013224189751781523"
"3031","0.00013215279614087194","0.00013215279614087194","0.00013215279614087194"
"3032","0.0001321081508649513","0.0001321081508649513","0.0001321081508649513"
"3033","0.00013206385483499616","0.00013206385483499616","0.00013206385483499616"
"3034","0.00013201448018662632","0.00013201448018662632","0.00013201448018662632"
"3036","0.00013192708138376474","0.00013192708138376474","0.00013192708138376474"
"3037","0.00013188441516831517","0.00013188441516831517","0.00013188441516831517"
"3038","0.00013184035196900368","0.00013184035196900368","0.00013184035196900368"
"3040","0.0001317456626566127","0.0001317456626566127","0.0001317456626566127"
"3041","0.00013169817975722253","0.00013169817975722253","0.00013169817975722253"
"3042","0.000131652457639575","0.000131652457639575","0.000131652457639575"
"3044","0.00013156305067241192","0.00013156305067241192","0.00013156305067241192"
"3045","0.00013151808525435627","0.00013151808525435627","0.00013151808525435627"
"3046","0.00013147227582521737","0.00013147227582521737","0.00013147227582521737"
"3048","0.0001313768298132345","0.0001313768298132345","0.0001313768298132345"
"3049","0.00013132837193552405","0.00013132837193552405","0.00013132837193552405"
"3050","0.00013128170394338667","0.00013128170394338667","0.00013128170394338667"
"3051","0.0001312316016992554","0.0001312316016992554","0.0001312316016992554"
"3052","0.00013118961942382157","0.00013118961942382157","0.00013118961942382157"
"3053","0.00013114405737724155","0.00013114405737724155","0.00013114405737724155"
"3054","0.00013110220606904477","0.00013110220606904477","0.00013110220606904477"
"3055","0.00013105488324072212","0.00013105488324072212","0.00013105488324072212"
"3056","0.00013101354124955833","0.00013101354124955833","0.00013101354124955833"
"3057","0.00013096857583150268","0.00013096857583150268","0.00013096857583150268"
"3058","0.0001309223152929917","0.0001309223152929917","0.0001309223152929917"
"3059","0.0001308794307988137","0.0001308794307988137","0.0001308794307988137"
"3060","0.00013083514932077378","0.00013083514932077378","0.00013083514932077378"
"3061","0.00013078948541078717","0.00013078948541078717","0.00013078948541078717"
"3062","0.00013074612070340663","0.00013074612070340663","0.00013074612070340663"
"3063","0.0001307011698372662","0.0001307011698372662","0.0001307011698372662"
"3065","0.00013061331992503256","0.00013061331992503256","0.00013061331992503256"
"3066","0.000130562242702581","0.000130562242702581","0.000130562242702581"
"3067","0.00013051960559096187","0.00013051960559096187","0.00013051960559096187"
"3069","0.00013043165381532162","0.00013043165381532162","0.00013043165381532162"
"3070","0.00013038476754445583","0.00013038476754445583","0.00013038476754445583"
"3071","0.0001303389435634017","0.0001303389435634017","0.0001303389435634017"
"3073","0.00013024780491832644","0.00013024780491832644","0.00013024780491832644"
"3074","0.00013020097685512155","0.00013020097685512155","0.00013020097685512155"
"3075","0.00013016024604439735","0.00013016024604439735","0.00013016024604439735"
"3076","0.00013011285045649856","0.00013011285045649856","0.00013011285045649856"
"3077","0.0001300679286941886","0.0001300679286941886","0.0001300679286941886"
"3078","0.00013002297782804817","0.00013002297782804817","0.00013002297782804817"
"3079","0.00012998089368920773","0.00012998089368920773","0.00012998089368920773"
"3080","0.00012993488053325564","0.00012993488053325564","0.00012993488053325564"
"3081","0.00012989646347705275","0.00012989646347705275","0.00012989646347705275"
"3082","0.00012985392822884023","0.00012985392822884023","0.00012985392822884023"
"3083","0.00012980691099073738","0.00012980691099073738","0.00012980691099073738"
"3085","0.00012971331307198852","0.00012971331307198852","0.00012971331307198852"
"3086","0.00012967070506419986","0.00012967070506419986","0.00012967070506419986"
"3088","0.00012957447324879467","0.00012957447324879467","0.00012957447324879467"
"3091","0.00012943985348101705","0.00012943985348101705","0.00012943985348101705"
"3092","0.00012939871521666646","0.00012939871521666646","0.00012939871521666646"
"3093","0.000129351596115157","0.000129351596115157","0.000129351596115157"
"3095","0.00012926393537782133","0.00012926393537782133","0.00012926393537782133"
"3096","0.00012922172027174383","0.00012922172027174383","0.00012922172027174383"
"3097","0.00012917652202304453","0.00012917652202304453","0.00012917652202304453"
"3098","0.00012913448153994977","0.00012913448153994977","0.00012913448153994977"
"3099","0.0001290895015699789","0.0001290895015699789","0.0001290895015699789"
"3100","0.0001290466170758009","0.0001290466170758009","0.0001290466170758009"
"3101","0.00012900140427518636","0.00012900140427518636","0.00012900140427518636"
"3102","0.0001289555075345561","0.0001289555075345561","0.0001289555075345561"
"3103","0.00012891557707916945","0.00012891557707916945","0.00012891557707916945"
"3104","0.00012886848708149046","0.00012886848708149046","0.00012886848708149046"
"3105","0.000128829778986983","0.000128829778986983","0.000128829778986983"
"3106","0.00012878236884716898","0.00012878236884716898","0.00012878236884716898"
"3107","0.00012874012463726103","0.00012874012463726103","0.00012874012463726103"
"3108","0.000128690866404213","0.000128690866404213","0.000128690866404213"
"3109","0.00012864549353253096","0.00012864549353253096","0.00012864549353253096"
"3110","0.00012859742855653167","0.00012859742855653167","0.00012859742855653167"
"3111","0.00012855490786023438","0.00012855490786023438","0.00012855490786023438"
"3112","0.00012851739302277565","0.00012851739302277565","0.00012851739302277565"
"3113","0.00012847241305280477","0.00012847241305280477","0.00012847241305280477"
"3114","0.00012842551223002374","0.00012842551223002374","0.00012842551223002374"
"3115","0.00012838226393796504","0.00012838226393796504","0.00012838226393796504"
"3116","0.0001283434103243053","0.0001283434103243053","0.0001283434103243053"
"3117","0.00012829367187805474","0.00012829367187805474","0.00012829367187805474"
"3118","0.0001282469747820869","0.0001282469747820869","0.0001282469747820869"
"3120","0.00012815502122975886","0.00012815502122975886","0.00012815502122975886"
"3122","0.00012806484301108867","0.00012806484301108867","0.00012806484301108867"
"3123","0.00012802249693777412","0.00012802249693777412","0.00012802249693777412"
"3124","0.00012797597446478903","0.00012797597446478903","0.00012797597446478903"
"3125","0.00012792965571861714","0.00012792965571861714","0.00012792965571861714"
"3126","0.0001278840354643762","0.0001278840354643762","0.0001278840354643762"
"3128","0.00012778920063283294","0.00012778920063283294","0.00012778920063283294"
"3129","0.0001277488627238199","0.0001277488627238199","0.0001277488627238199"
"3130","0.00012770558532793075","0.00012770558532793075","0.00012770558532793075"
"3131","0.00012765901919919997","0.00012765901919919997","0.00012765901919919997"
"3132","0.00012761309335473925","0.00012761309335473925","0.00012761309335473925"
"3134","0.0001275273534702137","0.0001275273534702137","0.0001275273534702137"
"3135","0.00012748267909046263","0.00012748267909046263","0.00012748267909046263"
"3136","0.0001274365495191887","0.0001274365495191887","0.0001274365495191887"
"3138","0.00012734485790133476","0.00012734485790133476","0.00012734485790133476"
"3139","0.000127297782455571","0.000127297782455571","0.000127297782455571"
"3140","0.00012725699343718588","0.00012725699343718588","0.00012725699343718588"
"3141","0.00012721428356599063","0.00012721428356599063","0.00012721428356599063"
"3142","0.00012717104982584715","0.00012717104982584715","0.00012717104982584715"
"3143","0.00012712494935840368","0.00012712494935840368","0.00012712494935840368"
"3144","0.00012707887799479067","0.00012707887799479067","0.00012707887799479067"
"3145","0.00012703541142400354","0.00012703541142400354","0.00012703541142400354"
"3146","0.00012699201761279255","0.00012699201761279255","0.00012699201761279255"
"3147","0.00012694882752839476","0.00012694882752839476","0.00012694882752839476"
"3148","0.00012690505536738783","0.00012690505536738783","0.00012690505536738783"
"3149","0.00012685857655014843","0.00012685857655014843","0.00012685857655014843"
"3150","0.0001268140913452953","0.0001268140913452953","0.0001268140913452953"
"3151","0.00012676937330979854","0.00012676937330979854","0.00012676937330979854"
"3152","0.0001267210755031556","0.0001267210755031556","0.0001267210755031556"
"3153","0.00012667763803619891","0.00012667763803619891","0.00012667763803619891"
"3154","0.00012663342931773514","0.00012663342931773514","0.00012663342931773514"
"3156","0.00012654518650379032","0.00012654518650379032","0.00012654518650379032"
"3158","0.00012646210961975157","0.00012646210961975157","0.00012646210961975157"
"3159","0.0001264157035620883","0.0001264157035620883","0.0001264157035620883"
"3160","0.00012637586041819304","0.00012637586041819304","0.00012637586041819304"
"3161","0.0001263292069779709","0.0001263292069779709","0.0001263292069779709"
"3162","0.00012628754484467208","0.00012628754484467208","0.00012628754484467208"
"3163","0.00012623530346900225","0.00012623530346900225","0.00012623530346900225"
"3164","0.00012619463086593896","0.00012619463086593896","0.00012619463086593896"
"3165","0.00012615100422408432","0.00012615100422408432","0.00012615100422408432"
"3168","0.00012601273192558438","0.00012601273192558438","0.00012601273192558438"
"3169","0.00012596891610883176","0.00012596891610883176","0.00012596891610883176"
"3170","0.00012592582788784057","0.00012592582788784057","0.00012592582788784057"
"3171","0.00012588282697834074","0.00012588282697834074","0.00012588282697834074"
"3172","0.0001258409902220592","0.0001258409902220592","0.0001258409902220592"
"3175","0.00012570938270073384","0.00012570938270073384","0.00012570938270073384"
"3176","0.00012566593068186194","0.00012566593068186194","0.00012566593068186194"
"3177","0.0001256230752915144","0.0001256230752915144","0.0001256230752915144"
"3178","0.00012557623267639428","0.00012557623267639428","0.00012557623267639428"
"3179","0.0001255336683243513","0.0001255336683243513","0.0001255336683243513"
"3180","0.00012548929953482002","0.00012548929953482002","0.00012548929953482002"
"3184","0.0001253133377758786","0.0001253133377758786","0.0001253133377758786"
"3185","0.00012526959471870214","0.00012526959471870214","0.00012526959471870214"
"3186","0.0001252230431418866","0.0001252230431418866","0.0001252230431418866"
"3187","0.0001251794892596081","0.0001251794892596081","0.0001251794892596081"
"3189","0.00012509239604696631","0.00012509239604696631","0.00012509239604696631"
"3190","0.00012505018094088882","0.00012505018094088882","0.00012505018094088882"
"3192","0.00012496182171162218","0.00012496182171162218","0.00012496182171162218"
"3193","0.0001249155029654503","0.0001249155029654503","0.0001249155029654503"
"3194","0.0001248720654984936","0.0001248720654984936","0.0001248720654984936"
"3195","0.0001248237385880202","0.0001248237385880202","0.0001248237385880202"
"3196","0.00012477923883125186","0.00012477923883125186","0.00012477923883125186"
"3198","0.00012468980276025832","0.00012468980276025832","0.00012468980276025832"
"3199","0.00012464648170862347","0.00012464648170862347","0.00012464648170862347"
"3200","0.0001246081228600815","0.0001246081228600815","0.0001246081228600815"
"3201","0.00012456567492336035","0.00012456567492336035","0.00012456567492336035"
"3202","0.00012452475493773818","0.00012452475493773818","0.00012452475493773818"
"3206","0.00012434623204171658","0.00012434623204171658","0.00012434623204171658"
"3207","0.00012430603965185583","0.00012430603965185583","0.00012430603965185583"
"3208","0.00012426069588400424","0.00012426069588400424","0.00012426069588400424"
"3209","0.00012421542487572879","0.00012421542487572879","0.00012421542487572879"
"3210","0.00012416968820616603","0.00012416968820616603","0.00012416968820616603"
"3211","0.0001241281279362738","0.0001241281279362738","0.0001241281279362738"
"3212","0.00012408403563313186","0.00012408403563313186","0.00012408403563313186"
"3213","0.00012403838627506047","0.00012403838627506047","0.00012403838627506047"
"3214","0.0001239947887370363","0.0001239947887370363","0.0001239947887370363"
"3215","0.00012395466910675168","0.00012395466910675168","0.00012395466910675168"
"3216","0.0001239105622516945","0.0001239105622516945","0.0001239105622516945"
"3217","0.00012386866728775203","0.00012386866728775203","0.00012386866728775203"
"3219","0.000123781748698093","0.000123781748698093","0.000123781748698093"
"3220","0.00012373813660815358","0.00012373813660815358","0.00012373813660815358"
"3222","0.0001236498064827174","0.0001236498064827174","0.0001236498064827174"
"3223","0.00012360444816295058","0.00012360444816295058","0.00012360444816295058"
"3224","0.00012355927901808172","0.00012355927901808172","0.00012355927901808172"
"3225","0.00012351783516351134","0.00012351783516351134","0.00012351783516351134"
"3227","0.00012342874833848327","0.00012342874833848327","0.00012342874833848327"
"3228","0.00012338846863713115","0.00012338846863713115","0.00012338846863713115"
"3229","0.00012334290659055114","0.00012334290659055114","0.00012334290659055114"
"3230","0.00012330029858276248","0.00012330029858276248","0.00012330029858276248"
"3232","0.00012321601388975978","0.00012321601388975978","0.00012321601388975978"
"3233","0.00012317771324887872","0.00012317771324887872","0.00012317771324887872"
"3234","0.00012313293700572103","0.00012313293700572103","0.00012313293700572103"
"3235","0.00012309472367633134","0.00012309472367633134","0.00012309472367633134"
"3236","0.00012305103882681578","0.00012305103882681578","0.00012305103882681578"
"3237","0.000123007848742418","0.000123007848742418","0.000123007848742418"
"3238","0.0001229619374498725","0.0001229619374498725","0.0001229619374498725"
"3239","0.00012291887833271176","0.00012291887833271176","0.00012291887833271176"
"3240","0.000122879195259884","0.000122879195259884","0.000122879195259884"
"3241","0.00012283452088013291","0.00012283452088013291","0.00012283452088013291"
"3243","0.0001227477623615414","0.0001227477623615414","0.0001227477623615414"
"3244","0.00012270460138097405","0.00012270460138097405","0.00012270460138097405"
"3245","0.00012266315752640367","0.00012266315752640367","0.00012266315752640367"
"3247","0.00012257130583748221","0.00012257130583748221","0.00012257130583748221"
"3248","0.00012252674787305295","0.00012252674787305295","0.00012252674787305295"
"3249","0.0001224849111167714","0.0001224849111167714","0.0001224849111167714"
"3250","0.00012244856043253094","0.00012244856043253094","0.00012244856043253094"
"3251","0.00012240238720551133","0.00012240238720551133","0.00012240238720551133"
"3252","0.0001223612343892455","0.0001223612343892455","0.0001223612343892455"
"3253","0.00012231888831593096","0.00012231888831593096","0.00012231888831593096"
"3254","0.00012227687693666667","0.00012227687693666667","0.00012227687693666667"
"3255","0.00012223415251355618","0.00012223415251355618","0.00012223415251355618"
"3256","0.00012219292693771422","0.00012219292693771422","0.00012219292693771422"
"3257","0.0001221457205247134","0.0001221457205247134","0.0001221457205247134"
"3258","0.00012210327258799225","0.00012210327258799225","0.00012210327258799225"
"3259","0.00012206017709104344","0.00012206017709104344","0.00012206017709104344"
"3260","0.00012201810750411823","0.00012201810750411823","0.00012201810750411823"
"3261","0.0001219711484736763","0.0001219711484736763","0.0001219711484736763"
"3262","0.00012193228030810133","0.00012193228030810133","0.00012193228030810133"
"3263","0.00012188783148303628","0.00012188783148303628","0.00012188783148303628"
"3264","0.00012184825027361512","0.00012184825027361512","0.00012184825027361512"
"3265","0.0001218031975440681","0.0001218031975440681","0.0001218031975440681"
"3266","0.00012176458403700963","0.00012176458403700963","0.00012176458403700963"
"3267","0.00012171969137853011","0.00012171969137853011","0.00012171969137853011"
"3268","0.00012168057583039626","0.00012168057583039626","0.00012168057583039626"
"3269","0.00012163725477876142","0.00012163725477876142","0.00012163725477876142"
"3270","0.00012159586185589433","0.00012159586185589433","0.00012159586185589433"
"3271","0.00012155166041338816","0.00012155166041338816","0.00012155166041338816"
"3272","0.00012150972906965762","0.00012150972906965762","0.00012150972906965762"
"3273","0.00012147159577580169","0.00012147159577580169","0.00012147159577580169"
"3274","0.00012143029016442597","0.00012143029016442597","0.00012143029016442597"
"3276","0.00012134430289734155","0.00012134430289734155","0.00012134430289734155"
"3277","0.00012130077084293589","0.00012130077084293589","0.00012130077084293589"
"3278","0.00012125923240091652","0.00012125923240091652","0.00012125923240091652"
"3279","0.00012121570034651086","0.00012121570034651086","0.00012121570034651086"
"3280","0.00012118060840293765","0.00012118060840293765","0.00012118060840293765"
"3281","0.0001211382623296231","0.0001211382623296231","0.0001211382623296231"
"3282","0.00012109801173210144","0.00012109801173210144","0.00012109801173210144"
"3283","0.00012105359201086685","0.00012105359201086685","0.00012105359201086685"
"3285","0.00012097514991182834","0.00012097514991182834","0.00012097514991182834"
"3286","0.00012093528494006023","0.00012093528494006023","0.00012093528494006023"
"3288","0.00012084929767297581","0.00012084929767297581","0.00012084929767297581"
"3289","0.00012080714805051684","0.00012080714805051684","0.00012080714805051684"
"3291","0.00012072490062564611","0.00012072490062564611","0.00012072490062564611"
"3292","0.00012068721116520464","0.00012068721116520464","0.00012068721116520464"
"3293","0.00012064880138495937","0.00012064880138495937","0.00012064880138495937"
"3294","0.00012060391600243747","0.00012060391600243747","0.00012060391600243747"
"3295","0.00012056011473760009","0.00012056011473760009","0.00012056011473760009"
"3296","0.00012051477824570611","0.00012051477824570611","0.00012051477824570611"
"3297","0.00012046980555169284","0.00012046980555169284","0.00012046980555169284"
"3298","0.00012043221067870036","0.00012043221067870036","0.00012043221067870036"
"3299","0.00012038882414344698","0.00012038882414344698","0.00012038882414344698"
"3300","0.00012034914107061923","0.00012034914107061923","0.00012034914107061923"
"3301","0.00012030908692395315","0.00012030908692395315","0.00012030908692395315"
"3303","0.00012022904411423951","0.00012022904411423951","0.00012022904411423951"
"3304","0.00012018335110042244","0.00012018335110042244","0.00012018335110042244"
"3305","0.00012014510139124468","0.00012014510139124468","0.00012014510139124468"
"3306","0.000120101663924288","0.000120101663924288","0.000120101663924288"
"3307","0.00012006037286482751","0.00012006037286482751","0.00012006037286482751"
"3308","0.0001200188125949353","0.0001200188125949353","0.0001200188125949353"
"3310","0.00011993460066150874","0.00011993460066150874","0.00011993460066150874"
"3311","0.00011988831829512492","0.00011988831829512492","0.00011988831829512492"
"3314","0.00011976437963312492","0.00011976437963312492","0.00011976437963312492"
"3315","0.000119723794341553","0.000119723794341553","0.000119723794341553"
"3316","0.00011968079343205318","0.00011968079343205318","0.00011968079343205318"
"3317","0.00011963603174081072","0.00011963603174081072","0.00011963603174081072"
"3318","0.00011959598487010226","0.00011959598487010226","0.00011959598487010226"
"3319","0.0001195520453620702","0.0001195520453620702","0.0001195520453620702"
"3320","0.00011951189662795514","0.00011951189662795514","0.00011951189662795514"
"3321","0.00011947070015594363","0.00011947070015594363","0.00011947070015594363"
