"Step","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - validation.prediction_error","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - validation.prediction_error__MIN","Ereacher_Mnull_DS1000_W0.0015_lr0.01 - validation.prediction_error__MAX"
"2514","0.004626688081771135","0.004626688081771135","0.004626688081771135"
"2515","0.004626786801964045","0.004626786801964045","0.004626786801964045"
"2516","0.004626791924238205","0.004626791924238205","0.004626791924238205"
"2517","0.004626791924238205","0.004626791924238205","0.004626791924238205"
"2518","0.0046265507116913795","0.0046265507116913795","0.0046265507116913795"
"2520","0.004626643843948841","0.004626643843948841","0.004626643843948841"
"2521","0.004626645240932703","0.004626645240932703","0.004626645240932703"
"2522","0.0046263993717730045","0.0046263993717730045","0.0046263993717730045"
"2523","0.004626389592885971","0.004626389592885971","0.004626389592885971"
"2525","0.004626382142305374","0.004626382142305374","0.004626382142305374"
"2526","0.004626255016773939","0.004626255016773939","0.004626255016773939"
"2527","0.004626065958291292","0.004626065958291292","0.004626065958291292"
"2528","0.004626051988452673","0.004626051988452673","0.004626051988452673"
"2529","0.00462617352604866","0.00462617352604866","0.00462617352604866"
"2530","0.004626003559678793","0.004626003559678793","0.004626003559678793"
"2531","0.004626333247870207","0.004626333247870207","0.004626333247870207"
"2535","0.004625675734132528","0.004625675734132528","0.004625675734132528"
"2536","0.004625601228326559","0.004625601228326559","0.004625601228326559"
"2537","0.004625510424375534","0.004625510424375534","0.004625510424375534"
"2538","0.004625389818102121","0.004625389818102121","0.004625389818102121"
"2539","0.004625347908586264","0.004625347908586264","0.004625347908586264"
"2540","0.004625443834811449","0.004625443834811449","0.004625443834811449"
"2541","0.004625188652426004","0.004625188652426004","0.004625188652426004"
"2542","0.004625280387699604","0.004625280387699604","0.004625280387699604"
"2543","0.004624991212040186","0.004624991212040186","0.004624991212040186"
"2544","0.004625029396265745","0.004625029396265745","0.004625029396265745"
"2545","0.004624924156814814","0.004624924156814814","0.004624924156814814"
"2546","0.004625190049409866","0.004625190049409866","0.004625190049409866"
"2547","0.004624898545444012","0.004624898545444012","0.004624898545444012"
"2548","0.004624995402991772","0.004624995402991772","0.004624995402991772"
"2550","0.004625007044523954","0.004625007044523954","0.004625007044523954"
"2552","0.004624693188816309","0.004624693188816309","0.004624693188816309"
"2553","0.004624610301107168","0.004624610301107168","0.004624610301107168"
"2555","0.004624395631253719","0.004624395631253719","0.004624395631253719"
"2556","0.0046243369579315186","0.0046243369579315186","0.0046243369579315186"
"2557","0.004624130669981241","0.004624130669981241","0.004624130669981241"
"2558","0.004624513443559408","0.004624513443559408","0.004624513443559408"
"2560","0.004624317400157452","0.004624317400157452","0.004624317400157452"
"2563","0.0046239509247243404","0.0046239509247243404","0.0046239509247243404"
"2564","0.004623941611498594","0.004623941611498594","0.004623941611498594"
"2565","0.004624092951416969","0.004624092951416969","0.004624092951416969"
"2566","0.004623876418918371","0.004623876418918371","0.004623876418918371"
"2567","0.00462384894490242","0.00462384894490242","0.00462384894490242"
"2568","0.0046240235678851604","0.0046240235678851604","0.0046240235678851604"
"2569","0.004624002147465944","0.004624002147465944","0.004624002147465944"
"2570","0.004623845685273409","0.004623845685273409","0.004623845685273409"
"2571","0.004623916931450367","0.004623916931450367","0.004623916931450367"
"2572","0.004623616114258766","0.004623616114258766","0.004623616114258766"
"2573","0.0046236529015004635","0.0046236529015004635","0.0046236529015004635"
"2574","0.004623557440936565","0.004623557440936565","0.004623557440936565"
"2575","0.0046235485933721066","0.0046235485933721066","0.0046235485933721066"
"2576","0.004623470827937126","0.004623470827937126","0.004623470827937126"
"2577","0.004623493645340204","0.004623493645340204","0.004623493645340204"
"2578","0.004623370710760355","0.004623370710760355","0.004623370710760355"
"2580","0.0046232049353420734","0.0046232049353420734","0.0046232049353420734"
"2581","0.0046232957392930984","0.0046232957392930984","0.0046232957392930984"
"2583","0.004623161628842354","0.004623161628842354","0.004623161628842354"
"2584","0.004623123910278082","0.004623123910278082","0.004623123910278082"
"2585","0.00462300656363368","0.00462300656363368","0.00462300656363368"
"2586","0.004623077344149351","0.004623077344149351","0.004623077344149351"
"2587","0.0046230098232626915","0.0046230098232626915","0.0046230098232626915"
"2588","0.004623048007488251","0.004623048007488251","0.004623048007488251"
"2589","0.004622889682650566","0.004622889682650566","0.004622889682650566"
"2590","0.004622794222086668","0.004622794222086668","0.004622794222086668"
"2591","0.004622667096555233","0.004622667096555233","0.004622667096555233"
"2592","0.004622660111635923","0.004622660111635923","0.004622660111635923"
"2593","0.004622509703040123","0.004622509703040123","0.004622509703040123"
"2594","0.004622347187250853","0.004622347187250853","0.004622347187250853"
"2597","0.004622438922524452","0.004622438922524452","0.004622438922524452"
"2598","0.004622436128556728","0.004622436128556728","0.004622436128556728"
"2599","0.00462233554571867","0.00462233554571867","0.00462233554571867"
"2600","0.004622362554073334","0.004622362554073334","0.004622362554073334"
"2601","0.004622471518814564","0.004622471518814564","0.004622471518814564"
"2602","0.004622423555701971","0.004622423555701971","0.004622423555701971"
"2603","0.0046221488155424595","0.0046221488155424595","0.0046221488155424595"
"2604","0.004622552543878555","0.004622552543878555","0.004622552543878555"
"2605","0.004622391890734434","0.004622391890734434","0.004622391890734434"
"2606","0.004621975123882294","0.004621975123882294","0.004621975123882294"
"2608","0.004622201900929213","0.004622201900929213","0.004622201900929213"
"2609","0.004622261971235275","0.004622261971235275","0.004622261971235275"
"2610","0.004622031934559345","0.004622031934559345","0.004622031934559345"
"2611","0.004622155800461769","0.004622155800461769","0.004622155800461769"
"2613","0.004621958825737238","0.004621958825737238","0.004621958825737238"
"2615","0.004621853120625019","0.004621853120625019","0.004621853120625019"
"2616","0.004621644504368305","0.004621644504368305","0.004621644504368305"
"2617","0.004621532745659351","0.004621532745659351","0.004621532745659351"
"2618","0.004621434956789017","0.004621434956789017","0.004621434956789017"
"2619","0.00462122680619359","0.00462122680619359","0.00462122680619359"
"2620","0.004621285945177078","0.004621285945177078","0.004621285945177078"
"2621","0.004621486179530621","0.004621486179530621","0.004621486179530621"
"2622","0.004621470812708139","0.004621470812708139","0.004621470812708139"
"2623","0.004621473141014576","0.004621473141014576","0.004621473141014576"
"2624","0.004621386993676424","0.004621386993676424","0.004621386993676424"
"2625","0.004621138796210289","0.004621138796210289","0.004621138796210289"
"2628","0.004621425177901983","0.004621425177901983","0.004621425177901983"
"2629","0.004621170926839113","0.004621170926839113","0.004621170926839113"
"2630","0.004621042404323816","0.004621042404323816","0.004621042404323816"
"2631","0.004620927851647139","0.004620927851647139","0.004620927851647139"
"2632","0.004620766267180443","0.004620766267180443","0.004620766267180443"
"2633","0.004620963707566261","0.004620963707566261","0.004620963707566261"
"2634","0.0046207234263420105","0.0046207234263420105","0.0046207234263420105"
"2636","0.004621026571840048","0.004621026571840048","0.004621026571840048"
"2637","0.004620763938874006","0.004620763938874006","0.004620763938874006"
"2638","0.0046204314567148685","0.0046204314567148685","0.0046204314567148685"
"2639","0.004620641004294157","0.004620641004294157","0.004620641004294157"
"2640","0.004620567429810762","0.004620567429810762","0.004620567429810762"
"2641","0.004620533436536789","0.004620533436536789","0.004620533436536789"
"2645","0.0046202572993934155","0.0046202572993934155","0.0046202572993934155"
"2646","0.004620288033038378","0.004620288033038378","0.004620288033038378"
"2649","0.004619976971298456","0.004619976971298456","0.004619976971298456"
"2650","0.004620125982910395","0.004620125982910395","0.004620125982910395"
"2651","0.004619905259460211","0.004619905259460211","0.004619905259460211"
"2652","0.004620011430233717","0.004620011430233717","0.004620011430233717"
"2653","0.004619773477315903","0.004619773477315903","0.004619773477315903"
"2654","0.004619439132511616","0.004619439132511616","0.004619439132511616"
"2655","0.004619542509317398","0.004619542509317398","0.004619542509317398"
"2656","0.004619493614882231","0.004619493614882231","0.004619493614882231"
"2657","0.004619508516043425","0.004619508516043425","0.004619508516043425"
"2658","0.004619600251317024","0.004619600251317024","0.004619600251317024"
"2659","0.00461967010051012","0.00461967010051012","0.00461967010051012"
"2660","0.004619630519300699","0.004619630519300699","0.004619630519300699"
"2662","0.004619593732059002","0.004619593732059002","0.004619593732059002"
"2663","0.004619383718818426","0.004619383718818426","0.004619383718818426"
"2664","0.004619178362190723","0.004619178362190723","0.004619178362190723"
"2665","0.004619288723915815","0.004619288723915815","0.004619288723915815"
"2666","0.00461931899189949","0.00461931899189949","0.00461931899189949"
"2667","0.004619226325303316","0.004619226325303316","0.004619226325303316"
"2668","0.00461912527680397","0.00461912527680397","0.00461912527680397"
"2669","0.004618864972144365","0.004618864972144365","0.004618864972144365"
"2670","0.004618942737579346","0.004618942737579346","0.004618942737579346"
"2671","0.0046189576387405396","0.0046189576387405396","0.0046189576387405396"
"2672","0.0046188123524188995","0.0046188123524188995","0.0046188123524188995"
"2674","0.0046187653206288815","0.0046187653206288815","0.0046187653206288815"
"2675","0.0046188682317733765","0.0046188682317733765","0.0046188682317733765"
"2676","0.004618890583515167","0.004618890583515167","0.004618890583515167"
"2677","0.004618629347532988","0.004618629347532988","0.004618629347532988"
"2678","0.004618515260517597","0.004618515260517597","0.004618515260517597"
"2679","0.004618493840098381","0.004618493840098381","0.004618493840098381"
"2680","0.004618530627340078","0.004618530627340078","0.004618530627340078"
"2681","0.004618574399501085","0.004618574399501085","0.004618574399501085"
"2682","0.0046185520477592945","0.0046185520477592945","0.0046185520477592945"
"2683","0.004618573002517223","0.004618573002517223","0.004618573002517223"
"2684","0.004618350882083178","0.004618350882083178","0.004618350882083178"
"2685","0.004618479870259762","0.004618479870259762","0.004618479870259762"
"2686","0.004618192557245493","0.004618192557245493","0.004618192557245493"
"2687","0.004618547391146421","0.004618547391146421","0.004618547391146421"
"2688","0.004618263337761164","0.004618263337761164","0.004618263337761164"
"2690","0.0046183574013412","0.0046183574013412","0.0046183574013412"
"2691","0.004618406295776367","0.004618406295776367","0.004618406295776367"
"2693","0.00461841095238924","0.00461841095238924","0.00461841095238924"
"2694","0.004618292674422264","0.004618292674422264","0.004618292674422264"
"2695","0.004618203267455101","0.004618203267455101","0.004618203267455101"
"2696","0.004618265200406313","0.004618265200406313","0.004618265200406313"
"2697","0.004618186503648758","0.004618186503648758","0.004618186503648758"
"2698","0.004618191160261631","0.004618191160261631","0.004618191160261631"
"2699","0.004617903847247362","0.004617903847247362","0.004617903847247362"
"2700","0.004617871250957251","0.004617871250957251","0.004617871250957251"
"2702","0.0046178787015378475","0.0046178787015378475","0.0046178787015378475"
"2703","0.0046178726479411125","0.0046178726479411125","0.0046178726479411125"
"2704","0.004617751110345125","0.004617751110345125","0.004617751110345125"
"2705","0.004617702215909958","0.004617702215909958","0.004617702215909958"
"2706","0.004617765545845032","0.004617765545845032","0.004617765545845032"
"2707","0.004617426544427872","0.004617426544427872","0.004617426544427872"
"2708","0.004617420956492424","0.004617420956492424","0.004617420956492424"
"2709","0.004617677070200443","0.004617677070200443","0.004617677070200443"
"2710","0.004617638885974884","0.004617638885974884","0.004617638885974884"
"2711","0.004617659840732813","0.004617659840732813","0.004617659840732813"
"2712","0.004617603961378336","0.004617603961378336","0.004617603961378336"
"2713","0.004617427475750446","0.004617427475750446","0.004617427475750446"
"2714","0.004617317579686642","0.004617317579686642","0.004617317579686642"
"2715","0.004617395810782909","0.004617395810782909","0.004617395810782909"
"2717","0.0046172840520739555","0.0046172840520739555","0.0046172840520739555"
"2718","0.004617003723978996","0.004617003723978996","0.004617003723978996"
"2719","0.004617209546267986","0.004617209546267986","0.004617209546267986"
"2720","0.004617050755769014","0.004617050755769014","0.004617050755769014"
"2721","0.004616790916770697","0.004616790916770697","0.004616790916770697"
"2722","0.004616877529770136","0.004616877529770136","0.004616877529770136"
"2723","0.004616539925336838","0.004616539925336838","0.004616539925336838"
"2724","0.004616687074303627","0.004616687074303627","0.004616687074303627"
"2725","0.004616543184965849","0.004616543184965849","0.004616543184965849"
"2726","0.004616557154804468","0.004616557154804468","0.004616557154804468"
"2727","0.004616590216755867","0.004616590216755867","0.004616590216755867"
"2729","0.0046164533123373985","0.0046164533123373985","0.0046164533123373985"
"2731","0.004616506863385439","0.004616506863385439","0.004616506863385439"
"2732","0.0046165636740624905","0.0046165636740624905","0.0046165636740624905"
"2733","0.004616463556885719","0.004616463556885719","0.004616463556885719"
"2734","0.0046163685619831085","0.0046163685619831085","0.0046163685619831085"
"2735","0.004616264253854752","0.004616264253854752","0.004616264253854752"
"2736","0.004616313148289919","0.004616313148289919","0.004616313148289919"
"2738","0.004616290796548128","0.004616290796548128","0.004616290796548128"
"2739","0.004615906625986099","0.004615906625986099","0.004615906625986099"
"2740","0.004616000689566135","0.004616000689566135","0.004616000689566135"
"2741","0.004615860991179943","0.004615860991179943","0.004615860991179943"
"2742","0.004615928046405315","0.004615928046405315","0.004615928046405315"
"2743","0.004616004414856434","0.004616004414856434","0.004616004414856434"
"2744","0.004615935496985912","0.004615935496985912","0.004615935496985912"
"2745","0.0046159266494214535","0.0046159266494214535","0.0046159266494214535"
"2746","0.004615812096744776","0.004615812096744776","0.004615812096744776"
"2747","0.004615538753569126","0.004615538753569126","0.004615538753569126"
"2748","0.004615779500454664","0.004615779500454664","0.004615779500454664"
"2749","0.004615585319697857","0.004615585319697857","0.004615585319697857"
"2750","0.004615651443600655","0.004615651443600655","0.004615651443600655"
"2751","0.004615284502506256","0.004615284502506256","0.004615284502506256"
"2752","0.004615360405296087","0.004615360405296087","0.004615360405296087"
"2753","0.004615366458892822","0.004615366458892822","0.004615366458892822"
"2754","0.004615375772118568","0.004615375772118568","0.004615375772118568"
"2755","0.0046152682043612","0.0046152682043612","0.0046152682043612"
"2756","0.004615165293216705","0.004615165293216705","0.004615165293216705"
"2757","0.004615292884409428","0.004615292884409428","0.004615292884409428"
"2758","0.004614955745637417","0.004614955745637417","0.004614955745637417"
"2759","0.0046150172129273415","0.0046150172129273415","0.0046150172129273415"
"2760","0.004614942241460085","0.004614942241460085","0.004614942241460085"
"2761","0.004615260753780603","0.004615260753780603","0.004615260753780603"
"2762","0.004614881239831448","0.004614881239831448","0.004614881239831448"
"2763","0.004614973906427622","0.004614973906427622","0.004614973906427622"
"2764","0.004614672157913446","0.004614672157913446","0.004614672157913446"
"2765","0.004614879377186298","0.004614879377186298","0.004614879377186298"
"2766","0.004614593461155891","0.004614593461155891","0.004614593461155891"
"2767","0.004614729434251785","0.004614729434251785","0.004614729434251785"
"2768","0.004614515695720911","0.004614515695720911","0.004614515695720911"
"2769","0.004614570178091526","0.004614570178091526","0.004614570178091526"
"2770","0.0046147992834448814","0.0046147992834448814","0.0046147992834448814"
"2771","0.00461471127346158","0.00461471127346158","0.00461471127346158"
"2772","0.0046142153441905975","0.0046142153441905975","0.0046142153441905975"
"2773","0.0046144207008183","0.0046144207008183","0.0046144207008183"
"2774","0.00461436714977026","0.00461436714977026","0.00461436714977026"
"2775","0.004614223726093769","0.004614223726093769","0.004614223726093769"
"2776","0.004614321514964104","0.004614321514964104","0.004614321514964104"
"2777","0.0046141077764332294","0.0046141077764332294","0.0046141077764332294"
"2778","0.00461416644975543","0.00461416644975543","0.00461416644975543"
"2780","0.00461444491520524","0.00461444491520524","0.00461444491520524"
"2781","0.0046142577193677425","0.0046142577193677425","0.0046142577193677425"
"2782","0.004614405799657106","0.004614405799657106","0.004614405799657106"
"2783","0.004614131059497595","0.004614131059497595","0.004614131059497595"
"2784","0.004614124074578285","0.004614124074578285","0.004614124074578285"
"2785","0.0046139671467244625","0.0046139671467244625","0.0046139671467244625"
"2786","0.004613935947418213","0.004613935947418213","0.004613935947418213"
"2787","0.004614072851836681","0.004614072851836681","0.004614072851836681"
"2788","0.0046140518970787525","0.0046140518970787525","0.0046140518970787525"
"2789","0.004614155739545822","0.004614155739545822","0.004614155739545822"
"2790","0.004613865166902542","0.004613865166902542","0.004613865166902542"
"2791","0.004613763187080622","0.004613763187080622","0.004613763187080622"
"2792","0.004613772034645081","0.004613772034645081","0.004613772034645081"
"2793","0.004613619763404131","0.004613619763404131","0.004613619763404131"
"2794","0.004613654222339392","0.004613654222339392","0.004613654222339392"
"2795","0.004613542463630438","0.004613542463630438","0.004613542463630438"
"2796","0.004613529425114393","0.004613529425114393","0.004613529425114393"
"2797","0.004613522905856371","0.004613522905856371","0.004613522905856371"
"2798","0.0046134572476148605","0.0046134572476148605","0.0046134572476148605"
"2799","0.004613417666405439","0.004613417666405439","0.004613417666405439"
"2800","0.004613469820469618","0.004613469820469618","0.004613469820469618"
"2801","0.004613326862454414","0.004613326862454414","0.004613326862454414"
"2802","0.00461344700306654","0.00461344700306654","0.00461344700306654"
"2805","0.004613069351762533","0.004613069351762533","0.004613069351762533"
"2807","0.00461304746568203","0.00461304746568203","0.00461304746568203"
"2808","0.004613230004906654","0.004613230004906654","0.004613230004906654"
"2809","0.004613055381923914","0.004613055381923914","0.004613055381923914"
"2810","0.004612864460796118","0.004612864460796118","0.004612864460796118"
"2811","0.004612970631569624","0.004612970631569624","0.004612970631569624"
"2813","0.0046127899549901485","0.0046127899549901485","0.0046127899549901485"
"2814","0.004613037221133709","0.004613037221133709","0.004613037221133709"
"2815","0.004612607881426811","0.004612607881426811","0.004612607881426811"
"2817","0.004612639080733061","0.004612639080733061","0.004612639080733061"
"2818","0.004612750839442015","0.004612750839442015","0.004612750839442015"
"2819","0.004612570162862539","0.004612570162862539","0.004612570162862539"
"2820","0.00461283465847373","0.00461283465847373","0.00461283465847373"
"2821","0.004612669814378023","0.004612669814378023","0.004612669814378023"
"2822","0.004612641874700785","0.004612641874700785","0.004612641874700785"
"2823","0.00461270846426487","0.00461270846426487","0.00461270846426487"
"2824","0.004612584598362446","0.004612584598362446","0.004612584598362446"
"2825","0.004612682852894068","0.004612682852894068","0.004612682852894068"
"2826","0.00461261160671711","0.00461261160671711","0.00461261160671711"
"2827","0.004612579941749573","0.004612579941749573","0.004612579941749573"
"2828","0.004612497519701719","0.004612497519701719","0.004612497519701719"
"2829","0.004612497054040432","0.004612497054040432","0.004612497054040432"
"2830","0.004612322431057692","0.004612322431057692","0.004612322431057692"
"2831","0.004612430464476347","0.004612430464476347","0.004612430464476347"
"2832","0.004612194374203682","0.004612194374203682","0.004612194374203682"
"2833","0.004612291231751442","0.004612291231751442","0.004612291231751442"
"2834","0.00461207190528512","0.00461207190528512","0.00461207190528512"
"2835","0.0046121301129460335","0.0046121301129460335","0.0046121301129460335"
"2837","0.004611690994352102","0.004611690994352102","0.004611690994352102"
"2838","0.004611896816641092","0.004611896816641092","0.004611896816641092"
"2840","0.004611911252140999","0.004611911252140999","0.004611911252140999"
"2841","0.004611836280673742","0.004611836280673742","0.004611836280673742"
"2842","0.004611686337739229","0.004611686337739229","0.004611686337739229"
"2843","0.004611850716173649","0.004611850716173649","0.004611850716173649"
"2844","0.004611597862094641","0.004611597862094641","0.004611597862094641"
"2845","0.004611376207321882","0.004611376207321882","0.004611376207321882"
"2846","0.004611301235854626","0.004611301235854626","0.004611301235854626"
"2847","0.004611483309417963","0.004611483309417963","0.004611483309417963"
"2848","0.004611441399902105","0.004611441399902105","0.004611441399902105"
"2849","0.004611299838870764","0.004611299838870764","0.004611299838870764"
"2850","0.004611463285982609","0.004611463285982609","0.004611463285982609"
"2853","0.004611382260918617","0.004611382260918617","0.004611382260918617"
"2854","0.00461133336648345","0.00461133336648345","0.00461133336648345"
"2856","0.004611413460224867","0.004611413460224867","0.004611413460224867"
"2857","0.004611448850482702","0.004611448850482702","0.004611448850482702"
"2858","0.0046113235875964165","0.0046113235875964165","0.0046113235875964165"
"2859","0.004611293785274029","0.004611293785274029","0.004611293785274029"
"2860","0.004611288197338581","0.004611288197338581","0.004611288197338581"
"2861","0.0046111769042909145","0.0046111769042909145","0.0046111769042909145"
"2862","0.004611233714967966","0.004611233714967966","0.004611233714967966"
"2864","0.004611169919371605","0.004611169919371605","0.004611169919371605"
"2865","0.0046110195107758045","0.0046110195107758045","0.0046110195107758045"
"2866","0.004611022770404816","0.004611022770404816","0.004611022770404816"
"2867","0.004611390642821789","0.004611390642821789","0.004611390642821789"
"2869","0.004610939417034388","0.004610939417034388","0.004610939417034388"
"2870","0.004611002281308174","0.004611002281308174","0.004611002281308174"
"2871","0.004610912874341011","0.004610912874341011","0.004610912874341011"
"2875","0.004610894247889519","0.004610894247889519","0.004610894247889519"
"2876","0.004610823467373848","0.004610823467373848","0.004610823467373848"
"2877","0.004610579460859299","0.004610579460859299","0.004610579460859299"
"2878","0.004610763397067785","0.004610763397067785","0.004610763397067785"
"2879","0.004610507283359766","0.004610507283359766","0.004610507283359766"
"2880","0.004610629752278328","0.004610629752278328","0.004610629752278328"
"2881","0.004610730335116386","0.004610730335116386","0.004610730335116386"
"2882","0.004610572475939989","0.004610572475939989","0.004610572475939989"
"2883","0.00461066048592329","0.00461066048592329","0.00461066048592329"
"2884","0.004610482603311539","0.004610482603311539","0.004610482603311539"
"2885","0.0046105338260531425","0.0046105338260531425","0.0046105338260531425"
"2886","0.004610355943441391","0.004610355943441391","0.004610355943441391"
"2887","0.004610447678714991","0.004610447678714991","0.004610447678714991"
"2888","0.0046101841144263744","0.0046101841144263744","0.0046101841144263744"
"2889","0.004610246047377586","0.004610246047377586","0.004610246047377586"
"2890","0.004610201343894005","0.004610201343894005","0.004610201343894005"
"2892","0.004610053729265928","0.004610053729265928","0.004610053729265928"
"2893","0.004609830677509308","0.004609830677509308","0.004609830677509308"
"2894","0.004609868861734867","0.004609868861734867","0.004609868861734867"
"2895","0.0046098073944449425","0.0046098073944449425","0.0046098073944449425"
"2897","0.004609542898833752","0.004609542898833752","0.004609542898833752"
"2901","0.00460934080183506","0.00460934080183506","0.00460934080183506"
"2902","0.004609379917383194","0.004609379917383194","0.004609379917383194"
"2903","0.004609480034559965","0.004609480034559965","0.004609480034559965"
"2904","0.004609320312738419","0.004609320312738419","0.004609320312738419"
"2905","0.004609337076544762","0.004609337076544762","0.004609337076544762"
"2906","0.004609189927577972","0.004609189927577972","0.004609189927577972"
"2907","0.00460938923060894","0.00460938923060894","0.00460938923060894"
"2908","0.004609193652868271","0.004609193652868271","0.004609193652868271"
"2909","0.004609061870723963","0.004609061870723963","0.004609061870723963"
"2910","0.004609028808772564","0.004609028808772564","0.004609028808772564"
"2911","0.004609156399965286","0.004609156399965286","0.004609156399965286"
"2912","0.004609100054949522","0.004609100054949522","0.004609100054949522"
"2914","0.004608958028256893","0.004608958028256893","0.004608958028256893"
"2915","0.004608992487192154","0.004608992487192154","0.004608992487192154"
"2916","0.004608752205967903","0.004608752205967903","0.004608752205967903"
"2917","0.004609033465385437","0.004609033465385437","0.004609033465385437"
"2918","0.0046088011004030704","0.0046088011004030704","0.0046088011004030704"
"2919","0.00460855383425951","0.00460855383425951","0.00460855383425951"
"2920","0.004608662333339453","0.004608662333339453","0.004608662333339453"
"2921","0.004608755465596914","0.004608755465596914","0.004608755465596914"
"2922","0.004608504008501768","0.004608504008501768","0.004608504008501768"
"2923","0.004608768038451672","0.004608768038451672","0.004608768038451672"
"2924","0.00460859527811408","0.00460859527811408","0.00460859527811408"
"2927","0.00460854871198535","0.00460854871198535","0.00460854871198535"
"2928","0.004608550574630499","0.004608550574630499","0.004608550574630499"
"2929","0.004608319606631994","0.004608319606631994","0.004608319606631994"
"2930","0.004608153831213713","0.004608153831213713","0.004608153831213713"
"2931","0.004608245566487312","0.004608245566487312","0.004608245566487312"
"2932","0.00460845697671175","0.00460845697671175","0.00460845697671175"
"2933","0.0046082730405032635","0.0046082730405032635","0.0046082730405032635"
"2934","0.004608177114278078","0.004608177114278078","0.004608177114278078"
"2935","0.004608008079230785","0.004608008079230785","0.004608008079230785"
"2936","0.00460810586810112","0.00460810586810112","0.00460810586810112"
"2938","0.00460809376090765","0.00460809376090765","0.00460809376090765"
"2939","0.004607824143022299","0.004607824143022299","0.004607824143022299"
"2940","0.004607897251844406","0.004607897251844406","0.004607897251844406"
"2941","0.0046080658212304115","0.0046080658212304115","0.0046080658212304115"
"2942","0.004607830196619034","0.004607830196619034","0.004607830196619034"
"2943","0.004608209244906902","0.004608209244906902","0.004608209244906902"
"2944","0.004607795737683773","0.004607795737683773","0.004607795737683773"
"2945","0.004607786424458027","0.004607786424458027","0.004607786424458027"
"2946","0.004607607144862413","0.004607607144862413","0.004607607144862413"
"2947","0.0046076588332653046","0.0046076588332653046","0.0046076588332653046"
"2948","0.004607536364346743","0.004607536364346743","0.004607536364346743"
"2949","0.004607848823070526","0.004607848823070526","0.004607848823070526"
"2950","0.00460772356018424","0.00460772356018424","0.00460772356018424"
"2951","0.004607638344168663","0.004607638344168663","0.004607638344168663"
"2952","0.0046074301935732365","0.0046074301935732365","0.0046074301935732365"
"2953","0.004607480019330978","0.004607480019330978","0.004607480019330978"
"2954","0.004607432521879673","0.004607432521879673","0.004607432521879673"
"2955","0.0046074590645730495","0.0046074590645730495","0.0046074590645730495"
"2956","0.004607129842042923","0.004607129842042923","0.004607129842042923"
"2957","0.004607378039509058","0.004607378039509058","0.004607378039509058"
"2958","0.004607150796800852","0.004607150796800852","0.004607150796800852"
"2959","0.004607268609106541","0.004607268609106541","0.004607268609106541"
"2960","0.004607352428138256","0.004607352428138256","0.004607352428138256"
"2961","0.0046071140095591545","0.0046071140095591545","0.0046071140095591545"
"2962","0.004607165697962046","0.004607165697962046","0.004607165697962046"
"2963","0.004606842529028654","0.004606842529028654","0.004606842529028654"
"2964","0.00460713729262352","0.00460713729262352","0.00460713729262352"
"2965","0.004607074428349733","0.004607074428349733","0.004607074428349733"
"2968","0.004606863018125296","0.004606863018125296","0.004606863018125296"
"2969","0.004606918897479773","0.004606918897479773","0.004606918897479773"
"2970","0.0046067857183516026","0.0046067857183516026","0.0046067857183516026"
"2971","0.00460684671998024","0.00460684671998024","0.00460684671998024"
"2972","0.004606921691447496","0.004606921691447496","0.004606921691447496"
"2973","0.004606600385159254","0.004606600385159254","0.004606600385159254"
"2974","0.00460668932646513","0.00460668932646513","0.00460668932646513"
"2975","0.004606683738529682","0.004606683738529682","0.004606683738529682"
"2976","0.004606644157320261","0.004606644157320261","0.004606644157320261"
"2977","0.0046066902577877045","0.0046066902577877045","0.0046066902577877045"
"2978","0.004606508184224367","0.004606508184224367","0.004606508184224367"
"2979","0.004606431815773249","0.004606431815773249","0.004606431815773249"
"2980","0.004606383852660656","0.004606383852660656","0.004606383852660656"
"2981","0.004606314469128847","0.004606314469128847","0.004606314469128847"
"2983","0.004606207832694054","0.004606207832694054","0.004606207832694054"
"2984","0.004606065806001425","0.004606065806001425","0.004606065806001425"
"2986","0.0046063316985964775","0.0046063316985964775","0.0046063316985964775"
"2987","0.00460625346750021","0.00460625346750021","0.00460625346750021"
"2988","0.004606129601597786","0.004606129601597786","0.004606129601597786"
"2989","0.004606562666594982","0.004606562666594982","0.004606562666594982"
"2990","0.004606283735483885","0.004606283735483885","0.004606283735483885"
"2991","0.004605978261679411","0.004605978261679411","0.004605978261679411"
"2992","0.004606175236403942","0.004606175236403942","0.004606175236403942"
"2993","0.004606135655194521","0.004606135655194521","0.004606135655194521"
"2994","0.0046059503220021725","0.0046059503220021725","0.0046059503220021725"
"2995","0.004606019239872694","0.004606019239872694","0.004606019239872694"
"2997","0.004606263246387243","0.004606263246387243","0.004606263246387243"
"2998","0.0046059489250183105","0.0046059489250183105","0.0046059489250183105"
"3001","0.0046058292500674725","0.0046058292500674725","0.0046058292500674725"
"3003","0.004605741705745459","0.004605741705745459","0.004605741705745459"
"3005","0.004605763591825962","0.004605763591825962","0.004605763591825962"
"3006","0.004605900961905718","0.004605900961905718","0.004605900961905718"
"3007","0.0046055992133915424","0.0046055992133915424","0.0046055992133915424"
"3008","0.004605618771165609","0.004605618771165609","0.004605618771165609"
"3009","0.004605405498296022","0.004605405498296022","0.004605405498296022"
"3010","0.004605439957231283","0.004605439957231283","0.004605439957231283"
