"Step","Eswimmer_Mnull_DS1000_W0.005_lr0.01 - train.NRC1","Eswimmer_Mnull_DS1000_W0.005_lr0.01 - train.NRC1__MIN","Eswimmer_Mnull_DS1000_W0.005_lr0.01 - train.NRC1__MAX"
"2435","0.01936697549698715","0.01936697549698715","0.01936697549698715"
"2436","0.019354718225281432","0.019354718225281432","0.019354718225281432"
"2437","0.019350308906560032","0.019350308906560032","0.019350308906560032"
"2438","0.019328856833893952","0.019328856833893952","0.019328856833893952"
"2439","0.01932176328316564","0.01932176328316564","0.01932176328316564"
"2440","0.01932327663243291","0.01932327663243291","0.01932327663243291"
"2441","0.019308569053831888","0.019308569053831888","0.019308569053831888"
"2442","0.01930221245265079","0.01930221245265079","0.01930221245265079"
"2443","0.019293653436474413","0.019293653436474413","0.019293653436474413"
"2444","0.019286733877393998","0.019286733877393998","0.019286733877393998"
"2445","0.01927213650743306","0.01927213650743306","0.01927213650743306"
"2446","0.019263270236147947","0.019263270236147947","0.019263270236147947"
"2447","0.019259063866386213","0.019259063866386213","0.019259063866386213"
"2448","0.01924589106584449","0.01924589106584449","0.01924589106584449"
"2449","0.019236754769417757","0.019236754769417757","0.019236754769417757"
"2450","0.01923193231559799","0.01923193231559799","0.01923193231559799"
"2451","0.01921068391717563","0.01921068391717563","0.01921068391717563"
"2452","0.019209237680320256","0.019209237680320256","0.019209237680320256"
"2453","0.019200615727561172","0.019200615727561172","0.019200615727561172"
"2454","0.019191678189559754","0.019191678189559754","0.019191678189559754"
"2455","0.01917767647115761","0.01917767647115761","0.01917767647115761"
"2456","0.019171458373041104","0.019171458373041104","0.019171458373041104"
"2457","0.019157681090775668","0.019157681090775668","0.019157681090775668"
"2458","0.019163128787709864","0.019163128787709864","0.019163128787709864"
"2459","0.01913996577830494","0.01913996577830494","0.01913996577830494"
"2460","0.019131154993579","0.019131154993579","0.019131154993579"
"2461","0.019133778826744902","0.019133778826744902","0.019133778826744902"
"2462","0.019123342959712544","0.019123342959712544","0.019123342959712544"
"2463","0.019106652327363007","0.019106652327363007","0.019106652327363007"
"2464","0.01910328423023111","0.01910328423023111","0.01910328423023111"
"2465","0.01909697818344489","0.01909697818344489","0.01909697818344489"
"2466","0.019080257405585145","0.019080257405585145","0.019080257405585145"
"2467","0.01907596693420146","0.01907596693420146","0.01907596693420146"
"2468","0.019064347595212895","0.019064347595212895","0.019064347595212895"
"2469","0.01905233217560544","0.01905233217560544","0.01905233217560544"
"2470","0.019045106429512997","0.019045106429512997","0.019045106429512997"
"2471","0.019020026749808495","0.019020026749808495","0.019020026749808495"
"2472","0.019022771894583457","0.019022771894583457","0.019022771894583457"
"2473","0.019014790727524315","0.019014790727524315","0.019014790727524315"
"2474","0.019007779995041572","0.019007779995041572","0.019007779995041572"
"2475","0.018995050879059137","0.018995050879059137","0.018995050879059137"
"2476","0.01898619456239976","0.01898619456239976","0.01898619456239976"
"2477","0.018981075381452682","0.018981075381452682","0.018981075381452682"
"2478","0.0189722223237643","0.0189722223237643","0.0189722223237643"
"2479","0.01896045191188591","0.01896045191188591","0.01896045191188591"
"2480","0.018946476697083426","0.018946476697083426","0.018946476697083426"
"2481","0.01894419780583121","0.01894419780583121","0.01894419780583121"
"2482","0.018934021261553427","0.018934021261553427","0.018934021261553427"
"2483","0.018924038288861085","0.018924038288861085","0.018924038288861085"
"2484","0.018920130460537622","0.018920130460537622","0.018920130460537622"
"2485","0.018910557571831306","0.018910557571831306","0.018910557571831306"
"2486","0.018898209304215013","0.018898209304215013","0.018898209304215013"
"2487","0.018891713363011375","0.018891713363011375","0.018891713363011375"
"2488","0.01887193394654696","0.01887193394654696","0.01887193394654696"
"2489","0.018874684956718735","0.018874684956718735","0.018874684956718735"
"2490","0.018858914942811906","0.018858914942811906","0.018858914942811906"
"2491","0.018856699301453773","0.018856699301453773","0.018856699301453773"
"2492","0.018856831822136884","0.018856831822136884","0.018856831822136884"
"2493","0.01884654214884199","0.01884654214884199","0.01884654214884199"
"2494","0.018836739551994698","0.018836739551994698","0.018836739551994698"
"2495","0.018827622280456126","0.018827622280456126","0.018827622280456126"
"2496","0.01881781219487516","0.01881781219487516","0.01881781219487516"
"2497","0.018802065962780945","0.018802065962780945","0.018802065962780945"
"2498","0.018793639246272507","0.018793639246272507","0.018793639246272507"
"2499","0.018789554746505018","0.018789554746505018","0.018789554746505018"
"2500","0.01877081225682764","0.01877081225682764","0.01877081225682764"
"2501","0.01876713098379787","0.01876713098379787","0.01876713098379787"
"2502","0.018759100368480178","0.018759100368480178","0.018759100368480178"
"2503","0.018748820880591894","0.018748820880591894","0.018748820880591894"
"2504","0.01874223093564274","0.01874223093564274","0.01874223093564274"
"2505","0.018734812440365203","0.018734812440365203","0.018734812440365203"
"2506","0.0187330251204296","0.0187330251204296","0.0187330251204296"
"2507","0.018716819301247595","0.018716819301247595","0.018716819301247595"
"2508","0.018706378167104278","0.018706378167104278","0.018706378167104278"
"2509","0.018705256258874443","0.018705256258874443","0.018705256258874443"
"2510","0.018696183237682136","0.018696183237682136","0.018696183237682136"
"2511","0.01869095075502992","0.01869095075502992","0.01869095075502992"
"2512","0.01868635798930427","0.01868635798930427","0.01868635798930427"
"2513","0.018664094789452065","0.018664094789452065","0.018664094789452065"
"2514","0.018661099625924406","0.018661099625924406","0.018661099625924406"
"2515","0.018653289436139177","0.018653289436139177","0.018653289436139177"
"2516","0.018649875051400158","0.018649875051400158","0.018649875051400158"
"2517","0.01863471796937688","0.01863471796937688","0.01863471796937688"
"2518","0.018627971118097775","0.018627971118097775","0.018627971118097775"
"2519","0.01861970284902077","0.01861970284902077","0.01861970284902077"
"2520","0.01861372811973183","0.01861372811973183","0.01861372811973183"
"2521","0.018603221177054593","0.018603221177054593","0.018603221177054593"
"2522","0.01859020885891573","0.01859020885891573","0.01859020885891573"
"2523","0.018583198735610495","0.018583198735610495","0.018583198735610495"
"2524","0.018573444324429374","0.018573444324429374","0.018573444324429374"
"2525","0.018566655154774934","0.018566655154774934","0.018566655154774934"
"2526","0.018558371747740467","0.018558371747740467","0.018558371747740467"
"2527","0.018555360431420014","0.018555360431420014","0.018555360431420014"
"2528","0.018538804612173634","0.018538804612173634","0.018538804612173634"
"2529","0.01852378714559586","0.01852378714559586","0.01852378714559586"
"2530","0.01851639149457901","0.01851639149457901","0.01851639149457901"
"2531","0.018513551825668627","0.018513551825668627","0.018513551825668627"
"2532","0.01850407416082476","0.01850407416082476","0.01850407416082476"
"2533","0.0184900303459292","0.0184900303459292","0.0184900303459292"
"2534","0.018483158038912963","0.018483158038912963","0.018483158038912963"
"2535","0.018491609188758047","0.018491609188758047","0.018491609188758047"
"2536","0.018465257497046878","0.018465257497046878","0.018465257497046878"
"2537","0.01845122432629273","0.01845122432629273","0.01845122432629273"
"2538","0.018440169536196663","0.018440169536196663","0.018440169536196663"
"2539","0.018435161361058137","0.018435161361058137","0.018435161361058137"
"2540","0.01842664124617386","0.01842664124617386","0.01842664124617386"
"2541","0.018421286987250825","0.018421286987250825","0.018421286987250825"
"2542","0.01841925273657239","0.01841925273657239","0.01841925273657239"
"2543","0.018416645621779026","0.018416645621779026","0.018416645621779026"
"2544","0.0183913453258574","0.0183913453258574","0.0183913453258574"
"2545","0.018387411105505635","0.018387411105505635","0.018387411105505635"
"2546","0.018378325564844998","0.018378325564844998","0.018378325564844998"
"2547","0.018378325564844998","0.018378325564844998","0.018378325564844998"
"2548","0.018371674344873325","0.018371674344873325","0.018371674344873325"
"2549","0.018354947373518372","0.018354947373518372","0.018354947373518372"
"2550","0.018345089672131734","0.018345089672131734","0.018345089672131734"
"2551","0.018337831880876364","0.018337831880876364","0.018337831880876364"
"2552","0.018327394942433784","0.018327394942433784","0.018327394942433784"
"2553","0.01831827118095157","0.01831827118095157","0.01831827118095157"
"2554","0.01830353916479021","0.01830353916479021","0.01830353916479021"
"2555","0.018294054230940673","0.018294054230940673","0.018294054230940673"
"2556","0.01829014266677973","0.01829014266677973","0.01829014266677973"
"2557","0.018284714484006145","0.018284714484006145","0.018284714484006145"
"2558","0.018276363752201177","0.018276363752201177","0.018276363752201177"
"2559","0.018275071353337124","0.018275071353337124","0.018275071353337124"
"2560","0.01825888966003754","0.01825888966003754","0.01825888966003754"
"2561","0.01824703714557927","0.01824703714557927","0.01824703714557927"
"2562","0.01823833661507615","0.01823833661507615","0.01823833661507615"
"2563","0.018241224342020586","0.018241224342020586","0.018241224342020586"
"2564","0.01824042601946735","0.01824042601946735","0.01824042601946735"
"2565","0.018225855630107844","0.018225855630107844","0.018225855630107844"
"2566","0.018213501017607086","0.018213501017607086","0.018213501017607086"
"2567","0.018211795718121947","0.018211795718121947","0.018211795718121947"
"2568","0.018209288787948252","0.018209288787948252","0.018209288787948252"
"2569","0.018195157977142117","0.018195157977142117","0.018195157977142117"
"2570","0.018189845592951316","0.018189845592951316","0.018189845592951316"
"2571","0.018183366835930657","0.018183366835930657","0.018183366835930657"
"2572","0.018173226014807597","0.018173226014807597","0.018173226014807597"
"2573","0.018164978010812773","0.018164978010812773","0.018164978010812773"
"2574","0.01815647993198786","0.01815647993198786","0.01815647993198786"
"2575","0.018143527338048672","0.018143527338048672","0.018143527338048672"
"2576","0.018138657091084497","0.018138657091084497","0.018138657091084497"
"2577","0.018139514109663878","0.018139514109663878","0.018139514109663878"
"2578","0.018124468456695467","0.018124468456695467","0.018124468456695467"
"2579","0.018111685574360537","0.018111685574360537","0.018111685574360537"
"2580","0.018099645619062358","0.018099645619062358","0.018099645619062358"
"2581","0.01810511930535199","0.01810511930535199","0.01810511930535199"
"2582","0.018091966000285765","0.018091966000285765","0.018091966000285765"
"2583","0.0180828320944604","0.0180828320944604","0.0180828320944604"
"2584","0.018079851500937365","0.018079851500937365","0.018079851500937365"
"2585","0.018070262550673077","0.018070262550673077","0.018070262550673077"
"2586","0.018060420811409357","0.018060420811409357","0.018060420811409357"
"2587","0.018057369119765097","0.018057369119765097","0.018057369119765097"
"2588","0.018047356681400062","0.018047356681400062","0.018047356681400062"
"2589","0.018040887149219087","0.018040887149219087","0.018040887149219087"
"2590","0.01803455242588916","0.01803455242588916","0.01803455242588916"
"2591","0.018024841883743647","0.018024841883743647","0.018024841883743647"
"2592","0.01801897147345244","0.01801897147345244","0.01801897147345244"
"2593","0.018014381074011907","0.018014381074011907","0.018014381074011907"
"2594","0.01801517443458215","0.01801517443458215","0.01801517443458215"
"2595","0.017998513485287047","0.017998513485287047","0.017998513485287047"
"2596","0.017999852713154723","0.017999852713154723","0.017999852713154723"
"2597","0.017988448617972837","0.017988448617972837","0.017988448617972837"
"2598","0.017984857015781244","0.017984857015781244","0.017984857015781244"
"2599","0.017975224556623516","0.017975224556623516","0.017975224556623516"
"2600","0.01796790286441046","0.01796790286441046","0.01796790286441046"
"2601","0.017972123470121913","0.017972123470121913","0.017972123470121913"
"2602","0.01794862536815708","0.01794862536815708","0.01794862536815708"
"2603","0.017948479916958603","0.017948479916958603","0.017948479916958603"
"2604","0.017947494096591982","0.017947494096591982","0.017947494096591982"
"2605","0.017937019407711204","0.017937019407711204","0.017937019407711204"
"2606","0.017940008401667228","0.017940008401667228","0.017940008401667228"
"2607","0.017934107397705703","0.017934107397705703","0.017934107397705703"
"2608","0.017930747369268828","0.017930747369268828","0.017930747369268828"
"2609","0.01792713730494506","0.01792713730494506","0.01792713730494506"
"2610","0.017916939020346946","0.017916939020346946","0.017916939020346946"
"2611","0.01791749205954352","0.01791749205954352","0.01791749205954352"
"2612","0.017913738019544552","0.017913738019544552","0.017913738019544552"
"2613","0.017910997415093333","0.017910997415093333","0.017910997415093333"
"2614","0.01790302300502026","0.01790302300502026","0.01790302300502026"
"2615","0.017897749408808748","0.017897749408808748","0.017897749408808748"
"2616","0.01789615174722735","0.01789615174722735","0.01789615174722735"
"2617","0.01789381993484335","0.01789381993484335","0.01789381993484335"
"2618","0.017888567862119318","0.017888567862119318","0.017888567862119318"
"2619","0.017886143778306177","0.017886143778306177","0.017886143778306177"
"2620","0.01787941286622322","0.01787941286622322","0.01787941286622322"
"2621","0.01787210265174872","0.01787210265174872","0.01787210265174872"
"2622","0.017872038144651013","0.017872038144651013","0.017872038144651013"
"2623","0.017864491617834575","0.017864491617834575","0.017864491617834575"
"2624","0.017861835393887533","0.017861835393887533","0.017861835393887533"
"2625","0.017859848393421997","0.017859848393421997","0.017859848393421997"
"2626","0.017850011749766283","0.017850011749766283","0.017850011749766283"
"2627","0.01784898028824523","0.01784898028824523","0.01784898028824523"
"2628","0.017842727690788023","0.017842727690788023","0.017842727690788023"
"2629","0.017839972383473877","0.017839972383473877","0.017839972383473877"
"2630","0.017838051045081557","0.017838051045081557","0.017838051045081557"
"2631","0.0178298351678759","0.0178298351678759","0.0178298351678759"
"2632","0.017822080150017426","0.017822080150017426","0.017822080150017426"
"2633","0.01782868751216506","0.01782868751216506","0.01782868751216506"
"2634","0.0178227404285135","0.0178227404285135","0.0178227404285135"
"2635","0.017811376487734606","0.017811376487734606","0.017811376487734606"
"2636","0.017806611393636786","0.017806611393636786","0.017806611393636786"
"2637","0.017812543711015906","0.017812543711015906","0.017812543711015906"
"2638","0.017802353935039945","0.017802353935039945","0.017802353935039945"
"2639","0.017796298597358144","0.017796298597358144","0.017796298597358144"
"2640","0.017798523462199456","0.017798523462199456","0.017798523462199456"
"2641","0.01779202628125495","0.01779202628125495","0.01779202628125495"
"2642","0.017788478476381896","0.017788478476381896","0.017788478476381896"
"2643","0.017792995754327648","0.017792995754327648","0.017792995754327648"
"2644","0.017783366558906208","0.017783366558906208","0.017783366558906208"
"2645","0.01778041477123793","0.01778041477123793","0.01778041477123793"
"2646","0.0177707045559373","0.0177707045559373","0.0177707045559373"
"2647","0.01777610415370168","0.01777610415370168","0.01777610415370168"
"2648","0.01777430687708056","0.01777430687708056","0.01777430687708056"
"2649","0.017759911840045106","0.017759911840045106","0.017759911840045106"
"2650","0.017765502740952798","0.017765502740952798","0.017765502740952798"
"2651","0.01775805911877251","0.01775805911877251","0.01775805911877251"
"2652","0.01775214391820191","0.01775214391820191","0.01775214391820191"
"2653","0.0177413889762704","0.0177413889762704","0.0177413889762704"
"2654","0.017742541852931937","0.017742541852931937","0.017742541852931937"
"2655","0.017740123666953878","0.017740123666953878","0.017740123666953878"
"2656","0.017733444385059784","0.017733444385059784","0.017733444385059784"
"2657","0.017731609108159317","0.017731609108159317","0.017731609108159317"
"2658","0.017718295151575147","0.017718295151575147","0.017718295151575147"
"2659","0.017713462250321756","0.017713462250321756","0.017713462250321756"
"2660","0.017715545454994073","0.017715545454994073","0.017715545454994073"
"2661","0.017704938041719288","0.017704938041719288","0.017704938041719288"
"2662","0.017704998233739618","0.017704998233739618","0.017704998233739618"
"2663","0.017697258379413144","0.017697258379413144","0.017697258379413144"
"2664","0.0176954450346102","0.0176954450346102","0.0176954450346102"
"2665","0.017688645819049498","0.017688645819049498","0.017688645819049498"
"2666","0.01768886642205416","0.01768886642205416","0.01768886642205416"
"2667","0.017680933600673597","0.017680933600673597","0.017680933600673597"
"2668","0.017682076491011913","0.017682076491011913","0.017682076491011913"
"2669","0.01767530390113825","0.01767530390113825","0.01767530390113825"
"2670","0.017662940956073726","0.017662940956073726","0.017662940956073726"
"2671","0.017661269644670255","0.017661269644670255","0.017661269644670255"
"2672","0.017651980678884002","0.017651980678884002","0.017651980678884002"
"2673","0.01765863658786202","0.01765863658786202","0.01765863658786202"
"2674","0.017653238834020386","0.017653238834020386","0.017653238834020386"
"2675","0.01765657676855335","0.01765657676855335","0.01765657676855335"
"2676","0.01764841080763381","0.01764841080763381","0.01764841080763381"
"2677","0.01765383587236647","0.01765383587236647","0.01765383587236647"
"2678","0.01764404411603755","0.01764404411603755","0.01764404411603755"
"2679","0.017638612545593787","0.017638612545593787","0.017638612545593787"
"2680","0.017637431009372675","0.017637431009372675","0.017637431009372675"
"2681","0.01763319782994586","0.01763319782994586","0.01763319782994586"
"2682","0.017626126309886785","0.017626126309886785","0.017626126309886785"
"2683","0.017626610779876727","0.017626610779876727","0.017626610779876727"
"2684","0.017622671150893665","0.017622671150893665","0.017622671150893665"
"2685","0.017617110777719974","0.017617110777719974","0.017617110777719974"
"2686","0.017619540580890544","0.017619540580890544","0.017619540580890544"
"2687","0.01761204355605878","0.01761204355605878","0.01761204355605878"
"2688","0.017615053381829057","0.017615053381829057","0.017615053381829057"
"2689","0.01760979035749392","0.01760979035749392","0.01760979035749392"
"2690","0.017606885024699523","0.017606885024699523","0.017606885024699523"
"2691","0.017604584139204234","0.017604584139204234","0.017604584139204234"
"2692","0.017605064311588647","0.017605064311588647","0.017605064311588647"
"2693","0.017601143095413135","0.017601143095413135","0.017601143095413135"
"2694","0.01759956672955104","0.01759956672955104","0.01759956672955104"
"2695","0.017600827016396807","0.017600827016396807","0.017600827016396807"
"2696","0.017595234087599464","0.017595234087599464","0.017595234087599464"
"2697","0.017589154086232385","0.017589154086232385","0.017589154086232385"
"2698","0.01757889246786385","0.01757889246786385","0.01757889246786385"
"2699","0.0175848267253989","0.0175848267253989","0.0175848267253989"
"2700","0.01757929631751267","0.01757929631751267","0.01757929631751267"
"2701","0.017576113628246275","0.017576113628246275","0.017576113628246275"
"2702","0.01757435847439979","0.01757435847439979","0.01757435847439979"
"2703","0.01757864856091692","0.01757864856091692","0.01757864856091692"
"2704","0.017569309397546022","0.017569309397546022","0.017569309397546022"
"2705","0.017557966612265774","0.017557966612265774","0.017557966612265774"
"2706","0.017563521641426633","0.017563521641426633","0.017563521641426633"
"2707","0.01756302604917437","0.01756302604917437","0.01756302604917437"
"2708","0.017558262325488613","0.017558262325488613","0.017558262325488613"
"2709","0.01756261838982118","0.01756261838982118","0.01756261838982118"
"2710","0.017555920664673066","0.017555920664673066","0.017555920664673066"
"2711","0.017556304270766303","0.017556304270766303","0.017556304270766303"
"2712","0.017548712846183662","0.017548712846183662","0.017548712846183662"
"2713","0.017547977763832934","0.017547977763832934","0.017547977763832934"
"2714","0.017547889874582324","0.017547889874582324","0.017547889874582324"
"2715","0.01753383841606501","0.01753383841606501","0.01753383841606501"
"2716","0.017538598825603","0.017538598825603","0.017538598825603"
"2717","0.017537392687576356","0.017537392687576356","0.017537392687576356"
"2718","0.017537608351595735","0.017537608351595735","0.017537608351595735"
"2719","0.017530855502174973","0.017530855502174973","0.017530855502174973"
"2720","0.01753125081352573","0.01753125081352573","0.01753125081352573"
"2721","0.017529513872641702","0.017529513872641702","0.017529513872641702"
"2722","0.017526044241495585","0.017526044241495585","0.017526044241495585"
"2723","0.017521401302392634","0.017521401302392634","0.017521401302392634"
"2724","0.017521848403039483","0.017521848403039483","0.017521848403039483"
"2725","0.017510556867419837","0.017510556867419837","0.017510556867419837"
"2726","0.01751862701072605","0.01751862701072605","0.01751862701072605"
"2727","0.017508481760197356","0.017508481760197356","0.017508481760197356"
"2728","0.017507978964262292","0.017507978964262292","0.017507978964262292"
"2729","0.017508050791811003","0.017508050791811003","0.017508050791811003"
"2730","0.01749624511958814","0.01749624511958814","0.01749624511958814"
"2731","0.01749610550214129","0.01749610550214129","0.01749610550214129"
"2732","0.017484411527144403","0.017484411527144403","0.017484411527144403"
"2733","0.017489771445139923","0.017489771445139923","0.017489771445139923"
"2734","0.017486433364007327","0.017486433364007327","0.017486433364007327"
"2735","0.017486285809828587","0.017486285809828587","0.017486285809828587"
"2736","0.017480982248685904","0.017480982248685904","0.017480982248685904"
"2737","0.017482381832178588","0.017482381832178588","0.017482381832178588"
"2738","0.017478294886467665","0.017478294886467665","0.017478294886467665"
"2739","0.017466108657410814","0.017466108657410814","0.017466108657410814"
"2740","0.017480511746020964","0.017480511746020964","0.017480511746020964"
"2741","0.0174828683102171","0.0174828683102171","0.0174828683102171"
"2742","0.01747335131757518","0.01747335131757518","0.01747335131757518"
"2743","0.017471130925907574","0.017471130925907574","0.017471130925907574"
"2744","0.017473064293118113","0.017473064293118113","0.017473064293118113"
"2745","0.01746954444880453","0.01746954444880453","0.01746954444880453"
"2746","0.017457193916561663","0.017457193916561663","0.017457193916561663"
"2747","0.017457779661146786","0.017457779661146786","0.017457779661146786"
"2748","0.017459903565759306","0.017459903565759306","0.017459903565759306"
"2749","0.017447197927240494","0.017447197927240494","0.017447197927240494"
"2750","0.01744662431045276","0.01744662431045276","0.01744662431045276"
"2751","0.01743676674575545","0.01743676674575545","0.01743676674575545"
"2752","0.017429710838860045","0.017429710838860045","0.017429710838860045"
"2753","0.017426939834844234","0.017426939834844234","0.017426939834844234"
"2754","0.0174238107762003","0.0174238107762003","0.0174238107762003"
"2755","0.0174260799128715","0.0174260799128715","0.0174260799128715"
"2756","0.01742805458009025","0.01742805458009025","0.01742805458009025"
"2757","0.01742365552488104","0.01742365552488104","0.01742365552488104"
"2758","0.017415730664975853","0.017415730664975853","0.017415730664975853"
"2759","0.017419623213690102","0.017419623213690102","0.017419623213690102"
"2760","0.01741622019473675","0.01741622019473675","0.01741622019473675"
"2761","0.01741630377367619","0.01741630377367619","0.01741630377367619"
"2762","0.01741144060908937","0.01741144060908937","0.01741144060908937"
"2763","0.017399938068183702","0.017399938068183702","0.017399938068183702"
"2764","0.01739855372252373","0.01739855372252373","0.01739855372252373"
"2765","0.01740069789050267","0.01740069789050267","0.01740069789050267"
"2766","0.017390634573894205","0.017390634573894205","0.017390634573894205"
"2767","0.017397726323826874","0.017397726323826874","0.017397726323826874"
"2768","0.017386423164453164","0.017386423164453164","0.017386423164453164"
"2769","0.01739113568205448","0.01739113568205448","0.01739113568205448"
"2770","0.017381250072503462","0.017381250072503462","0.017381250072503462"
"2771","0.017385194435715675","0.017385194435715675","0.017385194435715675"
"2772","0.01737714713731839","0.01737714713731839","0.01737714713731839"
"2773","0.017372166220690134","0.017372166220690134","0.017372166220690134"
"2774","0.017373291137847444","0.017373291137847444","0.017373291137847444"
"2775","0.017375934637759428","0.017375934637759428","0.017375934637759428"
"2776","0.01736953095667195","0.01736953095667195","0.01736953095667195"
"2777","0.01736648654154942","0.01736648654154942","0.01736648654154942"
"2778","0.01736241713966683","0.01736241713966683","0.01736241713966683"
"2779","0.017360855474353457","0.017360855474353457","0.017360855474353457"
"2780","0.017356158980594272","0.017356158980594272","0.017356158980594272"
"2781","0.017354665136081394","0.017354665136081394","0.017354665136081394"
"2782","0.01734760997356375","0.01734760997356375","0.01734760997356375"
"2783","0.017347320011650482","0.017347320011650482","0.017347320011650482"
"2784","0.01733947607134928","0.01733947607134928","0.01733947607134928"
"2785","0.017339059101396742","0.017339059101396742","0.017339059101396742"
"2786","0.017337454806621282","0.017337454806621282","0.017337454806621282"
"2787","0.01733180859708591","0.01733180859708591","0.01733180859708591"
"2788","0.017327576528282408","0.017327576528282408","0.017327576528282408"
"2789","0.017331598172452004","0.017331598172452004","0.017331598172452004"
"2790","0.01732448418941226","0.01732448418941226","0.01732448418941226"
"2791","0.017316446987250857","0.017316446987250857","0.017316446987250857"
"2792","0.017312117593525043","0.017312117593525043","0.017312117593525043"
"2793","0.01731326040564659","0.01731326040564659","0.01731326040564659"
"2794","0.01730757052728245","0.01730757052728245","0.01730757052728245"
"2795","0.017306705620685762","0.017306705620685762","0.017306705620685762"
"2796","0.01730207596067339","0.01730207596067339","0.01730207596067339"
"2797","0.017306320783872252","0.017306320783872252","0.017306320783872252"
"2798","0.01730278603969259","0.01730278603969259","0.01730278603969259"
"2799","0.017289713401080233","0.017289713401080233","0.017289713401080233"
"2800","0.017289689608305934","0.017289689608305934","0.017289689608305934"
"2801","0.01728978874497352","0.01728978874497352","0.01728978874497352"
"2802","0.017285779884792872","0.017285779884792872","0.017285779884792872"
"2803","0.017281184740571918","0.017281184740571918","0.017281184740571918"
"2804","0.017282778500522","0.017282778500522","0.017282778500522"
"2805","0.01727879423843865","0.01727879423843865","0.01727879423843865"
"2806","0.017275979762982615","0.017275979762982615","0.017275979762982615"
"2807","0.017270811239004844","0.017270811239004844","0.017270811239004844"
"2808","0.017268076673354015","0.017268076673354015","0.017268076673354015"
"2809","0.01726537798823847","0.01726537798823847","0.01726537798823847"
"2810","0.01726393560573706","0.01726393560573706","0.01726393560573706"
"2811","0.0172622872423708","0.0172622872423708","0.0172622872423708"
"2812","0.017257049456210552","0.017257049456210552","0.017257049456210552"
"2813","0.017256835524200143","0.017256835524200143","0.017256835524200143"
"2814","0.017253127580046566","0.017253127580046566","0.017253127580046566"
"2815","0.01724424756463941","0.01724424756463941","0.01724424756463941"
"2816","0.01724549110443695","0.01724549110443695","0.01724549110443695"
"2817","0.01724482180515247","0.01724482180515247","0.01724482180515247"
"2818","0.0172439426270123","0.0172439426270123","0.0172439426270123"
"2819","0.017239384724897718","0.017239384724897718","0.017239384724897718"
"2820","0.017234213760184504","0.017234213760184504","0.017234213760184504"
"2821","0.017239012516234654","0.017239012516234654","0.017239012516234654"
"2822","0.01723496203709169","0.01723496203709169","0.01723496203709169"
"2823","0.01723485909856413","0.01723485909856413","0.01723485909856413"
"2824","0.017226035242282705","0.017226035242282705","0.017226035242282705"
"2825","0.017222097103567875","0.017222097103567875","0.017222097103567875"
"2826","0.01721808818464433","0.01721808818464433","0.01721808818464433"
"2827","0.017213343779005526","0.017213343779005526","0.017213343779005526"
"2828","0.017210491119230027","0.017210491119230027","0.017210491119230027"
"2829","0.017205680511528952","0.017205680511528952","0.017205680511528952"
"2830","0.017208623764026015","0.017208623764026015","0.017208623764026015"
"2831","0.017205031763923215","0.017205031763923215","0.017205031763923215"
"2832","0.01720578731870978","0.01720578731870978","0.01720578731870978"
"2833","0.017200328709561518","0.017200328709561518","0.017200328709561518"
"2834","0.01718831886400949","0.01718831886400949","0.01718831886400949"
"2835","0.01719360157207484","0.01719360157207484","0.01719360157207484"
"2836","0.017192739517887277","0.017192739517887277","0.017192739517887277"
"2837","0.01719280278718452","0.01719280278718452","0.01719280278718452"
"2838","0.01718856400166351","0.01718856400166351","0.01718856400166351"
"2839","0.017184586661463983","0.017184586661463983","0.017184586661463983"
"2840","0.017183191143214798","0.017183191143214798","0.017183191143214798"
"2841","0.01718417946473187","0.01718417946473187","0.01718417946473187"
"2842","0.01717612349626165","0.01717612349626165","0.01717612349626165"
"2843","0.017168417149383684","0.017168417149383684","0.017168417149383684"
"2844","0.017174680894663653","0.017174680894663653","0.017174680894663653"
"2845","0.017167903454406996","0.017167903454406996","0.017167903454406996"
"2846","0.01716899012592421","0.01716899012592421","0.01716899012592421"
"2847","0.017170254659708915","0.017170254659708915","0.017170254659708915"
"2848","0.01716943270745196","0.01716943270745196","0.01716943270745196"
"2849","0.017157662771089464","0.017157662771089464","0.017157662771089464"
"2850","0.01715665151135204","0.01715665151135204","0.01715665151135204"
"2851","0.017159598468544802","0.017159598468544802","0.017159598468544802"
"2852","0.017154080043696014","0.017154080043696014","0.017154080043696014"
"2853","0.0171487757661655","0.0171487757661655","0.0171487757661655"
"2854","0.017144337075769955","0.017144337075769955","0.017144337075769955"
"2855","0.017146058777149163","0.017146058777149163","0.017146058777149163"
"2856","0.01714138748098867","0.01714138748098867","0.01714138748098867"
"2857","0.017140025303999436","0.017140025303999436","0.017140025303999436"
"2858","0.01713431659451112","0.01713431659451112","0.01713431659451112"
"2859","0.01712993503522762","0.01712993503522762","0.01712993503522762"
"2860","0.01713382709522398","0.01713382709522398","0.01713382709522398"
"2861","0.017132417850029925","0.017132417850029925","0.017132417850029925"
"2862","0.01713139154546752","0.01713139154546752","0.01713139154546752"
"2863","0.017126501231787414","0.017126501231787414","0.017126501231787414"
"2864","0.01711873500151546","0.01711873500151546","0.01711873500151546"
"2865","0.017116789773558592","0.017116789773558592","0.017116789773558592"
"2866","0.017116935760461503","0.017116935760461503","0.017116935760461503"
"2867","0.017117807749251368","0.017117807749251368","0.017117807749251368"
"2868","0.017109538559103386","0.017109538559103386","0.017109538559103386"
