"Step","Eswimmer_Mnull_DS1000_W0.01_lr0.01 - train.prediction_error","Eswimmer_Mnull_DS1000_W0.01_lr0.01 - train.prediction_error__MIN","Eswimmer_Mnull_DS1000_W0.01_lr0.01 - train.prediction_error__MAX"
"695","0.09068970382213593","0.09068970382213593","0.09068970382213593"
"696","0.09069417417049408","0.09069417417049408","0.09069417417049408"
"697","0.09069238603115082","0.09069238603115082","0.09069238603115082"
"698","0.09068632870912552","0.09068632870912552","0.09068632870912552"
"699","0.09069687873125076","0.09069687873125076","0.09069687873125076"
"700","0.09069758653640747","0.09069758653640747","0.09069758653640747"
"701","0.09069670736789703","0.09069670736789703","0.09069670736789703"
"702","0.09069851785898209","0.09069851785898209","0.09069851785898209"
"703","0.09069117903709412","0.09069117903709412","0.09069117903709412"
"704","0.09069550782442093","0.09069550782442093","0.09069550782442093"
"705","0.09068477153778076","0.09068477153778076","0.09068477153778076"
"706","0.09068550914525986","0.09068550914525986","0.09068550914525986"
"707","0.09069207310676575","0.09069207310676575","0.09069207310676575"
"708","0.09068415313959122","0.09068415313959122","0.09068415313959122"
"709","0.09068762511014938","0.09068762511014938","0.09068762511014938"
"710","0.09067875146865845","0.09067875146865845","0.09067875146865845"
"711","0.09068579226732254","0.09068579226732254","0.09068579226732254"
"712","0.09068119525909424","0.09068119525909424","0.09068119525909424"
"713","0.09069613367319107","0.09069613367319107","0.09069613367319107"
"714","0.09068534523248672","0.09068534523248672","0.09068534523248672"
"715","0.09067843109369278","0.09067843109369278","0.09067843109369278"
"716","0.09068018943071365","0.09068018943071365","0.09068018943071365"
"717","0.09068320691585541","0.09068320691585541","0.09068320691585541"
"718","0.09068591147661209","0.09068591147661209","0.09068591147661209"
"719","0.0906851664185524","0.0906851664185524","0.0906851664185524"
"720","0.09068390727043152","0.09068390727043152","0.09068390727043152"
"721","0.09068812429904938","0.09068812429904938","0.09068812429904938"
"722","0.09068651497364044","0.09068651497364044","0.09068651497364044"
"723","0.0906776413321495","0.0906776413321495","0.0906776413321495"
"724","0.09068497270345688","0.09068497270345688","0.09068497270345688"
"725","0.0906730368733406","0.0906730368733406","0.0906730368733406"
"726","0.09069830924272537","0.09069830924272537","0.09069830924272537"
"727","0.09067349880933762","0.09067349880933762","0.09067349880933762"
"728","0.0906742513179779","0.0906742513179779","0.0906742513179779"
"729","0.09067576378583908","0.09067576378583908","0.09067576378583908"
"730","0.09067437797784805","0.09067437797784805","0.09067437797784805"
"731","0.0906713604927063","0.0906713604927063","0.0906713604927063"
"732","0.09066785126924515","0.09066785126924515","0.09066785126924515"
"733","0.0906703993678093","0.0906703993678093","0.0906703993678093"
"734","0.09066656231880188","0.09066656231880188","0.09066656231880188"
"735","0.09067802131175995","0.09067802131175995","0.09067802131175995"
"736","0.09068053960800171","0.09068053960800171","0.09068053960800171"
"737","0.09068217128515244","0.09068217128515244","0.09068217128515244"
"738","0.09068278223276138","0.09068278223276138","0.09068278223276138"
"739","0.09069468826055527","0.09069468826055527","0.09069468826055527"
"740","0.09067332744598389","0.09067332744598389","0.09067332744598389"
"741","0.09066683799028397","0.09066683799028397","0.09066683799028397"
"742","0.09066753834486008","0.09066753834486008","0.09066753834486008"
"743","0.09066015481948853","0.09066015481948853","0.09066015481948853"
"744","0.0906834751367569","0.0906834751367569","0.0906834751367569"
"745","0.09066906571388245","0.09066906571388245","0.09066906571388245"
"746","0.09067007899284363","0.09067007899284363","0.09067007899284363"
"747","0.0906609520316124","0.0906609520316124","0.0906609520316124"
"748","0.09066683053970337","0.09066683053970337","0.09066683053970337"
"749","0.09066827595233917","0.09066827595233917","0.09066827595233917"
"750","0.09066446125507355","0.09066446125507355","0.09066446125507355"
"751","0.09066753089427948","0.09066753089427948","0.09066753089427948"
"752","0.09067538380622864","0.09067538380622864","0.09067538380622864"
"753","0.09066464751958847","0.09066464751958847","0.09066464751958847"
"754","0.09066362679004669","0.09066362679004669","0.09066362679004669"
"755","0.09066794812679291","0.09066794812679291","0.09066794812679291"
"756","0.09065265953540802","0.09065265953540802","0.09065265953540802"
"757","0.09067536890506744","0.09067536890506744","0.09067536890506744"
"758","0.09066314995288849","0.09066314995288849","0.09066314995288849"
"759","0.0906701385974884","0.0906701385974884","0.0906701385974884"
"760","0.09065908938646317","0.09065908938646317","0.09065908938646317"
"761","0.09065911918878555","0.09065911918878555","0.09065911918878555"
"762","0.09065131098031998","0.09065131098031998","0.09065131098031998"
"763","0.09064885973930359","0.09064885973930359","0.09064885973930359"
"764","0.09066092222929001","0.09066092222929001","0.09066092222929001"
"765","0.09064742922782898","0.09064742922782898","0.09064742922782898"
"766","0.09065934270620346","0.09065934270620346","0.09065934270620346"
"767","0.0906527042388916","0.0906527042388916","0.0906527042388916"
"768","0.09065396338701248","0.09065396338701248","0.09065396338701248"
"769","0.09064777940511703","0.09064777940511703","0.09064777940511703"
"770","0.09064771980047226","0.09064771980047226","0.09064771980047226"
"771","0.0906541645526886","0.0906541645526886","0.0906541645526886"
"772","0.09065018594264984","0.09065018594264984","0.09065018594264984"
"773","0.09066041558980942","0.09066041558980942","0.09066041558980942"
"774","0.09065433591604233","0.09065433591604233","0.09065433591604233"
"775","0.09065353125333786","0.09065353125333786","0.09065353125333786"
"776","0.09065428376197815","0.09065428376197815","0.09065428376197815"
"777","0.0906512662768364","0.0906512662768364","0.0906512662768364"
"778","0.09065540134906769","0.09065540134906769","0.09065540134906769"
"779","0.09064671397209167","0.09064671397209167","0.09064671397209167"
"780","0.0906476080417633","0.0906476080417633","0.0906476080417633"
"781","0.09064673632383347","0.09064673632383347","0.09064673632383347"
"782","0.09064770489931107","0.09064770489931107","0.09064770489931107"
"783","0.09064404666423798","0.09064404666423798","0.09064404666423798"
"784","0.09065078943967819","0.09065078943967819","0.09065078943967819"
"785","0.09064912050962448","0.09064912050962448","0.09064912050962448"
"786","0.0906486064195633","0.0906486064195633","0.0906486064195633"
"787","0.09067507088184357","0.09067507088184357","0.09067507088184357"
"788","0.09065177291631699","0.09065177291631699","0.09065177291631699"
"789","0.0906442329287529","0.0906442329287529","0.0906442329287529"
"790","0.09063559025526047","0.09063559025526047","0.09063559025526047"
"791","0.09064079821109772","0.09064079821109772","0.09064079821109772"
"792","0.09065009653568268","0.09065009653568268","0.09065009653568268"
"793","0.09064310789108276","0.09064310789108276","0.09064310789108276"
"794","0.09064363688230515","0.09064363688230515","0.09064363688230515"
"795","0.09063208848237991","0.09063208848237991","0.09063208848237991"
"796","0.09064200520515442","0.09064200520515442","0.09064200520515442"
"797","0.09064418822526932","0.09064418822526932","0.09064418822526932"
"798","0.09065385162830353","0.09065385162830353","0.09065385162830353"
"799","0.09063877910375595","0.09063877910375595","0.09063877910375595"
"800","0.090647391974926","0.090647391974926","0.090647391974926"
"801","0.09064175933599472","0.09064175933599472","0.09064175933599472"
"802","0.0906362533569336","0.0906362533569336","0.0906362533569336"
"803","0.0906326174736023","0.0906326174736023","0.0906326174736023"
"804","0.0906452164053917","0.0906452164053917","0.0906452164053917"
"805","0.09063565731048584","0.09063565731048584","0.09063565731048584"
"806","0.09063681960105896","0.09063681960105896","0.09063681960105896"
"807","0.09063257277011871","0.09063257277011871","0.09063257277011871"
"808","0.09064420312643051","0.09064420312643051","0.09064420312643051"
"809","0.09063404053449631","0.09063404053449631","0.09063404053449631"
"810","0.09064266830682755","0.09064266830682755","0.09064266830682755"
"811","0.09063960611820221","0.09063960611820221","0.09063960611820221"
"812","0.09063781797885895","0.09063781797885895","0.09063781797885895"
"813","0.09063470363616943","0.09063470363616943","0.09063470363616943"
"814","0.09063605964183807","0.09063605964183807","0.09063605964183807"
"815","0.09063727408647537","0.09063727408647537","0.09063727408647537"
"816","0.09064023196697235","0.09064023196697235","0.09064023196697235"
"817","0.09064584225416183","0.09064584225416183","0.09064584225416183"
"818","0.09063456207513809","0.09063456207513809","0.09063456207513809"
"819","0.09064892679452896","0.09064892679452896","0.09064892679452896"
"820","0.0906396210193634","0.0906396210193634","0.0906396210193634"
"821","0.09062741696834564","0.09062741696834564","0.09062741696834564"
"822","0.09063353389501572","0.09063353389501572","0.09063353389501572"
"823","0.0906333327293396","0.0906333327293396","0.0906333327293396"
"824","0.09063848853111267","0.09063848853111267","0.09063848853111267"
"825","0.09063048660755157","0.09063048660755157","0.09063048660755157"
"826","0.09062813967466354","0.09062813967466354","0.09062813967466354"
"827","0.09063399583101273","0.09063399583101273","0.09063399583101273"
"828","0.09062616527080536","0.09062616527080536","0.09062616527080536"
"829","0.09063570201396942","0.09063570201396942","0.09063570201396942"
"830","0.09063579887151718","0.09063579887151718","0.09063579887151718"
"831","0.09062986820936203","0.09062986820936203","0.09062986820936203"
"832","0.09062577039003372","0.09062577039003372","0.09062577039003372"
"833","0.09063120186328888","0.09063120186328888","0.09063120186328888"
"834","0.09062833338975906","0.09062833338975906","0.09062833338975906"
"835","0.09063301980495453","0.09063301980495453","0.09063301980495453"
"836","0.09064596146345139","0.09064596146345139","0.09064596146345139"
"837","0.09062173217535019","0.09062173217535019","0.09062173217535019"
"838","0.09062816947698593","0.09062816947698593","0.09062816947698593"
"839","0.09062845259904861","0.09062845259904861","0.09062845259904861"
"840","0.0906260684132576","0.0906260684132576","0.0906260684132576"
"841","0.09063109010457993","0.09063109010457993","0.09063109010457993"
"842","0.0906296893954277","0.0906296893954277","0.0906296893954277"
"843","0.09062238782644272","0.09062238782644272","0.09062238782644272"
"844","0.0906260758638382","0.0906260758638382","0.0906260758638382"
"845","0.09062027931213379","0.09062027931213379","0.09062027931213379"
"846","0.0906308963894844","0.0906308963894844","0.0906308963894844"
"847","0.09062733501195908","0.09062733501195908","0.09062733501195908"
"848","0.09063119441270828","0.09063119441270828","0.09063119441270828"
"849","0.09062313288450241","0.09062313288450241","0.09062313288450241"
"850","0.09064430743455887","0.09064430743455887","0.09064430743455887"
"851","0.09063110500574112","0.09063110500574112","0.09063110500574112"
"852","0.09062106162309647","0.09062106162309647","0.09062106162309647"
"853","0.0906139686703682","0.0906139686703682","0.0906139686703682"
"854","0.0906214639544487","0.0906214639544487","0.0906214639544487"
"855","0.090619757771492","0.090619757771492","0.090619757771492"
"856","0.0906229019165039","0.0906229019165039","0.0906229019165039"
"857","0.0906149372458458","0.0906149372458458","0.0906149372458458"
"858","0.09062443673610687","0.09062443673610687","0.09062443673610687"
"859","0.09061145782470703","0.09061145782470703","0.09061145782470703"
"860","0.09061255306005478","0.09061255306005478","0.09061255306005478"
"861","0.09060904383659363","0.09060904383659363","0.09060904383659363"
"862","0.09061595797538757","0.09061595797538757","0.09061595797538757"
"863","0.09061317145824432","0.09061317145824432","0.09061317145824432"
"864","0.09061438590288162","0.09061438590288162","0.09061438590288162"
"865","0.09061253815889359","0.09061253815889359","0.09061253815889359"
"866","0.09061659127473831","0.09061659127473831","0.09061659127473831"
"867","0.09062821418046951","0.09062821418046951","0.09062821418046951"
"868","0.09060882031917572","0.09060882031917572","0.09060882031917572"
"869","0.09061276167631149","0.09061276167631149","0.09061276167631149"
"870","0.09061630070209503","0.09061630070209503","0.09061630070209503"
"871","0.09061851352453232","0.09061851352453232","0.09061851352453232"
"872","0.09062742441892624","0.09062742441892624","0.09062742441892624"
"873","0.09060217440128326","0.09060217440128326","0.09060217440128326"
"874","0.09061066806316376","0.09061066806316376","0.09061066806316376"
"875","0.09060437232255936","0.09060437232255936","0.09060437232255936"
"876","0.09061726927757263","0.09061726927757263","0.09061726927757263"
"877","0.09062141180038452","0.09062141180038452","0.09062141180038452"
"878","0.09061212837696075","0.09061212837696075","0.09061212837696075"
"879","0.09062251448631287","0.09062251448631287","0.09062251448631287"
"880","0.09060842543840408","0.09060842543840408","0.09060842543840408"
"881","0.09062957018613815","0.09062957018613815","0.09062957018613815"
"882","0.0906110405921936","0.0906110405921936","0.0906110405921936"
"883","0.09060250222682953","0.09060250222682953","0.09060250222682953"
"884","0.0906083956360817","0.0906083956360817","0.0906083956360817"
"885","0.09061550348997116","0.09061550348997116","0.09061550348997116"
"886","0.09061357378959656","0.09061357378959656","0.09061357378959656"
"887","0.09061384946107864","0.09061384946107864","0.09061384946107864"
"888","0.09062045812606812","0.09062045812606812","0.09062045812606812"
"889","0.09061076492071152","0.09061076492071152","0.09061076492071152"
"890","0.09062094241380692","0.09062094241380692","0.09062094241380692"
"891","0.09061513096094131","0.09061513096094131","0.09061513096094131"
"892","0.09060440212488174","0.09060440212488174","0.09060440212488174"
"893","0.09060920774936676","0.09060920774936676","0.09060920774936676"
"894","0.0906115174293518","0.0906115174293518","0.0906115174293518"
"895","0.09061159193515778","0.09061159193515778","0.09061159193515778"
"896","0.0906185582280159","0.0906185582280159","0.0906185582280159"
"897","0.09062069654464722","0.09062069654464722","0.09062069654464722"
"898","0.09061369299888611","0.09061369299888611","0.09061369299888611"
"899","0.09061399847269058","0.09061399847269058","0.09061399847269058"
"900","0.09061215072870255","0.09061215072870255","0.09061215072870255"
"901","0.09060941636562347","0.09060941636562347","0.09060941636562347"
"902","0.09061296284198761","0.09061296284198761","0.09061296284198761"
"903","0.09060119837522507","0.09060119837522507","0.09060119837522507"
"904","0.09062597155570984","0.09062597155570984","0.09062597155570984"
"905","0.09060424566268921","0.09060424566268921","0.09060424566268921"
"906","0.09060706943273544","0.09060706943273544","0.09060706943273544"
"907","0.09060534089803696","0.09060534089803696","0.09060534089803696"
"908","0.09060117602348328","0.09060117602348328","0.09060117602348328"
"909","0.09061410278081894","0.09061410278081894","0.09061410278081894"
"910","0.09060229361057281","0.09060229361057281","0.09060229361057281"
"911","0.09061792492866516","0.09061792492866516","0.09061792492866516"
"912","0.09061694145202637","0.09061694145202637","0.09061694145202637"
"913","0.09061401337385178","0.09061401337385178","0.09061401337385178"
"914","0.09061551094055176","0.09061551094055176","0.09061551094055176"
"915","0.09060382097959518","0.09060382097959518","0.09060382097959518"
"916","0.09060736000537872","0.09060736000537872","0.09060736000537872"
"917","0.09060744196176529","0.09060744196176529","0.09060744196176529"
"918","0.09061211347579956","0.09061211347579956","0.09061211347579956"
"919","0.09060759842395782","0.09060759842395782","0.09060759842395782"
"920","0.09061188995838165","0.09061188995838165","0.09061188995838165"
"921","0.09060586243867874","0.09060586243867874","0.09060586243867874"
"922","0.09060554206371307","0.09060554206371307","0.09060554206371307"
"923","0.09060056507587433","0.09060056507587433","0.09060056507587433"
"924","0.09060800075531006","0.09060800075531006","0.09060800075531006"
"925","0.09060434252023697","0.09060434252023697","0.09060434252023697"
"926","0.09060582518577576","0.09060582518577576","0.09060582518577576"
"927","0.09061817824840546","0.09061817824840546","0.09061817824840546"
"928","0.09059696644544601","0.09059696644544601","0.09059696644544601"
"929","0.09060515463352203","0.09060515463352203","0.09060515463352203"
"930","0.09059976786375046","0.09059976786375046","0.09059976786375046"
"931","0.09061229974031448","0.09061229974031448","0.09061229974031448"
"932","0.09060775488615036","0.09060775488615036","0.09060775488615036"
"933","0.09061329811811447","0.09061329811811447","0.09061329811811447"
"934","0.09060578048229218","0.09060578048229218","0.09060578048229218"
"935","0.09060399979352951","0.09060399979352951","0.09060399979352951"
"936","0.09060324728488922","0.09060324728488922","0.09060324728488922"
"937","0.09060795605182648","0.09060795605182648","0.09060795605182648"
"938","0.09060365706682205","0.09060365706682205","0.09060365706682205"
"939","0.09060190618038177","0.09060190618038177","0.09060190618038177"
"940","0.09060606360435486","0.09060606360435486","0.09060606360435486"
"941","0.09060391038656235","0.09060391038656235","0.09060391038656235"
"942","0.09060224145650864","0.09060224145650864","0.09060224145650864"
"943","0.09060637652873993","0.09060637652873993","0.09060637652873993"
"944","0.09060055017471313","0.09060055017471313","0.09060055017471313"
"945","0.09060589969158173","0.09060589969158173","0.09060589969158173"
"946","0.09060478955507278","0.09060478955507278","0.09060478955507278"
"947","0.09060113877058029","0.09060113877058029","0.09060113877058029"
"948","0.09060579538345337","0.09060579538345337","0.09060579538345337"
"949","0.09060262143611908","0.09060262143611908","0.09060262143611908"
"950","0.09060965478420258","0.09060965478420258","0.09060965478420258"
"951","0.09061022847890854","0.09061022847890854","0.09061022847890854"
"952","0.09060933440923691","0.09060933440923691","0.09060933440923691"
"953","0.09060461819171906","0.09060461819171906","0.09060461819171906"
"954","0.09060786664485931","0.09060786664485931","0.09060786664485931"
"955","0.09061326086521149","0.09061326086521149","0.09061326086521149"
"956","0.0906231626868248","0.0906231626868248","0.0906231626868248"
"957","0.09061437845230103","0.09061437845230103","0.09061437845230103"
"958","0.09060976654291153","0.09060976654291153","0.09060976654291153"
"959","0.09060568362474442","0.09060568362474442","0.09060568362474442"
"960","0.09061065316200256","0.09061065316200256","0.09061065316200256"
"961","0.09060880541801453","0.09060880541801453","0.09060880541801453"
"962","0.09060307592153549","0.09060307592153549","0.09060307592153549"
"963","0.09060433506965637","0.09060433506965637","0.09060433506965637"
"964","0.09059654176235199","0.09059654176235199","0.09059654176235199"
"965","0.09061171859502792","0.09061171859502792","0.09061171859502792"
"966","0.09059501439332962","0.09059501439332962","0.09059501439332962"
"967","0.09060071408748627","0.09060071408748627","0.09060071408748627"
"968","0.09059587121009827","0.09059587121009827","0.09059587121009827"
"969","0.09059520810842514","0.09059520810842514","0.09059520810842514"
"970","0.09060105681419373","0.09060105681419373","0.09060105681419373"
"971","0.09060613065958023","0.09060613065958023","0.09060613065958023"
"972","0.09060130268335342","0.09060130268335342","0.09060130268335342"
"973","0.09059561789035797","0.09059561789035797","0.09059561789035797"
"974","0.09058933705091476","0.09058933705091476","0.09058933705091476"
"975","0.09059091657400131","0.09059091657400131","0.09059091657400131"
"976","0.09059052914381027","0.09059052914381027","0.09059052914381027"
"977","0.09059770405292511","0.09059770405292511","0.09059770405292511"
"978","0.09059549868106842","0.09059549868106842","0.09059549868106842"
"979","0.09060478210449219","0.09060478210449219","0.09060478210449219"
"980","0.090591661632061","0.090591661632061","0.090591661632061"
"981","0.09059519320726395","0.09059519320726395","0.09059519320726395"
"982","0.09060008823871613","0.09060008823871613","0.09060008823871613"
"983","0.0905955508351326","0.0905955508351326","0.0905955508351326"
"984","0.090597964823246","0.090597964823246","0.090597964823246"
"985","0.0905945897102356","0.0905945897102356","0.0905945897102356"
"986","0.0905981957912445","0.0905981957912445","0.0905981957912445"
"987","0.09059203416109085","0.09059203416109085","0.09059203416109085"
"988","0.09059426188468933","0.09059426188468933","0.09059426188468933"
"989","0.0905986800789833","0.0905986800789833","0.0905986800789833"
"990","0.09059396386146545","0.09059396386146545","0.09059396386146545"
"991","0.09059876948595047","0.09059876948595047","0.09059876948595047"
"992","0.09059155732393265","0.09059155732393265","0.09059155732393265"
"993","0.090597003698349","0.090597003698349","0.090597003698349"
"994","0.0905943214893341","0.0905943214893341","0.0905943214893341"
"995","0.09059979766607285","0.09059979766607285","0.09059979766607285"
"996","0.09059272706508636","0.09059272706508636","0.09059272706508636"
"997","0.09059261530637741","0.09059261530637741","0.09059261530637741"
"998","0.09059110283851624","0.09059110283851624","0.09059110283851624"
"999","0.09059838950634003","0.09059838950634003","0.09059838950634003"
"1000","0.09060217440128326","0.09060217440128326","0.09060217440128326"
"1001","0.09060361981391907","0.09060361981391907","0.09060361981391907"
"1002","0.09059512615203857","0.09059512615203857","0.09059512615203857"
"1003","0.09059642255306244","0.09059642255306244","0.09059642255306244"
"1004","0.09059759229421616","0.09059759229421616","0.09059759229421616"
"1005","0.09059283137321472","0.09059283137321472","0.09059283137321472"
"1006","0.09060216695070267","0.09060216695070267","0.09060216695070267"
"1007","0.09059494733810425","0.09059494733810425","0.09059494733810425"
"1008","0.0906025841832161","0.0906025841832161","0.0906025841832161"
"1009","0.0906035527586937","0.0906035527586937","0.0906035527586937"
"1010","0.0905994102358818","0.0905994102358818","0.0905994102358818"
"1011","0.09059392660856247","0.09059392660856247","0.09059392660856247"
"1012","0.09060397744178772","0.09060397744178772","0.09060397744178772"
"1013","0.09060068428516388","0.09060068428516388","0.09060068428516388"
"1014","0.09061719477176666","0.09061719477176666","0.09061719477176666"
"1015","0.09059518575668335","0.09059518575668335","0.09059518575668335"
"1016","0.0905991643667221","0.0905991643667221","0.0905991643667221"
"1017","0.09060673415660858","0.09060673415660858","0.09060673415660858"
"1018","0.09060168266296387","0.09060168266296387","0.09060168266296387"
"1019","0.09059470891952515","0.09059470891952515","0.09059470891952515"
"1020","0.09059981256723404","0.09059981256723404","0.09059981256723404"
"1021","0.0905948057770729","0.0905948057770729","0.0905948057770729"
"1022","0.09058502316474915","0.09058502316474915","0.09058502316474915"
"1023","0.09059634059667587","0.09059634059667587","0.09059634059667587"
"1024","0.0905914157629013","0.0905914157629013","0.0905914157629013"
"1025","0.09060200303792953","0.09060200303792953","0.09060200303792953"
"1026","0.09059169888496399","0.09059169888496399","0.09059169888496399"
"1027","0.09058267623186111","0.09058267623186111","0.09058267623186111"
"1028","0.0905895084142685","0.0905895084142685","0.0905895084142685"
"1029","0.09059164673089981","0.09059164673089981","0.09059164673089981"
"1030","0.09059329330921173","0.09059329330921173","0.09059329330921173"
"1031","0.0905960351228714","0.0905960351228714","0.0905960351228714"
"1032","0.09060411900281906","0.09060411900281906","0.09060411900281906"
"1033","0.09060182422399521","0.09060182422399521","0.09060182422399521"
"1034","0.09058979898691177","0.09058979898691177","0.09058979898691177"
"1035","0.0905798077583313","0.0905798077583313","0.0905798077583313"
"1036","0.09058468788862228","0.09058468788862228","0.09058468788862228"
"1037","0.09058453142642975","0.09058453142642975","0.09058453142642975"
"1038","0.09058690816164017","0.09058690816164017","0.09058690816164017"
"1039","0.09059245139360428","0.09059245139360428","0.09059245139360428"
"1040","0.09059058874845505","0.09059058874845505","0.09059058874845505"
"1041","0.09060055762529373","0.09060055762529373","0.09060055762529373"
"1042","0.09057734906673431","0.09057734906673431","0.09057734906673431"
"1043","0.0905846655368805","0.0905846655368805","0.0905846655368805"
"1044","0.09059036523103714","0.09059036523103714","0.09059036523103714"
"1045","0.09059122949838638","0.09059122949838638","0.09059122949838638"
"1046","0.0905899778008461","0.0905899778008461","0.0905899778008461"
"1047","0.09059632569551468","0.09059632569551468","0.09059632569551468"
"1048","0.09059213846921921","0.09059213846921921","0.09059213846921921"
"1049","0.09058272838592529","0.09058272838592529","0.09058272838592529"
"1050","0.09058947116136551","0.09058947116136551","0.09058947116136551"
"1051","0.09059374034404755","0.09059374034404755","0.09059374034404755"
"1052","0.0905967429280281","0.0905967429280281","0.0905967429280281"
"1053","0.09058621525764465","0.09058621525764465","0.09058621525764465"
"1054","0.09058397263288498","0.09058397263288498","0.09058397263288498"
"1055","0.09059326350688934","0.09059326350688934","0.09059326350688934"
"1056","0.09058789163827896","0.09058789163827896","0.09058789163827896"
"1057","0.09059109538793564","0.09059109538793564","0.09059109538793564"
"1058","0.09058602899312973","0.09058602899312973","0.09058602899312973"
"1059","0.09059648215770721","0.09059648215770721","0.09059648215770721"
"1060","0.09059038013219833","0.09059038013219833","0.09059038013219833"
"1061","0.09058839827775955","0.09058839827775955","0.09058839827775955"
"1062","0.09058504551649094","0.09058504551649094","0.09058504551649094"
"1063","0.090582475066185","0.090582475066185","0.090582475066185"
"1064","0.09058889001607895","0.09058889001607895","0.09058889001607895"
"1065","0.09058103710412979","0.09058103710412979","0.09058103710412979"
"1066","0.0905895084142685","0.0905895084142685","0.0905895084142685"
"1067","0.0905771479010582","0.0905771479010582","0.0905771479010582"
"1068","0.09058547765016556","0.09058547765016556","0.09058547765016556"
"1069","0.09058879315853119","0.09058879315853119","0.09058879315853119"
"1070","0.09058398008346558","0.09058398008346558","0.09058398008346558"
"1071","0.09058937430381775","0.09058937430381775","0.09058937430381775"
"1072","0.09058144688606262","0.09058144688606262","0.09058144688606262"
"1073","0.09059400856494904","0.09059400856494904","0.09059400856494904"
"1074","0.09058905392885208","0.09058905392885208","0.09058905392885208"
"1075","0.09058159589767456","0.09058159589767456","0.09058159589767456"
"1076","0.09057354927062988","0.09057354927062988","0.09057354927062988"
"1077","0.09059027582406998","0.09059027582406998","0.09059027582406998"
"1078","0.09059132635593414","0.09059132635593414","0.09059132635593414"
"1079","0.09058418869972229","0.09058418869972229","0.09058418869972229"
"1080","0.09059052914381027","0.09059052914381027","0.09059052914381027"
"1081","0.09058854728937149","0.09058854728937149","0.09058854728937149"
"1082","0.09059212356805801","0.09059212356805801","0.09059212356805801"
"1083","0.090596504509449","0.090596504509449","0.090596504509449"
"1084","0.09059189260005951","0.09059189260005951","0.09059189260005951"
"1085","0.09058861434459686","0.09058861434459686","0.09058861434459686"
"1086","0.09058450162410736","0.09058450162410736","0.09058450162410736"
"1087","0.09058716148138046","0.09058716148138046","0.09058716148138046"
"1088","0.0905812606215477","0.0905812606215477","0.0905812606215477"
"1089","0.09060945361852646","0.09060945361852646","0.09060945361852646"
"1090","0.09059583395719528","0.09059583395719528","0.09059583395719528"
"1091","0.09057649970054626","0.09057649970054626","0.09057649970054626"
"1092","0.09057653695344925","0.09057653695344925","0.09057653695344925"
"1093","0.09057416021823883","0.09057416021823883","0.09057416021823883"
"1094","0.0905829668045044","0.0905829668045044","0.0905829668045044"
"1095","0.09057626128196716","0.09057626128196716","0.09057626128196716"
"1096","0.09057402610778809","0.09057402610778809","0.09057402610778809"
"1097","0.09057749062776566","0.09057749062776566","0.09057749062776566"
"1098","0.09057041257619858","0.09057041257619858","0.09057041257619858"
"1099","0.0905790701508522","0.0905790701508522","0.0905790701508522"
"1100","0.09057310223579407","0.09057310223579407","0.09057310223579407"
"1101","0.0905727669596672","0.0905727669596672","0.0905727669596672"
"1102","0.09056710451841354","0.09056710451841354","0.09056710451841354"
"1103","0.09056441485881805","0.09056441485881805","0.09056441485881805"
"1104","0.09057106077671051","0.09057106077671051","0.09057106077671051"
"1105","0.09058429300785065","0.09058429300785065","0.09058429300785065"
"1106","0.09058299660682678","0.09058299660682678","0.09058299660682678"
"1107","0.09057272970676422","0.09057272970676422","0.09057272970676422"
"1108","0.09057419747114182","0.09057419747114182","0.09057419747114182"
"1109","0.09057604521512985","0.09057604521512985","0.09057604521512985"
"1110","0.09057595580816269","0.09057595580816269","0.09057595580816269"
"1111","0.09058302640914917","0.09058302640914917","0.09058302640914917"
"1112","0.09058201313018799","0.09058201313018799","0.09058201313018799"
"1113","0.09057563543319702","0.09057563543319702","0.09057563543319702"
"1114","0.09057581424713135","0.09057581424713135","0.09057581424713135"
"1115","0.0905732810497284","0.0905732810497284","0.0905732810497284"
"1116","0.09057117998600006","0.09057117998600006","0.09057117998600006"
"1117","0.09057551622390747","0.09057551622390747","0.09057551622390747"
"1118","0.09056857228279114","0.09056857228279114","0.09056857228279114"
"1119","0.09057465195655823","0.09057465195655823","0.09057465195655823"
"1120","0.09057970345020294","0.09057970345020294","0.09057970345020294"
"1121","0.09057366102933884","0.09057366102933884","0.09057366102933884"
"1122","0.09057271480560303","0.09057271480560303","0.09057271480560303"
"1123","0.09057493507862091","0.09057493507862091","0.09057493507862091"
"1124","0.09057683497667313","0.09057683497667313","0.09057683497667313"
"1125","0.09058702737092972","0.09058702737092972","0.09058702737092972"
"1126","0.09057945758104324","0.09057945758104324","0.09057945758104324"
"1127","0.09057925641536713","0.09057925641536713","0.09057925641536713"
"1128","0.09057650715112686","0.09057650715112686","0.09057650715112686"
"1129","0.09057468920946121","0.09057468920946121","0.09057468920946121"
"1130","0.0905936062335968","0.0905936062335968","0.0905936062335968"
"1131","0.09056922048330307","0.09056922048330307","0.09056922048330307"
"1132","0.09058059751987457","0.09058059751987457","0.09058059751987457"
"1133","0.09056863933801651","0.09056863933801651","0.09056863933801651"
"1134","0.09057946503162384","0.09057946503162384","0.09057946503162384"
"1135","0.09057670831680298","0.09057670831680298","0.09057670831680298"
"1136","0.09057638049125671","0.09057638049125671","0.09057638049125671"
"1137","0.09057990461587906","0.09057990461587906","0.09057990461587906"
