"Step","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - validation.prediction_error","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - validation.prediction_error__MIN","Eswimmer_Mnull_DS1000_W0.009_lr0.01 - validation.prediction_error__MAX"
"444","0.17223325371742249","0.17223325371742249","0.17223325371742249"
"445","0.17220012843608856","0.17220012843608856","0.17220012843608856"
"446","0.17226886749267578","0.17226886749267578","0.17226886749267578"
"447","0.17231762409210205","0.17231762409210205","0.17231762409210205"
"448","0.172101229429245","0.172101229429245","0.172101229429245"
"449","0.17229622602462769","0.17229622602462769","0.17229622602462769"
"450","0.1723058670759201","0.1723058670759201","0.1723058670759201"
"451","0.17233537137508392","0.17233537137508392","0.17233537137508392"
"452","0.17233051359653473","0.17233051359653473","0.17233051359653473"
"453","0.1724342703819275","0.1724342703819275","0.1724342703819275"
"454","0.17230042815208435","0.17230042815208435","0.17230042815208435"
"455","0.17230096459388733","0.17230096459388733","0.17230096459388733"
"456","0.17238985002040863","0.17238985002040863","0.17238985002040863"
"457","0.17250192165374756","0.17250192165374756","0.17250192165374756"
"458","0.17239275574684143","0.17239275574684143","0.17239275574684143"
"459","0.1725480854511261","0.1725480854511261","0.1725480854511261"
"460","0.17242786288261414","0.17242786288261414","0.17242786288261414"
"461","0.17244550585746765","0.17244550585746765","0.17244550585746765"
"462","0.1725143939256668","0.1725143939256668","0.1725143939256668"
"463","0.17268700897693634","0.17268700897693634","0.17268700897693634"
"464","0.17250211536884308","0.17250211536884308","0.17250211536884308"
"465","0.17266987264156342","0.17266987264156342","0.17266987264156342"
"466","0.1726112812757492","0.1726112812757492","0.1726112812757492"
"467","0.17276136577129364","0.17276136577129364","0.17276136577129364"
"468","0.17268522083759308","0.17268522083759308","0.17268522083759308"
"469","0.17272166907787323","0.17272166907787323","0.17272166907787323"
"470","0.17268921434879303","0.17268921434879303","0.17268921434879303"
"471","0.17268818616867065","0.17268818616867065","0.17268818616867065"
"472","0.17273730039596558","0.17273730039596558","0.17273730039596558"
"473","0.1727668195962906","0.1727668195962906","0.1727668195962906"
"474","0.17286540567874908","0.17286540567874908","0.17286540567874908"
"475","0.17289923131465912","0.17289923131465912","0.17289923131465912"
"476","0.17298275232315063","0.17298275232315063","0.17298275232315063"
"477","0.17286305129528046","0.17286305129528046","0.17286305129528046"
"478","0.17291642725467682","0.17291642725467682","0.17291642725467682"
"479","0.17301350831985474","0.17301350831985474","0.17301350831985474"
"480","0.17301347851753235","0.17301347851753235","0.17301347851753235"
"481","0.17312940955162048","0.17312940955162048","0.17312940955162048"
"482","0.17297978699207306","0.17297978699207306","0.17297978699207306"
"483","0.17304468154907227","0.17304468154907227","0.17304468154907227"
"484","0.17308498919010162","0.17308498919010162","0.17308498919010162"
"485","0.17325277626514435","0.17325277626514435","0.17325277626514435"
"486","0.1732490360736847","0.1732490360736847","0.1732490360736847"
"487","0.17318278551101685","0.17318278551101685","0.17318278551101685"
"488","0.17320136725902557","0.17320136725902557","0.17320136725902557"
"489","0.1733124852180481","0.1733124852180481","0.1733124852180481"
"490","0.17331980168819427","0.17331980168819427","0.17331980168819427"
"491","0.1732022911310196","0.1732022911310196","0.1732022911310196"
"492","0.17329296469688416","0.17329296469688416","0.17329296469688416"
"493","0.1733342409133911","0.1733342409133911","0.1733342409133911"
"494","0.17343656718730927","0.17343656718730927","0.17343656718730927"
"495","0.17353515326976776","0.17353515326976776","0.17353515326976776"
"496","0.17343167960643768","0.17343167960643768","0.17343167960643768"
"497","0.17350392043590546","0.17350392043590546","0.17350392043590546"
"498","0.17345233261585236","0.17345233261585236","0.17345233261585236"
"499","0.17351867258548737","0.17351867258548737","0.17351867258548737"
"500","0.1736275851726532","0.1736275851726532","0.1736275851726532"
"501","0.1736181229352951","0.1736181229352951","0.1736181229352951"
"502","0.17347712814807892","0.17347712814807892","0.17347712814807892"
"503","0.17363899946212769","0.17363899946212769","0.17363899946212769"
"504","0.1737074851989746","0.1737074851989746","0.1737074851989746"
"505","0.1738361418247223","0.1738361418247223","0.1738361418247223"
"506","0.17372442781925201","0.17372442781925201","0.17372442781925201"
"507","0.1737760603427887","0.1737760603427887","0.1737760603427887"
"508","0.1738038808107376","0.1738038808107376","0.1738038808107376"
"509","0.17381551861763","0.17381551861763","0.17381551861763"
"510","0.17392374575138092","0.17392374575138092","0.17392374575138092"
"511","0.1739816665649414","0.1739816665649414","0.1739816665649414"
"512","0.17417900264263153","0.17417900264263153","0.17417900264263153"
"513","0.17404134571552277","0.17404134571552277","0.17404134571552277"
"514","0.1742321401834488","0.1742321401834488","0.1742321401834488"
"515","0.174172043800354","0.174172043800354","0.174172043800354"
"516","0.17411205172538757","0.17411205172538757","0.17411205172538757"
"517","0.1743166297674179","0.1743166297674179","0.1743166297674179"
"518","0.17429453134536743","0.17429453134536743","0.17429453134536743"
"519","0.17437905073165894","0.17437905073165894","0.17437905073165894"
"520","0.174388587474823","0.174388587474823","0.174388587474823"
"521","0.17436961829662323","0.17436961829662323","0.17436961829662323"
"522","0.1744014024734497","0.1744014024734497","0.1744014024734497"
"523","0.174456387758255","0.174456387758255","0.174456387758255"
"524","0.1745731681585312","0.1745731681585312","0.1745731681585312"
"525","0.17462241649627686","0.17462241649627686","0.17462241649627686"
"526","0.17460550367832184","0.17460550367832184","0.17460550367832184"
"527","0.17474903166294098","0.17474903166294098","0.17474903166294098"
"528","0.17473533749580383","0.17473533749580383","0.17473533749580383"
"529","0.17487306892871857","0.17487306892871857","0.17487306892871857"
"530","0.1748782992362976","0.1748782992362976","0.1748782992362976"
"531","0.17478805780410767","0.17478805780410767","0.17478805780410767"
"532","0.17486409842967987","0.17486409842967987","0.17486409842967987"
"533","0.17485950887203217","0.17485950887203217","0.17485950887203217"
"534","0.1749987006187439","0.1749987006187439","0.1749987006187439"
"535","0.1751279979944229","0.1751279979944229","0.1751279979944229"
"536","0.17499132454395294","0.17499132454395294","0.17499132454395294"
"537","0.17504335939884186","0.17504335939884186","0.17504335939884186"
"538","0.17507623136043549","0.17507623136043549","0.17507623136043549"
"539","0.17518438398838043","0.17518438398838043","0.17518438398838043"
"540","0.17508678138256073","0.17508678138256073","0.17508678138256073"
"541","0.17522946000099182","0.17522946000099182","0.17522946000099182"
"542","0.17523811757564545","0.17523811757564545","0.17523811757564545"
"543","0.1752334088087082","0.1752334088087082","0.1752334088087082"
"544","0.17523634433746338","0.17523634433746338","0.17523634433746338"
"545","0.1752300262451172","0.1752300262451172","0.1752300262451172"
"546","0.17521822452545166","0.17521822452545166","0.17521822452545166"
"547","0.1752101480960846","0.1752101480960846","0.1752101480960846"
"548","0.17521381378173828","0.17521381378173828","0.17521381378173828"
"549","0.17516013979911804","0.17516013979911804","0.17516013979911804"
"550","0.17522619664669037","0.17522619664669037","0.17522619664669037"
"551","0.17520980536937714","0.17520980536937714","0.17520980536937714"
"552","0.17520801723003387","0.17520801723003387","0.17520801723003387"
"553","0.17513130605220795","0.17513130605220795","0.17513130605220795"
"554","0.17528437077999115","0.17528437077999115","0.17528437077999115"
"555","0.17517049610614777","0.17517049610614777","0.17517049610614777"
"556","0.1752508580684662","0.1752508580684662","0.1752508580684662"
"557","0.17519481480121613","0.17519481480121613","0.17519481480121613"
"558","0.1752268671989441","0.1752268671989441","0.1752268671989441"
"559","0.17522267997264862","0.17522267997264862","0.17522267997264862"
"560","0.175268292427063","0.175268292427063","0.175268292427063"
"561","0.17517642676830292","0.17517642676830292","0.17517642676830292"
"562","0.17530259490013123","0.17530259490013123","0.17530259490013123"
"563","0.17522308230400085","0.17522308230400085","0.17522308230400085"
"564","0.17518465220928192","0.17518465220928192","0.17518465220928192"
"565","0.17521823942661285","0.17521823942661285","0.17521823942661285"
"566","0.1752210110425949","0.1752210110425949","0.1752210110425949"
"567","0.17519760131835938","0.17519760131835938","0.17519760131835938"
"568","0.1751755177974701","0.1751755177974701","0.1751755177974701"
"569","0.17518648505210876","0.17518648505210876","0.17518648505210876"
"570","0.17510414123535156","0.17510414123535156","0.17510414123535156"
"571","0.17529448866844177","0.17529448866844177","0.17529448866844177"
"572","0.17528478801250458","0.17528478801250458","0.17528478801250458"
"573","0.17528395354747772","0.17528395354747772","0.17528395354747772"
"574","0.17513419687747955","0.17513419687747955","0.17513419687747955"
"575","0.1752173751592636","0.1752173751592636","0.1752173751592636"
"576","0.17519956827163696","0.17519956827163696","0.17519956827163696"
"577","0.17522567510604858","0.17522567510604858","0.17522567510604858"
"578","0.17531131207942963","0.17531131207942963","0.17531131207942963"
"579","0.17527003586292267","0.17527003586292267","0.17527003586292267"
"580","0.17519015073776245","0.17519015073776245","0.17519015073776245"
"581","0.1753459870815277","0.1753459870815277","0.1753459870815277"
"582","0.17524462938308716","0.17524462938308716","0.17524462938308716"
"583","0.1752501130104065","0.1752501130104065","0.1752501130104065"
"584","0.17530493438243866","0.17530493438243866","0.17530493438243866"
"585","0.17538323998451233","0.17538323998451233","0.17538323998451233"
"586","0.17521993815898895","0.17521993815898895","0.17521993815898895"
"587","0.17532451450824738","0.17532451450824738","0.17532451450824738"
"588","0.17527267336845398","0.17527267336845398","0.17527267336845398"
"589","0.17524008452892303","0.17524008452892303","0.17524008452892303"
"590","0.17540930211544037","0.17540930211544037","0.17540930211544037"
"591","0.1752324253320694","0.1752324253320694","0.1752324253320694"
"592","0.1753423660993576","0.1753423660993576","0.1753423660993576"
"593","0.17542728781700134","0.17542728781700134","0.17542728781700134"
"594","0.17529650032520294","0.17529650032520294","0.17529650032520294"
"595","0.17529794573783875","0.17529794573783875","0.17529794573783875"
"596","0.17525088787078857","0.17525088787078857","0.17525088787078857"
"597","0.17532682418823242","0.17532682418823242","0.17532682418823242"
"598","0.1753639578819275","0.1753639578819275","0.1753639578819275"
"599","0.17540298402309418","0.17540298402309418","0.17540298402309418"
"600","0.17532281577587128","0.17532281577587128","0.17532281577587128"
"601","0.17539706826210022","0.17539706826210022","0.17539706826210022"
"602","0.17531324923038483","0.17531324923038483","0.17531324923038483"
"603","0.17532053589820862","0.17532053589820862","0.17532053589820862"
"604","0.17551971971988678","0.17551971971988678","0.17551971971988678"
"605","0.17542418837547302","0.17542418837547302","0.17542418837547302"
"606","0.17552578449249268","0.17552578449249268","0.17552578449249268"
"607","0.17541924118995667","0.17541924118995667","0.17541924118995667"
"608","0.1754884272813797","0.1754884272813797","0.1754884272813797"
"609","0.17549264430999756","0.17549264430999756","0.17549264430999756"
"610","0.17549842596054077","0.17549842596054077","0.17549842596054077"
"611","0.1756594330072403","0.1756594330072403","0.1756594330072403"
"612","0.1755535900592804","0.1755535900592804","0.1755535900592804"
"613","0.1755920946598053","0.1755920946598053","0.1755920946598053"
"614","0.17562559247016907","0.17562559247016907","0.17562559247016907"
"615","0.1756090670824051","0.1756090670824051","0.1756090670824051"
"616","0.1755480319261551","0.1755480319261551","0.1755480319261551"
"617","0.17559215426445007","0.17559215426445007","0.17559215426445007"
"618","0.1756698489189148","0.1756698489189148","0.1756698489189148"
"619","0.1756911426782608","0.1756911426782608","0.1756911426782608"
"620","0.17569966614246368","0.17569966614246368","0.17569966614246368"
"621","0.17574085295200348","0.17574085295200348","0.17574085295200348"
"622","0.17573994398117065","0.17573994398117065","0.17573994398117065"
"623","0.1756887435913086","0.1756887435913086","0.1756887435913086"
"624","0.1758752316236496","0.1758752316236496","0.1758752316236496"
"625","0.17566290497779846","0.17566290497779846","0.17566290497779846"
"626","0.17579549551010132","0.17579549551010132","0.17579549551010132"
"627","0.17580902576446533","0.17580902576446533","0.17580902576446533"
"628","0.17577773332595825","0.17577773332595825","0.17577773332595825"
"629","0.17576420307159424","0.17576420307159424","0.17576420307159424"
"630","0.175883486866951","0.175883486866951","0.175883486866951"
"631","0.1758575439453125","0.1758575439453125","0.1758575439453125"
"632","0.17592798173427582","0.17592798173427582","0.17592798173427582"
"633","0.17596270143985748","0.17596270143985748","0.17596270143985748"
"634","0.17591620981693268","0.17591620981693268","0.17591620981693268"
"635","0.17594140768051147","0.17594140768051147","0.17594140768051147"
"636","0.17590227723121643","0.17590227723121643","0.17590227723121643"
"637","0.17601421475410461","0.17601421475410461","0.17601421475410461"
"638","0.17599454522132874","0.17599454522132874","0.17599454522132874"
"639","0.1760522425174713","0.1760522425174713","0.1760522425174713"
"640","0.17600585520267487","0.17600585520267487","0.17600585520267487"
"641","0.17597192525863647","0.17597192525863647","0.17597192525863647"
"642","0.1760246604681015","0.1760246604681015","0.1760246604681015"
"643","0.17603398859500885","0.17603398859500885","0.17603398859500885"
"644","0.17607839405536652","0.17607839405536652","0.17607839405536652"
"645","0.17602039873600006","0.17602039873600006","0.17602039873600006"
"646","0.17608466744422913","0.17608466744422913","0.17608466744422913"
"647","0.17607063055038452","0.17607063055038452","0.17607063055038452"
"648","0.1760743260383606","0.1760743260383606","0.1760743260383606"
"649","0.17601121962070465","0.17601121962070465","0.17601121962070465"
"650","0.17619605362415314","0.17619605362415314","0.17619605362415314"
"651","0.1761903315782547","0.1761903315782547","0.1761903315782547"
"652","0.17615558207035065","0.17615558207035065","0.17615558207035065"
"653","0.1761092245578766","0.1761092245578766","0.1761092245578766"
"654","0.17623594403266907","0.17623594403266907","0.17623594403266907"
"655","0.17612095177173615","0.17612095177173615","0.17612095177173615"
"656","0.176229327917099","0.176229327917099","0.176229327917099"
"657","0.17624065279960632","0.17624065279960632","0.17624065279960632"
"658","0.1762053370475769","0.1762053370475769","0.1762053370475769"
"659","0.17624236643314362","0.17624236643314362","0.17624236643314362"
"660","0.1762533038854599","0.1762533038854599","0.1762533038854599"
"661","0.17634351551532745","0.17634351551532745","0.17634351551532745"
"662","0.17626138031482697","0.17626138031482697","0.17626138031482697"
"663","0.17641419172286987","0.17641419172286987","0.17641419172286987"
"664","0.17627304792404175","0.17627304792404175","0.17627304792404175"
"665","0.17640216648578644","0.17640216648578644","0.17640216648578644"
"666","0.17647036910057068","0.17647036910057068","0.17647036910057068"
"667","0.17642533779144287","0.17642533779144287","0.17642533779144287"
"668","0.17652183771133423","0.17652183771133423","0.17652183771133423"
"669","0.17647327482700348","0.17647327482700348","0.17647327482700348"
"670","0.17652319371700287","0.17652319371700287","0.17652319371700287"
"671","0.176594540476799","0.176594540476799","0.176594540476799"
"672","0.17654801905155182","0.17654801905155182","0.17654801905155182"
"673","0.17642375826835632","0.17642375826835632","0.17642375826835632"
"674","0.17648281157016754","0.17648281157016754","0.17648281157016754"
"675","0.1764608770608902","0.1764608770608902","0.1764608770608902"
"676","0.17642593383789062","0.17642593383789062","0.17642593383789062"
"677","0.17640605568885803","0.17640605568885803","0.17640605568885803"
"678","0.17657209932804108","0.17657209932804108","0.17657209932804108"
"679","0.17665351927280426","0.17665351927280426","0.17665351927280426"
"680","0.1765454262495041","0.1765454262495041","0.1765454262495041"
"681","0.1765904277563095","0.1765904277563095","0.1765904277563095"
"682","0.1767653077840805","0.1767653077840805","0.1767653077840805"
"683","0.17654594779014587","0.17654594779014587","0.17654594779014587"
"684","0.17670492827892303","0.17670492827892303","0.17670492827892303"
"685","0.17674200236797333","0.17674200236797333","0.17674200236797333"
"686","0.17659752070903778","0.17659752070903778","0.17659752070903778"
"687","0.17656654119491577","0.17656654119491577","0.17656654119491577"
"688","0.17654520273208618","0.17654520273208618","0.17654520273208618"
"689","0.17662091553211212","0.17662091553211212","0.17662091553211212"
"690","0.17670513689517975","0.17670513689517975","0.17670513689517975"
"691","0.17670725286006927","0.17670725286006927","0.17670725286006927"
"692","0.1766570806503296","0.1766570806503296","0.1766570806503296"
"693","0.17668981850147247","0.17668981850147247","0.17668981850147247"
"694","0.17673592269420624","0.17673592269420624","0.17673592269420624"
"695","0.176860511302948","0.176860511302948","0.176860511302948"
"696","0.17692707479000092","0.17692707479000092","0.17692707479000092"
"697","0.17676609754562378","0.17676609754562378","0.17676609754562378"
"698","0.17687511444091797","0.17687511444091797","0.17687511444091797"
"699","0.17670026421546936","0.17670026421546936","0.17670026421546936"
"700","0.17672163248062134","0.17672163248062134","0.17672163248062134"
"701","0.17677907645702362","0.17677907645702362","0.17677907645702362"
"702","0.17662857472896576","0.17662857472896576","0.17662857472896576"
"703","0.17669084668159485","0.17669084668159485","0.17669084668159485"
"704","0.1766541600227356","0.1766541600227356","0.1766541600227356"
"705","0.1768035888671875","0.1768035888671875","0.1768035888671875"
"706","0.17677469551563263","0.17677469551563263","0.17677469551563263"
"707","0.17658521234989166","0.17658521234989166","0.17658521234989166"
"708","0.1766655594110489","0.1766655594110489","0.1766655594110489"
"709","0.17649002373218536","0.17649002373218536","0.17649002373218536"
"710","0.17648521065711975","0.17648521065711975","0.17648521065711975"
"711","0.17640379071235657","0.17640379071235657","0.17640379071235657"
"712","0.17647136747837067","0.17647136747837067","0.17647136747837067"
"713","0.17630217969417572","0.17630217969417572","0.17630217969417572"
"714","0.17631912231445312","0.17631912231445312","0.17631912231445312"
"715","0.17642280459403992","0.17642280459403992","0.17642280459403992"
"716","0.17638535797595978","0.17638535797595978","0.17638535797595978"
"717","0.1763230860233307","0.1763230860233307","0.1763230860233307"
"718","0.17624597251415253","0.17624597251415253","0.17624597251415253"
"719","0.17628027498722076","0.17628027498722076","0.17628027498722076"
"720","0.1764439195394516","0.1764439195394516","0.1764439195394516"
"721","0.17630718648433685","0.17630718648433685","0.17630718648433685"
"722","0.17629913985729218","0.17629913985729218","0.17629913985729218"
"723","0.1762324571609497","0.1762324571609497","0.1762324571609497"
"724","0.1761900931596756","0.1761900931596756","0.1761900931596756"
"725","0.17644131183624268","0.17644131183624268","0.17644131183624268"
"726","0.17621394991874695","0.17621394991874695","0.17621394991874695"
"727","0.17637956142425537","0.17637956142425537","0.17637956142425537"
"728","0.17644435167312622","0.17644435167312622","0.17644435167312622"
"729","0.17654627561569214","0.17654627561569214","0.17654627561569214"
"730","0.176415354013443","0.176415354013443","0.176415354013443"
"731","0.1765061914920807","0.1765061914920807","0.1765061914920807"
"732","0.1764734387397766","0.1764734387397766","0.1764734387397766"
"733","0.1765451431274414","0.1765451431274414","0.1765451431274414"
"734","0.17649099230766296","0.17649099230766296","0.17649099230766296"
"735","0.17650924623012543","0.17650924623012543","0.17650924623012543"
"736","0.17655299603939056","0.17655299603939056","0.17655299603939056"
"737","0.1766434609889984","0.1766434609889984","0.1766434609889984"
"738","0.17655503749847412","0.17655503749847412","0.17655503749847412"
"739","0.17637401819229126","0.17637401819229126","0.17637401819229126"
"740","0.17659805715084076","0.17659805715084076","0.17659805715084076"
"741","0.1765999048948288","0.1765999048948288","0.1765999048948288"
"742","0.17665651440620422","0.17665651440620422","0.17665651440620422"
"743","0.17665405571460724","0.17665405571460724","0.17665405571460724"
"744","0.17642468214035034","0.17642468214035034","0.17642468214035034"
"745","0.1765666902065277","0.1765666902065277","0.1765666902065277"
"746","0.17676788568496704","0.17676788568496704","0.17676788568496704"
"747","0.17665281891822815","0.17665281891822815","0.17665281891822815"
"748","0.1767960488796234","0.1767960488796234","0.1767960488796234"
"749","0.17661593854427338","0.17661593854427338","0.17661593854427338"
"750","0.17673179507255554","0.17673179507255554","0.17673179507255554"
"751","0.17676419019699097","0.17676419019699097","0.17676419019699097"
"752","0.17668525874614716","0.17668525874614716","0.17668525874614716"
"753","0.17685537040233612","0.17685537040233612","0.17685537040233612"
"754","0.17673633992671967","0.17673633992671967","0.17673633992671967"
"755","0.176616370677948","0.176616370677948","0.176616370677948"
"756","0.17680101096630096","0.17680101096630096","0.17680101096630096"
"757","0.1766410619020462","0.1766410619020462","0.1766410619020462"
"758","0.1768273562192917","0.1768273562192917","0.1768273562192917"
"759","0.1767345666885376","0.1767345666885376","0.1767345666885376"
"760","0.17688140273094177","0.17688140273094177","0.17688140273094177"
"761","0.17683997750282288","0.17683997750282288","0.17683997750282288"
"762","0.17692498862743378","0.17692498862743378","0.17692498862743378"
"763","0.17686553299427032","0.17686553299427032","0.17686553299427032"
"764","0.17684707045555115","0.17684707045555115","0.17684707045555115"
"765","0.17697197198867798","0.17697197198867798","0.17697197198867798"
"766","0.17690891027450562","0.17690891027450562","0.17690891027450562"
"767","0.17698855698108673","0.17698855698108673","0.17698855698108673"
"768","0.1768791526556015","0.1768791526556015","0.1768791526556015"
"769","0.17701320350170135","0.17701320350170135","0.17701320350170135"
"770","0.17701147496700287","0.17701147496700287","0.17701147496700287"
"771","0.17699427902698517","0.17699427902698517","0.17699427902698517"
"772","0.176967054605484","0.176967054605484","0.176967054605484"
"773","0.17699100077152252","0.17699100077152252","0.17699100077152252"
"774","0.1771582067012787","0.1771582067012787","0.1771582067012787"
"775","0.17701846361160278","0.17701846361160278","0.17701846361160278"
"776","0.17695751786231995","0.17695751786231995","0.17695751786231995"
"777","0.17704957723617554","0.17704957723617554","0.17704957723617554"
"778","0.17707355320453644","0.17707355320453644","0.17707355320453644"
"779","0.1770889312028885","0.1770889312028885","0.1770889312028885"
"780","0.177139014005661","0.177139014005661","0.177139014005661"
"781","0.17704342305660248","0.17704342305660248","0.17704342305660248"
"782","0.17719581723213196","0.17719581723213196","0.17719581723213196"
"783","0.17709152400493622","0.17709152400493622","0.17709152400493622"
"784","0.17707465589046478","0.17707465589046478","0.17707465589046478"
"785","0.177099347114563","0.177099347114563","0.177099347114563"
"786","0.1771482229232788","0.1771482229232788","0.1771482229232788"
"787","0.17696185410022736","0.17696185410022736","0.17696185410022736"
"788","0.1772010624408722","0.1772010624408722","0.1772010624408722"
"789","0.17706018686294556","0.17706018686294556","0.17706018686294556"
"790","0.1771504282951355","0.1771504282951355","0.1771504282951355"
"791","0.17722074687480927","0.17722074687480927","0.17722074687480927"
"792","0.17708206176757812","0.17708206176757812","0.17708206176757812"
"793","0.17720651626586914","0.17720651626586914","0.17720651626586914"
"794","0.17722900211811066","0.17722900211811066","0.17722900211811066"
"795","0.17726095020771027","0.17726095020771027","0.17726095020771027"
"796","0.17714111506938934","0.17714111506938934","0.17714111506938934"
"797","0.17716850340366364","0.17716850340366364","0.17716850340366364"
"798","0.17747707664966583","0.17747707664966583","0.17747707664966583"
"799","0.1772952824831009","0.1772952824831009","0.1772952824831009"
"800","0.17721013724803925","0.17721013724803925","0.17721013724803925"
"801","0.17733919620513916","0.17733919620513916","0.17733919620513916"
"802","0.17733998596668243","0.17733998596668243","0.17733998596668243"
"803","0.17744266986846924","0.17744266986846924","0.17744266986846924"
"804","0.1772174835205078","0.1772174835205078","0.1772174835205078"
"805","0.1772412657737732","0.1772412657737732","0.1772412657737732"
"806","0.17728859186172485","0.17728859186172485","0.17728859186172485"
"807","0.17729932069778442","0.17729932069778442","0.17729932069778442"
"808","0.17724557220935822","0.17724557220935822","0.17724557220935822"
"809","0.17729270458221436","0.17729270458221436","0.17729270458221436"
"810","0.17724989354610443","0.17724989354610443","0.17724989354610443"
"811","0.1773965209722519","0.1773965209722519","0.1773965209722519"
"812","0.17730613052845","0.17730613052845","0.17730613052845"
"813","0.17734669148921967","0.17734669148921967","0.17734669148921967"
"814","0.17722442746162415","0.17722442746162415","0.17722442746162415"
"815","0.17738191783428192","0.17738191783428192","0.17738191783428192"
"816","0.17727500200271606","0.17727500200271606","0.17727500200271606"
"817","0.17720700800418854","0.17720700800418854","0.17720700800418854"
"818","0.17730145156383514","0.17730145156383514","0.17730145156383514"
"819","0.17720074951648712","0.17720074951648712","0.17720074951648712"
"820","0.1772339642047882","0.1772339642047882","0.1772339642047882"
"821","0.177399680018425","0.177399680018425","0.177399680018425"
"822","0.17729546129703522","0.17729546129703522","0.17729546129703522"
"823","0.17738547921180725","0.17738547921180725","0.17738547921180725"
"824","0.17729595303535461","0.17729595303535461","0.17729595303535461"
"825","0.17754730582237244","0.17754730582237244","0.17754730582237244"
"826","0.17738915979862213","0.17738915979862213","0.17738915979862213"
"827","0.17731566727161407","0.17731566727161407","0.17731566727161407"
"828","0.17749792337417603","0.17749792337417603","0.17749792337417603"
"829","0.17733371257781982","0.17733371257781982","0.17733371257781982"
"830","0.177266463637352","0.177266463637352","0.177266463637352"
"831","0.17747806012630463","0.17747806012630463","0.17747806012630463"
"832","0.17759904265403748","0.17759904265403748","0.17759904265403748"
"833","0.17743274569511414","0.17743274569511414","0.17743274569511414"
"834","0.17743922770023346","0.17743922770023346","0.17743922770023346"
"835","0.17742973566055298","0.17742973566055298","0.17742973566055298"
"836","0.17736031115055084","0.17736031115055084","0.17736031115055084"
"837","0.17750677466392517","0.17750677466392517","0.17750677466392517"
"838","0.17745326459407806","0.17745326459407806","0.17745326459407806"
"839","0.17756161093711853","0.17756161093711853","0.17756161093711853"
"840","0.1774904429912567","0.1774904429912567","0.1774904429912567"
"841","0.17742212116718292","0.17742212116718292","0.17742212116718292"
"842","0.17749813199043274","0.17749813199043274","0.17749813199043274"
"843","0.17761218547821045","0.17761218547821045","0.17761218547821045"
"844","0.17755496501922607","0.17755496501922607","0.17755496501922607"
"845","0.17749765515327454","0.17749765515327454","0.17749765515327454"
"846","0.17741824686527252","0.17741824686527252","0.17741824686527252"
"847","0.1775244176387787","0.1775244176387787","0.1775244176387787"
"848","0.17750537395477295","0.17750537395477295","0.17750537395477295"
"849","0.17744822800159454","0.17744822800159454","0.17744822800159454"
"850","0.17741502821445465","0.17741502821445465","0.17741502821445465"
"851","0.1774337738752365","0.1774337738752365","0.1774337738752365"
"852","0.17758087813854218","0.17758087813854218","0.17758087813854218"
"853","0.17760628461837769","0.17760628461837769","0.17760628461837769"
"854","0.17747940123081207","0.17747940123081207","0.17747940123081207"
"855","0.17750486731529236","0.17750486731529236","0.17750486731529236"
"856","0.17739364504814148","0.17739364504814148","0.17739364504814148"
"857","0.17764641344547272","0.17764641344547272","0.17764641344547272"
"858","0.17759637534618378","0.17759637534618378","0.17759637534618378"
"859","0.17760783433914185","0.17760783433914185","0.17760783433914185"
"860","0.1776416003704071","0.1776416003704071","0.1776416003704071"
"861","0.1775638461112976","0.1775638461112976","0.1775638461112976"
"862","0.17757026851177216","0.17757026851177216","0.17757026851177216"
"863","0.1776081621646881","0.1776081621646881","0.1776081621646881"
"864","0.1776617020368576","0.1776617020368576","0.1776617020368576"
"865","0.17768307030200958","0.17768307030200958","0.17768307030200958"
"866","0.17770415544509888","0.17770415544509888","0.17770415544509888"
"867","0.17749956250190735","0.17749956250190735","0.17749956250190735"
"868","0.17760570347309113","0.17760570347309113","0.17760570347309113"
"869","0.17754091322422028","0.17754091322422028","0.17754091322422028"
"870","0.17769253253936768","0.17769253253936768","0.17769253253936768"
"871","0.17764030396938324","0.17764030396938324","0.17764030396938324"
"872","0.1774628758430481","0.1774628758430481","0.1774628758430481"
"873","0.1775939017534256","0.1775939017534256","0.1775939017534256"
"874","0.17755591869354248","0.17755591869354248","0.17755591869354248"
"875","0.17764222621917725","0.17764222621917725","0.17764222621917725"
"876","0.1776772439479828","0.1776772439479828","0.1776772439479828"
"877","0.17778925597667694","0.17778925597667694","0.17778925597667694"
"878","0.17767374217510223","0.17767374217510223","0.17767374217510223"
"879","0.17756550014019012","0.17756550014019012","0.17756550014019012"
"880","0.17768847942352295","0.17768847942352295","0.17768847942352295"
"881","0.17750944197177887","0.17750944197177887","0.17750944197177887"
"882","0.17765088379383087","0.17765088379383087","0.17765088379383087"
"883","0.17777669429779053","0.17777669429779053","0.17777669429779053"
"884","0.17772692441940308","0.17772692441940308","0.17772692441940308"
"885","0.17778533697128296","0.17778533697128296","0.17778533697128296"
"886","0.17771156132221222","0.17771156132221222","0.17771156132221222"
"887","0.17766843736171722","0.17766843736171722","0.17766843736171722"
"888","0.17764729261398315","0.17764729261398315","0.17764729261398315"
"889","0.1778327375650406","0.1778327375650406","0.1778327375650406"
"890","0.17761503159999847","0.17761503159999847","0.17761503159999847"
"891","0.17772185802459717","0.17772185802459717","0.17772185802459717"
"892","0.17778167128562927","0.17778167128562927","0.17778167128562927"
