"Step","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.NRC1","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.NRC1__MIN","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.NRC1__MAX"
"4147","0.8388498067485088","0.8388498067485088","0.8388498067485088"
"4148","0.8361778763719485","0.8361778763719485","0.8361778763719485"
"4149","0.8380952554477844","0.8380952554477844","0.8380952554477844"
"4150","0.8450849540542149","0.8450849540542149","0.8450849540542149"
"4151","0.8438778544890229","0.8438778544890229","0.8438778544890229"
"4152","0.8395638003294007","0.8395638003294007","0.8395638003294007"
"4153","0.8444233757136536","0.8444233757136536","0.8444233757136536"
"4154","0.8465722604171643","0.8465722604171643","0.8465722604171643"
"4155","0.8437158502417297","0.8437158502417297","0.8437158502417297"
"4156","0.8276553092003487","0.8276553092003487","0.8276553092003487"
"4157","0.8318424255838763","0.8318424255838763","0.8318424255838763"
"4158","0.8462359877335294","0.8462359877335294","0.8462359877335294"
"4159","0.8248392370241381","0.8248392370241381","0.8248392370241381"
"4160","0.8359584869377468","0.8359584869377468","0.8359584869377468"
"4161","0.8365453547192774","0.8365453547192774","0.8365453547192774"
"4162","0.8395759588626824","0.8395759588626824","0.8395759588626824"
"4163","0.8428262123350614","0.8428262123350614","0.8428262123350614"
"4164","0.8360644829648082","0.8360644829648082","0.8360644829648082"
"4165","0.8407190328701981","0.8407190328701981","0.8407190328701981"
"4166","0.8355298285859172","0.8355298285859172","0.8355298285859172"
"4167","0.8430993347519289","0.8430993347519289","0.8430993347519289"
"4168","0.8416565840954572","0.8416565840954572","0.8416565840954572"
"4169","0.8351498956431315","0.8351498956431315","0.8351498956431315"
"4170","0.8432577350104439","0.8432577350104439","0.8432577350104439"
"4171","0.8323106362193393","0.8323106362193393","0.8323106362193393"
"4172","0.8384476906036762","0.8384476906036762","0.8384476906036762"
"4173","0.8423867177113571","0.8423867177113571","0.8423867177113571"
"4174","0.8313680771867658","0.8313680771867658","0.8313680771867658"
"4175","0.8419270818299992","0.8419270818299992","0.8419270818299992"
"4176","0.8418088720727391","0.8418088720727391","0.8418088720727391"
"4177","0.8304953086022906","0.8304953086022906","0.8304953086022906"
"4178","0.8377812077087001","0.8377812077087001","0.8377812077087001"
"4179","0.8394574721809622","0.8394574721809622","0.8394574721809622"
"4180","0.839355681998717","0.839355681998717","0.839355681998717"
"4181","0.8439485561550973","0.8439485561550973","0.8439485561550973"
"4182","0.8402487945335452","0.8402487945335452","0.8402487945335452"
"4183","0.8373015261884175","0.8373015261884175","0.8373015261884175"
"4184","0.8397951591572528","0.8397951591572528","0.8397951591572528"
"4185","0.8421120502636804","0.8421120502636804","0.8421120502636804"
"4186","0.8358174266854766","0.8358174266854766","0.8358174266854766"
"4187","0.8330285581437383","0.8330285581437383","0.8330285581437383"
"4188","0.8380901754450897","0.8380901754450897","0.8380901754450897"
"4189","0.8322294189157001","0.8322294189157001","0.8322294189157001"
"4190","0.8311221557262033","0.8311221557262033","0.8311221557262033"
"4191","0.8331550686343108","0.8331550686343108","0.8331550686343108"
"4192","0.8397938325943869","0.8397938325943869","0.8397938325943869"
"4193","0.846121137617869","0.846121137617869","0.846121137617869"
"4194","0.8333575714725922","0.8333575714725922","0.8333575714725922"
"4195","0.8307489437400946","0.8307489437400946","0.8307489437400946"
"4196","0.8302850198009982","0.8302850198009982","0.8302850198009982"
"4197","0.8432188535691821","0.8432188535691821","0.8432188535691821"
"4198","0.8290619595893404","0.8290619595893404","0.8290619595893404"
"4199","0.8386467481403997","0.8386467481403997","0.8386467481403997"
"4200","0.8277229135144771","0.8277229135144771","0.8277229135144771"
"4201","0.8377379258559667","0.8377379258559667","0.8377379258559667"
"4202","0.8415132733283135","0.8415132733283135","0.8415132733283135"
"4203","0.827152533886987","0.827152533886987","0.827152533886987"
"4204","0.8358689304957843","0.8358689304957843","0.8358689304957843"
"4205","0.830976005869019","0.830976005869019","0.830976005869019"
"4206","0.8295282884821208","0.8295282884821208","0.8295282884821208"
"4207","0.8287716825292591","0.8287716825292591","0.8287716825292591"
"4208","0.8375839089439286","0.8375839089439286","0.8375839089439286"
"4209","0.8245018323994046","0.8245018323994046","0.8245018323994046"
"4210","0.834953678573962","0.834953678573962","0.834953678573962"
"4211","0.819229132503915","0.819229132503915","0.819229132503915"
"4212","0.8300445339410216","0.8300445339410216","0.8300445339410216"
"4213","0.8373934775032685","0.8373934775032685","0.8373934775032685"
"4214","0.8369727284051478","0.8369727284051478","0.8369727284051478"
"4215","0.8318268024945282","0.8318268024945282","0.8318268024945282"
"4216","0.8261979886517511","0.8261979886517511","0.8261979886517511"
"4217","0.8309165158905089","0.8309165158905089","0.8309165158905089"
"4218","0.8288312055021524","0.8288312055021524","0.8288312055021524"
"4219","0.8272121084039245","0.8272121084039245","0.8272121084039245"
"4220","0.8283647432385478","0.8283647432385478","0.8283647432385478"
"4221","0.8358528284916574","0.8358528284916574","0.8358528284916574"
"4222","0.8305857860483229","0.8305857860483229","0.8305857860483229"
"4223","0.8243432322595654","0.8243432322595654","0.8243432322595654"
"4224","0.8337777414762095","0.8337777414762095","0.8337777414762095"
"4225","0.8315558422512586","0.8315558422512586","0.8315558422512586"
"4226","0.8364572010971606","0.8364572010971606","0.8364572010971606"
"4227","0.8263954771502504","0.8263954771502504","0.8263954771502504"
"4228","0.8300221138170455","0.8300221138170455","0.8300221138170455"
"4229","0.8224643038191279","0.8224643038191279","0.8224643038191279"
"4230","0.831421313633924","0.831421313633924","0.831421313633924"
"4231","0.8369983323591296","0.8369983323591296","0.8369983323591296"
"4232","0.8268489895114326","0.8268489895114326","0.8268489895114326"
"4233","0.8350313910043369","0.8350313910043369","0.8350313910043369"
"4234","0.824653984576522","0.824653984576522","0.824653984576522"
"4235","0.8270087081222446","0.8270087081222446","0.8270087081222446"
"4236","0.8257032196934196","0.8257032196934196","0.8257032196934196"
"4237","0.8311574579571643","0.8311574579571643","0.8311574579571643"
"4238","0.837227350655743","0.837227350655743","0.837227350655743"
"4239","0.8251392345417444","0.8251392345417444","0.8251392345417444"
"4240","0.8221583395743837","0.8221583395743837","0.8221583395743837"
"4241","0.8213788639676968","0.8213788639676968","0.8213788639676968"
"4242","0.8285410786487774","0.8285410786487774","0.8285410786487774"
"4243","0.8272376723442904","0.8272376723442904","0.8272376723442904"
"4244","0.8259705935995008","0.8259705935995008","0.8259705935995008"
"4245","0.821276754686729","0.821276754686729","0.821276754686729"
"4246","0.8183728004820294","0.8183728004820294","0.8183728004820294"
"4247","0.8246856436331618","0.8246856436331618","0.8246856436331618"
"4248","0.824660885979978","0.824660885979978","0.824660885979978"
"4249","0.8231733706769446","0.8231733706769446","0.8231733706769446"
"4250","0.8181440844527097","0.8181440844527097","0.8181440844527097"
"4251","0.8290439462155373","0.8290439462155373","0.8290439462155373"
"4252","0.8231513718820679","0.8231513718820679","0.8231513718820679"
"4253","0.8129255020190612","0.8129255020190612","0.8129255020190612"
"4254","0.8284454423582102","0.8284454423582102","0.8284454423582102"
"4255","0.825393146489645","0.825393146489645","0.825393146489645"
"4256","0.8264473478371656","0.8264473478371656","0.8264473478371656"
"4257","0.8227852062642378","0.8227852062642378","0.8227852062642378"
"4258","0.8309673186598957","0.8309673186598957","0.8309673186598957"
"4259","0.8201268785895991","0.8201268785895991","0.8201268785895991"
"4260","0.828049779801313","0.828049779801313","0.828049779801313"
"4261","0.8210410748441099","0.8210410748441099","0.8210410748441099"
"4262","0.8273191943287529","0.8273191943287529","0.8273191943287529"
"4263","0.8179183460198146","0.8179183460198146","0.8179183460198146"
"4264","0.8267638710584142","0.8267638710584142","0.8267638710584142"
"4265","0.8207255398203269","0.8207255398203269","0.8207255398203269"
"4266","0.809319087422864","0.809319087422864","0.809319087422864"
"4267","0.8243542943434441","0.8243542943434441","0.8243542943434441"
"4268","0.8289230200350867","0.8289230200350867","0.8289230200350867"
"4269","0.8261734276014031","0.8261734276014031","0.8261734276014031"
"4270","0.8231271844916628","0.8231271844916628","0.8231271844916628"
"4271","0.8132185388276266","0.8132185388276266","0.8132185388276266"
"4272","0.8217774132623017","0.8217774132623017","0.8217774132623017"
"4273","0.816174479189227","0.816174479189227","0.816174479189227"
"4274","0.8253978590788356","0.8253978590788356","0.8253978590788356"
"4275","0.8233048223381375","0.8233048223381375","0.8233048223381375"
"4276","0.8182800444224995","0.8182800444224995","0.8182800444224995"
"4277","0.8186197754784699","0.8186197754784699","0.8186197754784699"
"4278","0.8283010650752695","0.8283010650752695","0.8283010650752695"
"4279","0.8207826966724279","0.8207826966724279","0.8207826966724279"
"4280","0.821499566634975","0.821499566634975","0.821499566634975"
"4281","0.8183803303222558","0.8183803303222558","0.8183803303222558"
"4282","0.8230175248539454","0.8230175248539454","0.8230175248539454"
"4283","0.8199482731379248","0.8199482731379248","0.8199482731379248"
"4284","0.8196930158125506","0.8196930158125506","0.8196930158125506"
"4285","0.8201781151805917","0.8201781151805917","0.8201781151805917"
"4286","0.8228110299795844","0.8228110299795844","0.8228110299795844"
"4287","0.8068368041406065","0.8068368041406065","0.8068368041406065"
"4288","0.8120006180521013","0.8120006180521013","0.8120006180521013"
"4289","0.8221607459355473","0.8221607459355473","0.8221607459355473"
"4290","0.8217459194304101","0.8217459194304101","0.8217459194304101"
"4291","0.8202805931638577","0.8202805931638577","0.8202805931638577"
"4292","0.8057494932713453","0.8057494932713453","0.8057494932713453"
"4293","0.8139061969426838","0.8139061969426838","0.8139061969426838"
"4294","0.8229189249702941","0.8229189249702941","0.8229189249702941"
"4295","0.8197052480340972","0.8197052480340972","0.8197052480340972"
"4296","0.80727321271232","0.80727321271232","0.80727321271232"
"4297","0.813704221633394","0.813704221633394","0.813704221633394"
"4298","0.8225157227749005","0.8225157227749005","0.8225157227749005"
"4299","0.8216079223249689","0.8216079223249689","0.8216079223249689"
"4300","0.8228498757383932","0.8228498757383932","0.8228498757383932"
"4301","0.8112230401896559","0.8112230401896559","0.8112230401896559"
"4302","0.8246505886584382","0.8246505886584382","0.8246505886584382"
"4303","0.8173259444555733","0.8173259444555733","0.8173259444555733"
"4304","0.8140710822212023","0.8140710822212023","0.8140710822212023"
"4305","0.8120906259521289","0.8120906259521289","0.8120906259521289"
"4306","0.821467094121559","0.821467094121559","0.821467094121559"
"4307","0.8194535229355097","0.8194535229355097","0.8194535229355097"
"4308","0.8188891658530373","0.8188891658530373","0.8188891658530373"
"4309","0.8127421361378074","0.8127421361378074","0.8127421361378074"
"4310","0.8204405502719455","0.8204405502719455","0.8204405502719455"
"4311","0.8257971628700034","0.8257971628700034","0.8257971628700034"
"4312","0.8133700815416851","0.8133700815416851","0.8133700815416851"
"4313","0.8164798730725888","0.8164798730725888","0.8164798730725888"
"4314","0.8124210237873231","0.8124210237873231","0.8124210237873231"
"4315","0.8125573773258111","0.8125573773258111","0.8125573773258111"
"4316","0.8190537908604929","0.8190537908604929","0.8190537908604929"
"4317","0.815004222933203","0.815004222933203","0.815004222933203"
"4318","0.8110307408719418","0.8110307408719418","0.8110307408719418"
"4319","0.8102363626881015","0.8102363626881015","0.8102363626881015"
"4320","0.8096287318552059","0.8096287318552059","0.8096287318552059"
"4321","0.8158786220490911","0.8158786220490911","0.8158786220490911"
"4322","0.8144099385093577","0.8144099385093577","0.8144099385093577"
"4323","0.8140766331052873","0.8140766331052873","0.8140766331052873"
"4324","0.8202876947538207","0.8202876947538207","0.8202876947538207"
"4325","0.8122079263413652","0.8122079263413652","0.8122079263413652"
"4326","0.819009794626385","0.819009794626385","0.819009794626385"
"4327","0.8078297586872395","0.8078297586872395","0.8078297586872395"
"4328","0.8199974286617362","0.8199974286617362","0.8199974286617362"
"4329","0.8113967810355971","0.8113967810355971","0.8113967810355971"
"4330","0.8094240321256221","0.8094240321256221","0.8094240321256221"
"4331","0.8149772152027581","0.8149772152027581","0.8149772152027581"
"4332","0.815769010516964","0.815769010516964","0.815769010516964"
"4333","0.8079051141834498","0.8079051141834498","0.8079051141834498"
"4334","0.8056093812192703","0.8056093812192703","0.8056093812192703"
"4335","0.8051585932780435","0.8051585932780435","0.8051585932780435"
"4336","0.8094879573107792","0.8094879573107792","0.8094879573107792"
"4337","0.8176769309275697","0.8176769309275697","0.8176769309275697"
"4338","0.8124383119997219","0.8124383119997219","0.8124383119997219"
"4339","0.8156021013349564","0.8156021013349564","0.8156021013349564"
"4340","0.8151971016293137","0.8151971016293137","0.8151971016293137"
"4341","0.8050401795245707","0.8050401795245707","0.8050401795245707"
"4342","0.8142729941988945","0.8142729941988945","0.8142729941988945"
"4343","0.8308227217844433","0.8308227217844433","0.8308227217844433"
"4344","0.8033612442165613","0.8033612442165613","0.8033612442165613"
"4345","0.8124588623782656","0.8124588623782656","0.8124588623782656"
"4346","0.8082142711343513","0.8082142711343513","0.8082142711343513"
"4347","0.8213062717067405","0.8213062717067405","0.8213062717067405"
"4348","0.8134479797726417","0.8134479797726417","0.8134479797726417"
"4349","0.8082135119954037","0.8082135119954037","0.8082135119954037"
"4350","0.8086958539547086","0.8086958539547086","0.8086958539547086"
"4351","0.8041181708239638","0.8041181708239638","0.8041181708239638"
"4352","0.8097579035377712","0.8097579035377712","0.8097579035377712"
"4353","0.8064590110349272","0.8064590110349272","0.8064590110349272"
"4354","0.8102369056083262","0.8102369056083262","0.8102369056083262"
"4355","0.809067551711083","0.809067551711083","0.809067551711083"
"4356","0.7986755861456041","0.7986755861456041","0.7986755861456041"
"4357","0.8048860598588362","0.8048860598588362","0.8048860598588362"
"4358","0.811908658610715","0.811908658610715","0.811908658610715"
"4359","0.8130703822153155","0.8130703822153155","0.8130703822153155"
"4360","0.7985439597309196","0.7985439597309196","0.7985439597309196"
"4361","0.8073887555668225","0.8073887555668225","0.8073887555668225"
"4362","0.8089289958912559","0.8089289958912559","0.8089289958912559"
"4363","0.8098808975803004","0.8098808975803004","0.8098808975803004"
"4364","0.8160574375773431","0.8160574375773431","0.8160574375773431"
"4365","0.799345744582828","0.799345744582828","0.799345744582828"
"4366","0.8162022696316453","0.8162022696316453","0.8162022696316453"
"4367","0.8087624625078206","0.8087624625078206","0.8087624625078206"
"4368","0.8038085005304311","0.8038085005304311","0.8038085005304311"
"4369","0.803485806003213","0.803485806003213","0.803485806003213"
"4370","0.7937331014642004","0.7937331014642004","0.7937331014642004"
"4371","0.8026894042707899","0.8026894042707899","0.8026894042707899"
"4372","0.8107366865134245","0.8107366865134245","0.8107366865134245"
"4373","0.8083671906766576","0.8083671906766576","0.8083671906766576"
"4374","0.8042021154833529","0.8042021154833529","0.8042021154833529"
"4375","0.804895150777942","0.804895150777942","0.804895150777942"
"4376","0.8000556748607778","0.8000556748607778","0.8000556748607778"
"4377","0.804747754350552","0.804747754350552","0.804747754350552"
"4378","0.8040578112640105","0.8040578112640105","0.8040578112640105"
"4379","0.800300410063006","0.800300410063006","0.800300410063006"
"4380","0.804989526209014","0.804989526209014","0.804989526209014"
"4381","0.8053257295175136","0.8053257295175136","0.8053257295175136"
"4382","0.8037604815583327","0.8037604815583327","0.8037604815583327"
"4383","0.8005931055231486","0.8005931055231486","0.8005931055231486"
"4384","0.8084569969790791","0.8084569969790791","0.8084569969790791"
"4385","0.8005142063090207","0.8005142063090207","0.8005142063090207"
"4386","0.7889220995038195","0.7889220995038195","0.7889220995038195"
"4387","0.8109642562417466","0.8109642562417466","0.8109642562417466"
"4388","0.8005064353245289","0.8005064353245289","0.8005064353245289"
"4389","0.8124002564294642","0.8124002564294642","0.8124002564294642"
"4390","0.7983221274736024","0.7983221274736024","0.7983221274736024"
"4391","0.8000754206252495","0.8000754206252495","0.8000754206252495"
"4392","0.7992424258939027","0.7992424258939027","0.7992424258939027"
"4393","0.7912834394127131","0.7912834394127131","0.7912834394127131"
"4394","0.7989999012651388","0.7989999012651388","0.7989999012651388"
"4395","0.8034450412305923","0.8034450412305923","0.8034450412305923"
"4396","0.802549774678806","0.802549774678806","0.802549774678806"
"4397","0.8069539412180348","0.8069539412180348","0.8069539412180348"
"4398","0.8100194263254853","0.8100194263254853","0.8100194263254853"
"4399","0.8013505630204454","0.8013505630204454","0.8013505630204454"
"4400","0.8008714964600258","0.8008714964600258","0.8008714964600258"
"4401","0.7995365458077286","0.7995365458077286","0.7995365458077286"
"4402","0.8022239835147192","0.8022239835147192","0.8022239835147192"
"4403","0.7984473759128341","0.7984473759128341","0.7984473759128341"
"4404","0.812566728944661","0.812566728944661","0.812566728944661"
"4405","0.7935771665358916","0.7935771665358916","0.7935771665358916"
"4406","0.7967111581284589","0.7967111581284589","0.7967111581284589"
"4407","0.799424586195164","0.799424586195164","0.799424586195164"
"4408","0.8022804924644333","0.8022804924644333","0.8022804924644333"
"4409","0.7967057744415106","0.7967057744415106","0.7967057744415106"
"4410","0.7974327367071273","0.7974327367071273","0.7974327367071273"
"4411","0.7938562697192865","0.7938562697192865","0.7938562697192865"
"4412","0.7971106784483746","0.7971106784483746","0.7971106784483746"
"4413","0.7992002591203345","0.7992002591203345","0.7992002591203345"
"4414","0.8135172862224863","0.8135172862224863","0.8135172862224863"
"4415","0.7972525268630271","0.7972525268630271","0.7972525268630271"
"4416","0.7946363421705646","0.7946363421705646","0.7946363421705646"
"4417","0.8009234235054464","0.8009234235054464","0.8009234235054464"
"4418","0.7929685114201893","0.7929685114201893","0.7929685114201893"
"4419","0.7997619988687947","0.7997619988687947","0.7997619988687947"
"4420","0.7966000425166603","0.7966000425166603","0.7966000425166603"
"4421","0.797974673780267","0.797974673780267","0.797974673780267"
"4422","0.7948295918440126","0.7948295918440126","0.7948295918440126"
"4423","0.802133011528349","0.802133011528349","0.802133011528349"
"4424","0.7924948568076107","0.7924948568076107","0.7924948568076107"
"4425","0.797137280796247","0.797137280796247","0.797137280796247"
"4426","0.7946376325745986","0.7946376325745986","0.7946376325745986"
"4427","0.7898431834118091","0.7898431834118091","0.7898431834118091"
"4428","0.7977827660637559","0.7977827660637559","0.7977827660637559"
"4429","0.7957478755567136","0.7957478755567136","0.7957478755567136"
"4430","0.8041360195149319","0.8041360195149319","0.8041360195149319"
"4431","0.7998438817945461","0.7998438817945461","0.7998438817945461"
"4432","0.7952785551548004","0.7952785551548004","0.7952785551548004"
"4433","0.794160469608647","0.794160469608647","0.794160469608647"
"4434","0.8072248735960784","0.8072248735960784","0.8072248735960784"
"4435","0.789947501037681","0.789947501037681","0.789947501037681"
"4436","0.7968031143101143","0.7968031143101143","0.7968031143101143"
"4437","0.8035617155768123","0.8035617155768123","0.8035617155768123"
"4438","0.7949167070584954","0.7949167070584954","0.7949167070584954"
"4439","0.7983545704035933","0.7983545704035933","0.7983545704035933"
"4440","0.8005088097880106","0.8005088097880106","0.8005088097880106"
"4441","0.7923023206885554","0.7923023206885554","0.7923023206885554"
"4442","0.7955710841051805","0.7955710841051805","0.7955710841051805"
"4443","0.7972138592634328","0.7972138592634328","0.7972138592634328"
"4444","0.7918119049296365","0.7918119049296365","0.7918119049296365"
"4445","0.7990027048078046","0.7990027048078046","0.7990027048078046"
"4446","0.7980379297240288","0.7980379297240288","0.7980379297240288"
"4447","0.7976028398730705","0.7976028398730705","0.7976028398730705"
"4448","0.7894954362846911","0.7894954362846911","0.7894954362846911"
"4449","0.7876586010124047","0.7876586010124047","0.7876586010124047"
"4450","0.7952503702120303","0.7952503702120303","0.7952503702120303"
"4451","0.7991422411836684","0.7991422411836684","0.7991422411836684"
"4452","0.7997221916879098","0.7997221916879098","0.7997221916879098"
"4453","0.7953626826487161","0.7953626826487161","0.7953626826487161"
"4454","0.7951758223703109","0.7951758223703109","0.7951758223703109"
"4455","0.782268260812867","0.782268260812867","0.782268260812867"
"4456","0.8089959395474907","0.8089959395474907","0.8089959395474907"
"4457","0.7873385227735307","0.7873385227735307","0.7873385227735307"
"4458","0.7945651565045737","0.7945651565045737","0.7945651565045737"
"4459","0.7899555422505946","0.7899555422505946","0.7899555422505946"
"4460","0.7928591608998576","0.7928591608998576","0.7928591608998576"
"4461","0.7883646087317174","0.7883646087317174","0.7883646087317174"
"4462","0.7997431200009633","0.7997431200009633","0.7997431200009633"
"4463","0.7951760375105695","0.7951760375105695","0.7951760375105695"
"4464","0.7859205778555625","0.7859205778555625","0.7859205778555625"
"4465","0.7906374787330606","0.7906374787330606","0.7906374787330606"
"4466","0.7975191326282547","0.7975191326282547","0.7975191326282547"
"4467","0.7949976962247493","0.7949976962247493","0.7949976962247493"
"4468","0.7833366272021667","0.7833366272021667","0.7833366272021667"
"4469","0.7944728994644574","0.7944728994644574","0.7944728994644574"
"4470","0.8014729169262901","0.8014729169262901","0.8014729169262901"
"4471","0.785592620126732","0.785592620126732","0.785592620126732"
"4472","0.7905873878395651","0.7905873878395651","0.7905873878395651"
"4473","0.7844831829445648","0.7844831829445648","0.7844831829445648"
"4474","0.7892660765816109","0.7892660765816109","0.7892660765816109"
"4475","0.7894390578672901","0.7894390578672901","0.7894390578672901"
"4476","0.7966190995855723","0.7966190995855723","0.7966190995855723"
"4477","0.7944040865120805","0.7944040865120805","0.7944040865120805"
"4478","0.7957176377688339","0.7957176377688339","0.7957176377688339"
"4479","0.7958270776103163","0.7958270776103163","0.7958270776103163"
"4480","0.7863934407469969","0.7863934407469969","0.7863934407469969"
"4481","0.7869624337018795","0.7869624337018795","0.7869624337018795"
"4482","0.7897379078589293","0.7897379078589293","0.7897379078589293"
"4483","0.7855992491780526","0.7855992491780526","0.7855992491780526"
"4484","0.7866114697646445","0.7866114697646445","0.7866114697646445"
"4485","0.7924296732492657","0.7924296732492657","0.7924296732492657"
"4486","0.7896896678419435","0.7896896678419435","0.7896896678419435"
"4487","0.7854533095993101","0.7854533095993101","0.7854533095993101"
"4488","0.785103323695148","0.785103323695148","0.785103323695148"
"4489","0.7831632482847781","0.7831632482847781","0.7831632482847781"
"4490","0.7947019390360256","0.7947019390360256","0.7947019390360256"
"4491","0.7920859736562452","0.7920859736562452","0.7920859736562452"
"4492","0.7870786542548777","0.7870786542548777","0.7870786542548777"
"4493","0.7949179976901505","0.7949179976901505","0.7949179976901505"
"4494","0.7902589939262398","0.7902589939262398","0.7902589939262398"
"4495","0.8022862191038584","0.8022862191038584","0.8022862191038584"
"4496","0.7898261373014284","0.7898261373014284","0.7898261373014284"
"4497","0.7835384285519976","0.7835384285519976","0.7835384285519976"
"4498","0.7823738909363747","0.7823738909363747","0.7823738909363747"
"4499","0.7891062947268401","0.7891062947268401","0.7891062947268401"
"4500","0.7778504700768426","0.7778504700768426","0.7778504700768426"
"4501","0.781006052886547","0.781006052886547","0.781006052886547"
"4502","0.7830076079440914","0.7830076079440914","0.7830076079440914"
"4503","0.7899814888433466","0.7899814888433466","0.7899814888433466"
"4504","0.7907476413762342","0.7907476413762342","0.7907476413762342"
"4505","0.790697654259915","0.790697654259915","0.790697654259915"
"4506","0.7821775739723816","0.7821775739723816","0.7821775739723816"
"4507","0.7909783963769187","0.7909783963769187","0.7909783963769187"
"4508","0.7921859298294875","0.7921859298294875","0.7921859298294875"
"4509","0.787611816287972","0.787611816287972","0.787611816287972"
"4510","0.7778891971723387","0.7778891971723387","0.7778891971723387"
"4511","0.7681334975297941","0.7681334975297941","0.7681334975297941"
"4512","0.787409812161819","0.787409812161819","0.787409812161819"
"4513","0.7858545958584328","0.7858545958584328","0.7858545958584328"
"4514","0.7902112741656346","0.7902112741656346","0.7902112741656346"
"4515","0.7786491454095958","0.7786491454095958","0.7786491454095958"
"4516","0.7896935269890819","0.7896935269890819","0.7896935269890819"
"4517","0.7858106450440974","0.7858106450440974","0.7858106450440974"
"4518","0.785292631371416","0.785292631371416","0.785292631371416"
"4519","0.7856860709481444","0.7856860709481444","0.7856860709481444"
"4520","0.7831339978224278","0.7831339978224278","0.7831339978224278"
"4521","0.7891167963239459","0.7891167963239459","0.7891167963239459"
"4522","0.7809231145454433","0.7809231145454433","0.7809231145454433"
"4523","0.7868707261188538","0.7868707261188538","0.7868707261188538"
"4524","0.7847479657874828","0.7847479657874828","0.7847479657874828"
"4525","0.7821975246262481","0.7821975246262481","0.7821975246262481"
"4526","0.7883820675018396","0.7883820675018396","0.7883820675018396"
"4527","0.7830461429663447","0.7830461429663447","0.7830461429663447"
"4528","0.7786480809459463","0.7786480809459463","0.7786480809459463"
"4529","0.7759822892958218","0.7759822892958218","0.7759822892958218"
"4530","0.7785276948018909","0.7785276948018909","0.7785276948018909"
"4531","0.7840232850850006","0.7840232850850006","0.7840232850850006"
"4532","0.7865466356043508","0.7865466356043508","0.7865466356043508"
"4533","0.7806215673917904","0.7806215673917904","0.7806215673917904"
"4534","0.771520110684014","0.771520110684014","0.771520110684014"
"4535","0.7871239248034689","0.7871239248034689","0.7871239248034689"
"4536","0.7787202532290394","0.7787202532290394","0.7787202532290394"
"4537","0.7888148497125403","0.7888148497125403","0.7888148497125403"
"4538","0.7849645909462706","0.7849645909462706","0.7849645909462706"
"4539","0.7805551687551233","0.7805551687551233","0.7805551687551233"
"4540","0.7824767537881271","0.7824767537881271","0.7824767537881271"
"4541","0.7769118458116427","0.7769118458116427","0.7769118458116427"
"4542","0.7873090874059708","0.7873090874059708","0.7873090874059708"
"4543","0.7834297302039922","0.7834297302039922","0.7834297302039922"
"4544","0.7827518704430113","0.7827518704430113","0.7827518704430113"
"4545","0.7746084798714182","0.7746084798714182","0.7746084798714182"
"4546","0.7716933617197356","0.7716933617197356","0.7716933617197356"
"4547","0.7781319018267241","0.7781319018267241","0.7781319018267241"
"4548","0.7767380099353941","0.7767380099353941","0.7767380099353941"
"4549","0.7783118532983971","0.7783118532983971","0.7783118532983971"
"4550","0.7739317949308461","0.7739317949308461","0.7739317949308461"
"4551","0.7717278023163999","0.7717278023163999","0.7717278023163999"
"4552","0.779120561405216","0.779120561405216","0.779120561405216"
"4553","0.7808089482749492","0.7808089482749492","0.7808089482749492"
"4554","0.7780025113811861","0.7780025113811861","0.7780025113811861"
"4555","0.7887928863689886","0.7887928863689886","0.7887928863689886"
"4556","0.7764462007820258","0.7764462007820258","0.7764462007820258"
"4557","0.7747144410046203","0.7747144410046203","0.7747144410046203"
"4558","0.7793680373650422","0.7793680373650422","0.7793680373650422"
"4559","0.7705622300961986","0.7705622300961986","0.7705622300961986"
"4560","0.7818222389138864","0.7818222389138864","0.7818222389138864"
"4561","0.7734864588295787","0.7734864588295787","0.7734864588295787"
"4562","0.771964774453958","0.771964774453958","0.771964774453958"
"4563","0.7805259670385895","0.7805259670385895","0.7805259670385895"
"4564","0.7724655453989726","0.7724655453989726","0.7724655453989726"
"4565","0.769331301776725","0.769331301776725","0.769331301776725"
"4566","0.7800005360884242","0.7800005360884242","0.7800005360884242"
"4567","0.7794121271374169","0.7794121271374169","0.7794121271374169"
"4568","0.7794501475801553","0.7794501475801553","0.7794501475801553"
"4569","0.7788787672235085","0.7788787672235085","0.7788787672235085"
"4570","0.7825325629155886","0.7825325629155886","0.7825325629155886"
"4571","0.7815649887488726","0.7815649887488726","0.7815649887488726"
"4572","0.7705314157764988","0.7705314157764988","0.7705314157764988"
"4573","0.7698847749269371","0.7698847749269371","0.7698847749269371"
"4574","0.7686478308710648","0.7686478308710648","0.7686478308710648"
"4575","0.7764096354861395","0.7764096354861395","0.7764096354861395"
"4576","0.7811780200587236","0.7811780200587236","0.7811780200587236"
"4577","0.772367689371109","0.772367689371109","0.772367689371109"
"4578","0.7757740259163584","0.7757740259163584","0.7757740259163584"
"4579","0.7795579304579915","0.7795579304579915","0.7795579304579915"
"4580","0.7675205195543858","0.7675205195543858","0.7675205195543858"
"4581","0.7734669378539875","0.7734669378539875","0.7734669378539875"
"4582","0.7755979801590002","0.7755979801590002","0.7755979801590002"
"4583","0.7721330933946629","0.7721330933946629","0.7721330933946629"
"4584","0.7773655054957053","0.7773655054957053","0.7773655054957053"
