"Step","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.proj_error_H2W","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.proj_error_H2W__MIN","Eswimmer_Mnull_DS1000_W5e-05_lr0.01 - train.proj_error_H2W__MAX"
"2297","0.007984865456819534","0.007984865456819534","0.007984865456819534"
"2298","0.008001729846000671","0.008001729846000671","0.008001729846000671"
"2299","0.007984866388142109","0.007984866388142109","0.007984866388142109"
"2300","0.007977464236319065","0.007977464236319065","0.007977464236319065"
"2301","0.007972883060574532","0.007972883060574532","0.007972883060574532"
"2302","0.00797254592180252","0.00797254592180252","0.00797254592180252"
"2303","0.007971655577421188","0.007971655577421188","0.007971655577421188"
"2304","0.007957958616316319","0.007957958616316319","0.007957958616316319"
"2305","0.00798854511231184","0.00798854511231184","0.00798854511231184"
"2306","0.007927863858640194","0.007927863858640194","0.007927863858640194"
"2307","0.007952355779707432","0.007952355779707432","0.007952355779707432"
"2308","0.007955847308039665","0.007955847308039665","0.007955847308039665"
"2309","0.007983006536960602","0.007983006536960602","0.007983006536960602"
"2310","0.007937678135931492","0.007937678135931492","0.007937678135931492"
"2311","0.00794754084199667","0.00794754084199667","0.00794754084199667"
"2312","0.007958919741213322","0.007958919741213322","0.007958919741213322"
"2313","0.007916023954749107","0.007916023954749107","0.007916023954749107"
"2314","0.007906025275588036","0.007906025275588036","0.007906025275588036"
"2315","0.007899468764662743","0.007899468764662743","0.007899468764662743"
"2316","0.007877402007579803","0.007877402007579803","0.007877402007579803"
"2317","0.007893913425505161","0.007893913425505161","0.007893913425505161"
"2318","0.007904169149696827","0.007904169149696827","0.007904169149696827"
"2319","0.007887846790254116","0.007887846790254116","0.007887846790254116"
"2320","0.007889021188020706","0.007889021188020706","0.007889021188020706"
"2321","0.00791134312748909","0.00791134312748909","0.00791134312748909"
"2322","0.00789046660065651","0.00789046660065651","0.00789046660065651"
"2323","0.007898367941379547","0.007898367941379547","0.007898367941379547"
"2324","0.007862684316933155","0.007862684316933155","0.007862684316933155"
"2325","0.007844561710953712","0.007844561710953712","0.007844561710953712"
"2326","0.007829907350242138","0.007829907350242138","0.007829907350242138"
"2327","0.007879132404923439","0.007879132404923439","0.007879132404923439"
"2328","0.007856492884457111","0.007856492884457111","0.007856492884457111"
"2329","0.007865404710173607","0.007865404710173607","0.007865404710173607"
"2330","0.007850107736885548","0.007850107736885548","0.007850107736885548"
"2331","0.007847310043871403","0.007847310043871403","0.007847310043871403"
"2332","0.007855280302464962","0.007855280302464962","0.007855280302464962"
"2333","0.007845854386687279","0.007845854386687279","0.007845854386687279"
"2334","0.007828663103282452","0.007828663103282452","0.007828663103282452"
"2335","0.007832116447389126","0.007832116447389126","0.007832116447389126"
"2336","0.007800987455993891","0.007800987455993891","0.007800987455993891"
"2337","0.007819704711437225","0.007819704711437225","0.007819704711437225"
"2338","0.007800942286849022","0.007800942286849022","0.007800942286849022"
"2339","0.007832717150449753","0.007832717150449753","0.007832717150449753"
"2340","0.007812425494194031","0.007812425494194031","0.007812425494194031"
"2341","0.007803932297974825","0.007803932297974825","0.007803932297974825"
"2342","0.007796816062182188","0.007796816062182188","0.007796816062182188"
"2343","0.007806649897247553","0.007806649897247553","0.007806649897247553"
"2344","0.007790856063365936","0.007790856063365936","0.007790856063365936"
"2345","0.007812539115548134","0.007812539115548134","0.007812539115548134"
"2346","0.007757601328194141","0.007757601328194141","0.007757601328194141"
"2347","0.007772033102810383","0.007772033102810383","0.007772033102810383"
"2348","0.007792117539793253","0.007792117539793253","0.007792117539793253"
"2349","0.00778191676363349","0.00778191676363349","0.00778191676363349"
"2350","0.007747552823275328","0.007747552823275328","0.007747552823275328"
"2351","0.007772461976855993","0.007772461976855993","0.007772461976855993"
"2352","0.007752998266369104","0.007752998266369104","0.007752998266369104"
"2353","0.007737297099083662","0.007737297099083662","0.007737297099083662"
"2354","0.007764168083667755","0.007764168083667755","0.007764168083667755"
"2355","0.007735577877610922","0.007735577877610922","0.007735577877610922"
"2356","0.007735056336969137","0.007735056336969137","0.007735056336969137"
"2357","0.007742258254438639","0.007742258254438639","0.007742258254438639"
"2358","0.007737464737147093","0.007737464737147093","0.007737464737147093"
"2359","0.007736765313893557","0.007736765313893557","0.007736765313893557"
"2360","0.00774237047880888","0.00774237047880888","0.00774237047880888"
"2361","0.007724840193986893","0.007724840193986893","0.007724840193986893"
"2362","0.007720100227743387","0.007720100227743387","0.007720100227743387"
"2363","0.007697481662034988","0.007697481662034988","0.007697481662034988"
"2364","0.007729594595730305","0.007729594595730305","0.007729594595730305"
"2365","0.007689783349633217","0.007689783349633217","0.007689783349633217"
"2366","0.007729900069534779","0.007729900069534779","0.007729900069534779"
"2367","0.007694863248616457","0.007694863248616457","0.007694863248616457"
"2368","0.007694907020777464","0.007694907020777464","0.007694907020777464"
"2369","0.007707950659096241","0.007707950659096241","0.007707950659096241"
"2370","0.007696050684899092","0.007696050684899092","0.007696050684899092"
"2371","0.0076985531486570835","0.0076985531486570835","0.0076985531486570835"
"2372","0.007686154916882515","0.007686154916882515","0.007686154916882515"
"2373","0.007664933335036039","0.007664933335036039","0.007664933335036039"
"2374","0.007668577134609222","0.007668577134609222","0.007668577134609222"
"2375","0.0076837968081235886","0.0076837968081235886","0.0076837968081235886"
"2376","0.007646056357771158","0.007646056357771158","0.007646056357771158"
"2377","0.0076482039876282215","0.0076482039876282215","0.0076482039876282215"
"2378","0.0076627242378890514","0.0076627242378890514","0.0076627242378890514"
"2379","0.007655770517885685","0.007655770517885685","0.007655770517885685"
"2380","0.0076015605591237545","0.0076015605591237545","0.0076015605591237545"
"2381","0.007639764808118343","0.007639764808118343","0.007639764808118343"
"2382","0.007635223679244518","0.007635223679244518","0.007635223679244518"
"2383","0.007643877062946558","0.007643877062946558","0.007643877062946558"
"2384","0.007624493911862373","0.007624493911862373","0.007624493911862373"
"2385","0.00763707235455513","0.00763707235455513","0.00763707235455513"
"2386","0.007626852951943874","0.007626852951943874","0.007626852951943874"
"2387","0.007607155479490757","0.007607155479490757","0.007607155479490757"
"2388","0.007614380680024624","0.007614380680024624","0.007614380680024624"
"2389","0.007617001421749592","0.007617001421749592","0.007617001421749592"
"2390","0.007612176239490509","0.007612176239490509","0.007612176239490509"
"2391","0.007589363027364016","0.007589363027364016","0.007589363027364016"
"2392","0.007620564661920071","0.007620564661920071","0.007620564661920071"
"2393","0.007607915438711643","0.007607915438711643","0.007607915438711643"
"2394","0.0075914859771728516","0.0075914859771728516","0.0075914859771728516"
"2395","0.007590864785015583","0.007590864785015583","0.007590864785015583"
"2396","0.007588434033095837","0.007588434033095837","0.007588434033095837"
"2397","0.007591418456286192","0.007591418456286192","0.007591418456286192"
"2398","0.007551567163318396","0.007551567163318396","0.007551567163318396"
"2399","0.00758712412789464","0.00758712412789464","0.00758712412789464"
"2400","0.007547458168119192","0.007547458168119192","0.007547458168119192"
"2401","0.007560780271887779","0.007560780271887779","0.007560780271887779"
"2402","0.007572609931230545","0.007572609931230545","0.007572609931230545"
"2403","0.0075534931384027","0.0075534931384027","0.0075534931384027"
"2404","0.0075492593459784985","0.0075492593459784985","0.0075492593459784985"
"2405","0.007536302320659161","0.007536302320659161","0.007536302320659161"
"2406","0.007547419052571058","0.007547419052571058","0.007547419052571058"
"2407","0.007535274606198072","0.007535274606198072","0.007535274606198072"
"2408","0.007555583491921425","0.007555583491921425","0.007555583491921425"
"2409","0.007544064428657293","0.007544064428657293","0.007544064428657293"
"2410","0.007528974674642086","0.007528974674642086","0.007528974674642086"
"2411","0.007525117136538029","0.007525117136538029","0.007525117136538029"
"2412","0.007502265740185976","0.007502265740185976","0.007502265740185976"
"2413","0.007522993255406618","0.007522993255406618","0.007522993255406618"
"2414","0.0074757919646799564","0.0074757919646799564","0.0074757919646799564"
"2415","0.007530367933213711","0.007530367933213711","0.007530367933213711"
"2416","0.007495031226426363","0.007495031226426363","0.007495031226426363"
"2417","0.007479914464056492","0.007479914464056492","0.007479914464056492"
"2418","0.007494265679270029","0.007494265679270029","0.007494265679270029"
"2419","0.007497719023376703","0.007497719023376703","0.007497719023376703"
"2420","0.007483342196792364","0.007483342196792364","0.007483342196792364"
"2421","0.007491622120141983","0.007491622120141983","0.007491622120141983"
"2422","0.007495299447327852","0.007495299447327852","0.007495299447327852"
"2423","0.00747182359918952","0.00747182359918952","0.00747182359918952"
"2424","0.007470767013728619","0.007470767013728619","0.007470767013728619"
"2425","0.007442996837198734","0.007442996837198734","0.007442996837198734"
"2426","0.007471425924450159","0.007471425924450159","0.007471425924450159"
"2427","0.007489895913749933","0.007489895913749933","0.007489895913749933"
"2428","0.007463998626917601","0.007463998626917601","0.007463998626917601"
"2429","0.007470035459846258","0.007470035459846258","0.007470035459846258"
"2430","0.0074934689328074455","0.0074934689328074455","0.0074934689328074455"
"2431","0.007437721826136112","0.007437721826136112","0.007437721826136112"
"2432","0.007444124203175306","0.007444124203175306","0.007444124203175306"
"2433","0.007450200617313385","0.007450200617313385","0.007450200617313385"
"2434","0.007449636235833168","0.007449636235833168","0.007449636235833168"
"2435","0.007436733227223158","0.007436733227223158","0.007436733227223158"
"2436","0.007424723356962204","0.007424723356962204","0.007424723356962204"
"2437","0.00740997027605772","0.00740997027605772","0.00740997027605772"
"2438","0.007427887059748173","0.007427887059748173","0.007427887059748173"
"2439","0.0074238539673388","0.0074238539673388","0.0074238539673388"
"2440","0.007412982173264027","0.007412982173264027","0.007412982173264027"
"2441","0.007433782797306776","0.007433782797306776","0.007433782797306776"
"2442","0.0074195247143507","0.0074195247143507","0.0074195247143507"
"2443","0.0073977624997496605","0.0073977624997496605","0.0073977624997496605"
"2444","0.0074138278141617775","0.0074138278141617775","0.0074138278141617775"
"2445","0.00740857096388936","0.00740857096388936","0.00740857096388936"
"2446","0.007415223866701126","0.007415223866701126","0.007415223866701126"
"2447","0.007410827558487654","0.007410827558487654","0.007410827558487654"
"2448","0.007369007915258408","0.007369007915258408","0.007369007915258408"
"2449","0.00739219831302762","0.00739219831302762","0.00739219831302762"
"2450","0.007400932256132364","0.007400932256132364","0.007400932256132364"
"2451","0.0073684160597622395","0.0073684160597622395","0.0073684160597622395"
"2452","0.007368467748165131","0.007368467748165131","0.007368467748165131"
"2453","0.007339359726756811","0.007339359726756811","0.007339359726756811"
"2454","0.007369768340140581","0.007369768340140581","0.007369768340140581"
"2455","0.007340242154896259","0.007340242154896259","0.007340242154896259"
"2456","0.007359843235462904","0.007359843235462904","0.007359843235462904"
"2457","0.007333958055824041","0.007333958055824041","0.007333958055824041"
"2458","0.007353694643825293","0.007353694643825293","0.007353694643825293"
"2459","0.007370139006525278","0.007370139006525278","0.007370139006525278"
"2460","0.00735190836712718","0.00735190836712718","0.00735190836712718"
"2461","0.007375509012490511","0.007375509012490511","0.007375509012490511"
"2462","0.0073358784429728985","0.0073358784429728985","0.0073358784429728985"
"2463","0.007368785794824362","0.007368785794824362","0.007368785794824362"
"2464","0.007322537712752819","0.007322537712752819","0.007322537712752819"
"2465","0.007331854663789272","0.007331854663789272","0.007331854663789272"
"2466","0.007312517147511244","0.007312517147511244","0.007312517147511244"
"2467","0.007308174856007099","0.007308174856007099","0.007308174856007099"
"2468","0.0073347315192222595","0.0073347315192222595","0.0073347315192222595"
"2469","0.007323308382183313","0.007323308382183313","0.007323308382183313"
"2470","0.0073156640864908695","0.0073156640864908695","0.0073156640864908695"
"2471","0.007278404198586941","0.007278404198586941","0.007278404198586941"
"2472","0.007319323718547821","0.007319323718547821","0.007319323718547821"
"2473","0.0072976634837687016","0.0072976634837687016","0.0072976634837687016"
"2474","0.007302085869014263","0.007302085869014263","0.007302085869014263"
"2475","0.0072751217521727085","0.0072751217521727085","0.0072751217521727085"
"2476","0.007274409290403128","0.007274409290403128","0.007274409290403128"
"2477","0.007277163676917553","0.007277163676917553","0.007277163676917553"
"2478","0.0072913034819066525","0.0072913034819066525","0.0072913034819066525"
"2479","0.0072914655320346355","0.0072914655320346355","0.0072914655320346355"
"2480","0.007272838614881039","0.007272838614881039","0.007272838614881039"
"2481","0.007280402816832066","0.007280402816832066","0.007280402816832066"
"2482","0.0072500817477703094","0.0072500817477703094","0.0072500817477703094"
"2483","0.007256779819726944","0.007256779819726944","0.007256779819726944"
"2484","0.007257335819303989","0.007257335819303989","0.007257335819303989"
"2485","0.0072598024271428585","0.0072598024271428585","0.0072598024271428585"
"2486","0.0072525255382061005","0.0072525255382061005","0.0072525255382061005"
"2487","0.007262730039656162","0.007262730039656162","0.007262730039656162"
"2488","0.007224992383271456","0.007224992383271456","0.007224992383271456"
"2489","0.00724615016952157","0.00724615016952157","0.00724615016952157"
"2490","0.007246421650052071","0.007246421650052071","0.007246421650052071"
"2491","0.007265378721058369","0.007265378721058369","0.007265378721058369"
"2492","0.0072479513473808765","0.0072479513473808765","0.0072479513473808765"
"2493","0.007239833008497953","0.007239833008497953","0.007239833008497953"
"2494","0.0072521427646279335","0.0072521427646279335","0.0072521427646279335"
"2495","0.007223751861602068","0.007223751861602068","0.007223751861602068"
"2496","0.007215173915028572","0.007215173915028572","0.007215173915028572"
"2497","0.00722672650590539","0.00722672650590539","0.00722672650590539"
"2498","0.007213366683572531","0.007213366683572531","0.007213366683572531"
"2499","0.007209170609712601","0.007209170609712601","0.007209170609712601"
"2500","0.0071932547725737095","0.0071932547725737095","0.0071932547725737095"
"2501","0.00719861127436161","0.00719861127436161","0.00719861127436161"
"2502","0.007187488488852978","0.007187488488852978","0.007187488488852978"
"2503","0.007217002101242542","0.007217002101242542","0.007217002101242542"
"2504","0.007202677894383669","0.007202677894383669","0.007202677894383669"
"2505","0.007172483019530773","0.007172483019530773","0.007172483019530773"
"2506","0.007201692555099726","0.007201692555099726","0.007201692555099726"
"2507","0.0071838367730379105","0.0071838367730379105","0.0071838367730379105"
"2508","0.007173238787800074","0.007173238787800074","0.007173238787800074"
"2509","0.007188223302364349","0.007188223302364349","0.007188223302364349"
"2510","0.007167133968323469","0.007167133968323469","0.007167133968323469"
"2511","0.007146318443119526","0.007146318443119526","0.007146318443119526"
"2512","0.007165394723415375","0.007165394723415375","0.007165394723415375"
"2513","0.007153987884521484","0.007153987884521484","0.007153987884521484"
"2514","0.007175033912062645","0.007175033912062645","0.007175033912062645"
"2515","0.007156627718359232","0.007156627718359232","0.007156627718359232"
"2516","0.007149373181164265","0.007149373181164265","0.007149373181164265"
"2517","0.007145518437027931","0.007145518437027931","0.007145518437027931"
"2518","0.0071433912962675095","0.0071433912962675095","0.0071433912962675095"
"2519","0.007132657803595066","0.007132657803595066","0.007132657803595066"
"2520","0.007124042604118586","0.007124042604118586","0.007124042604118586"
"2521","0.007136375643312931","0.007136375643312931","0.007136375643312931"
"2522","0.0071334210224449635","0.0071334210224449635","0.0071334210224449635"
"2523","0.007121756672859192","0.007121756672859192","0.007121756672859192"
"2524","0.007110453210771084","0.007110453210771084","0.007110453210771084"
"2525","0.007120763882994652","0.007120763882994652","0.007120763882994652"
"2526","0.007113655097782612","0.007113655097782612","0.007113655097782612"
"2527","0.007119936868548393","0.007119936868548393","0.007119936868548393"
"2528","0.0071131084114313126","0.0071131084114313126","0.0071131084114313126"
"2529","0.007121758535504341","0.007121758535504341","0.007121758535504341"
"2530","0.007113689556717873","0.007113689556717873","0.007113689556717873"
"2531","0.007082418538630009","0.007082418538630009","0.007082418538630009"
"2532","0.007080288138240576","0.007080288138240576","0.007080288138240576"
"2533","0.0070981960743665695","0.0070981960743665695","0.0070981960743665695"
"2534","0.007100524380803108","0.007100524380803108","0.007100524380803108"
"2535","0.007095043547451496","0.007095043547451496","0.007095043547451496"
"2536","0.007067701313644648","0.007067701313644648","0.007067701313644648"
"2537","0.007066373247653246","0.007066373247653246","0.007066373247653246"
"2538","0.007084036711603403","0.007084036711603403","0.007084036711603403"
"2539","0.007080457638949156","0.007080457638949156","0.007080457638949156"
"2540","0.007064422592520714","0.007064422592520714","0.007064422592520714"
"2541","0.007051870226860046","0.007051870226860046","0.007051870226860046"
"2542","0.007052528206259012","0.007052528206259012","0.007052528206259012"
"2543","0.007066788617521524","0.007066788617521524","0.007066788617521524"
"2544","0.007072345819324255","0.007072345819324255","0.007072345819324255"
"2545","0.007044963072985411","0.007044963072985411","0.007044963072985411"
"2546","0.007037128321826458","0.007037128321826458","0.007037128321826458"
"2547","0.007027050945907831","0.007027050945907831","0.007027050945907831"
"2548","0.007062813267111778","0.007062813267111778","0.007062813267111778"
"2549","0.007039882242679596","0.007039882242679596","0.007039882242679596"
"2550","0.007041051052510738","0.007041051052510738","0.007041051052510738"
"2551","0.007055424619466066","0.007055424619466066","0.007055424619466066"
"2552","0.0070255473256111145","0.0070255473256111145","0.0070255473256111145"
"2553","0.00702209398150444","0.00702209398150444","0.00702209398150444"
"2554","0.007032955065369606","0.007032955065369606","0.007032955065369606"
"2555","0.007009750232100487","0.007009750232100487","0.007009750232100487"
"2556","0.006999820936471224","0.006999820936471224","0.006999820936471224"
"2557","0.007021704688668251","0.007021704688668251","0.007021704688668251"
"2558","0.006998373661190271","0.006998373661190271","0.006998373661190271"
"2559","0.006999742705374956","0.006999742705374956","0.006999742705374956"
"2560","0.007007027044892311","0.007007027044892311","0.007007027044892311"
"2561","0.006994296796619892","0.006994296796619892","0.006994296796619892"
"2562","0.006996247451752424","0.006996247451752424","0.006996247451752424"
"2563","0.006985516753047705","0.006985516753047705","0.006985516753047705"
"2564","0.007000567391514778","0.007000567391514778","0.007000567391514778"
"2565","0.006982970051467419","0.006982970051467419","0.006982970051467419"
"2566","0.006988232489675283","0.006988232489675283","0.006988232489675283"
"2567","0.006972211878746748","0.006972211878746748","0.006972211878746748"
"2568","0.006974456831812859","0.006974456831812859","0.006974456831812859"
"2569","0.006973444018512964","0.006973444018512964","0.006973444018512964"
"2570","0.006981945130974054","0.006981945130974054","0.006981945130974054"
"2571","0.006975314114242792","0.006975314114242792","0.006975314114242792"
"2572","0.006958244368433952","0.006958244368433952","0.006958244368433952"
"2573","0.006926615256816149","0.006926615256816149","0.006926615256816149"
"2574","0.006931936368346214","0.006931936368346214","0.006931936368346214"
"2575","0.006946096196770668","0.006946096196770668","0.006946096196770668"
"2576","0.006928673945367336","0.006928673945367336","0.006928673945367336"
"2577","0.006978844292461872","0.006978844292461872","0.006978844292461872"
"2578","0.00692910747602582","0.00692910747602582","0.00692910747602582"
"2579","0.006951323710381985","0.006951323710381985","0.006951323710381985"
"2580","0.006922486238181591","0.006922486238181591","0.006922486238181591"
"2581","0.006928499788045883","0.006928499788045883","0.006928499788045883"
"2582","0.006958123296499252","0.006958123296499252","0.006958123296499252"
"2583","0.006925384979695082","0.006925384979695082","0.006925384979695082"
"2584","0.006911576725542545","0.006911576725542545","0.006911576725542545"
"2585","0.006925845984369516","0.006925845984369516","0.006925845984369516"
"2586","0.006904576905071735","0.006904576905071735","0.006904576905071735"
"2587","0.006879435386508703","0.006879435386508703","0.006879435386508703"
"2588","0.0068891155533492565","0.0068891155533492565","0.0068891155533492565"
"2589","0.006896532606333494","0.006896532606333494","0.006896532606333494"
"2590","0.006892979610711336","0.006892979610711336","0.006892979610711336"
"2591","0.006884599570184946","0.006884599570184946","0.006884599570184946"
"2592","0.006872136145830154","0.006872136145830154","0.006872136145830154"
"2593","0.006895460654050112","0.006895460654050112","0.006895460654050112"
"2594","0.006911122240126133","0.006911122240126133","0.006911122240126133"
"2595","0.006884958129376173","0.006884958129376173","0.006884958129376173"
"2596","0.006901153828948736","0.006901153828948736","0.006901153828948736"
"2597","0.006866605021059513","0.006866605021059513","0.006866605021059513"
"2598","0.00688644964247942","0.00688644964247942","0.00688644964247942"
"2599","0.006884903181344271","0.006884903181344271","0.006884903181344271"
"2600","0.006858286913484335","0.006858286913484335","0.006858286913484335"
"2601","0.006870348006486893","0.006870348006486893","0.006870348006486893"
"2602","0.006841390393674374","0.006841390393674374","0.006841390393674374"
"2603","0.006842426955699921","0.006842426955699921","0.006842426955699921"
"2604","0.006850447505712509","0.006850447505712509","0.006850447505712509"
"2605","0.006848519202321768","0.006848519202321768","0.006848519202321768"
"2606","0.006834966596215963","0.006834966596215963","0.006834966596215963"
"2607","0.0068489257246255875","0.0068489257246255875","0.0068489257246255875"
"2608","0.006835377775132656","0.006835377775132656","0.006835377775132656"
"2609","0.00684787891805172","0.00684787891805172","0.00684787891805172"
"2610","0.006847715936601162","0.006847715936601162","0.006847715936601162"
"2611","0.006837995257228613","0.006837995257228613","0.006837995257228613"
"2612","0.006855594459921122","0.006855594459921122","0.006855594459921122"
"2613","0.0068367961794137955","0.0068367961794137955","0.0068367961794137955"
"2614","0.006818744819611311","0.006818744819611311","0.006818744819611311"
"2615","0.0068270182237029076","0.0068270182237029076","0.0068270182237029076"
"2616","0.006806632503867149","0.006806632503867149","0.006806632503867149"
"2617","0.006793580949306488","0.006793580949306488","0.006793580949306488"
"2618","0.006838823202997446","0.006838823202997446","0.006838823202997446"
"2619","0.006819898262619972","0.006819898262619972","0.006819898262619972"
"2620","0.006810461170971394","0.006810461170971394","0.006810461170971394"
"2621","0.006795971188694239","0.006795971188694239","0.006795971188694239"
"2622","0.006801876705139875","0.006801876705139875","0.006801876705139875"
"2623","0.006803331431001425","0.006803331431001425","0.006803331431001425"
"2624","0.006808129604905844","0.006808129604905844","0.006808129604905844"
"2625","0.006791275460273027","0.006791275460273027","0.006791275460273027"
"2626","0.006776631809771061","0.006776631809771061","0.006776631809771061"
"2627","0.006769497413188219","0.006769497413188219","0.006769497413188219"
"2628","0.006760402116924524","0.006760402116924524","0.006760402116924524"
"2629","0.0067825946025550365","0.0067825946025550365","0.0067825946025550365"
"2630","0.006763646379113197","0.006763646379113197","0.006763646379113197"
"2631","0.006780861411243677","0.006780861411243677","0.006780861411243677"
"2632","0.006757366005331278","0.006757366005331278","0.006757366005331278"
"2633","0.006771826185286045","0.006771826185286045","0.006771826185286045"
"2634","0.006759991869330406","0.006759991869330406","0.006759991869330406"
"2635","0.006757711060345173","0.006757711060345173","0.006757711060345173"
"2636","0.006726501975208521","0.006726501975208521","0.006726501975208521"
"2637","0.00674864836037159","0.00674864836037159","0.00674864836037159"
"2638","0.006737205665558577","0.006737205665558577","0.006737205665558577"
"2639","0.006758502684533596","0.006758502684533596","0.006758502684533596"
"2640","0.00672514084726572","0.00672514084726572","0.00672514084726572"
"2641","0.0067281280644237995","0.0067281280644237995","0.0067281280644237995"
"2642","0.006735384464263916","0.006735384464263916","0.006735384464263916"
"2643","0.006744980346411467","0.006744980346411467","0.006744980346411467"
"2644","0.006730733904987574","0.006730733904987574","0.006730733904987574"
"2645","0.006731851492077112","0.006731851492077112","0.006731851492077112"
"2646","0.006731707602739334","0.006731707602739334","0.006731707602739334"
"2647","0.006712048314511776","0.006712048314511776","0.006712048314511776"
"2648","0.006710040383040905","0.006710040383040905","0.006710040383040905"
"2649","0.006702883634716272","0.006702883634716272","0.006702883634716272"
"2650","0.006725152023136616","0.006725152023136616","0.006725152023136616"
"2651","0.006712204776704311","0.006712204776704311","0.006712204776704311"
"2652","0.006690744776278734","0.006690744776278734","0.006690744776278734"
"2653","0.006686910055577755","0.006686910055577755","0.006686910055577755"
"2654","0.0066887685097754","0.0066887685097754","0.0066887685097754"
"2655","0.006661099847406149","0.006661099847406149","0.006661099847406149"
"2656","0.006675120908766985","0.006675120908766985","0.006675120908766985"
"2657","0.006689400412142277","0.006689400412142277","0.006689400412142277"
"2658","0.006685567554086447","0.006685567554086447","0.006685567554086447"
"2659","0.006669017486274242","0.006669017486274242","0.006669017486274242"
"2660","0.0066859908401966095","0.0066859908401966095","0.0066859908401966095"
"2661","0.006697971373796463","0.006697971373796463","0.006697971373796463"
"2662","0.006687947083264589","0.006687947083264589","0.006687947083264589"
"2663","0.006670110858976841","0.006670110858976841","0.006670110858976841"
"2664","0.006682854611426592","0.006682854611426592","0.006682854611426592"
"2665","0.006642589345574379","0.006642589345574379","0.006642589345574379"
"2666","0.006673127878457308","0.006673127878457308","0.006673127878457308"
"2667","0.006612207740545273","0.006612207740545273","0.006612207740545273"
"2668","0.006664858665317297","0.006664858665317297","0.006664858665317297"
"2669","0.0066511849872767925","0.0066511849872767925","0.0066511849872767925"
"2670","0.006652554962784052","0.006652554962784052","0.006652554962784052"
"2671","0.006670247297734022","0.006670247297734022","0.006670247297734022"
"2672","0.006649967283010483","0.006649967283010483","0.006649967283010483"
"2673","0.0066449022851884365","0.0066449022851884365","0.0066449022851884365"
"2674","0.006637305486947298","0.006637305486947298","0.006637305486947298"
"2675","0.006629138719290495","0.006629138719290495","0.006629138719290495"
"2676","0.006621210370212793","0.006621210370212793","0.006621210370212793"
"2677","0.0066269999369978905","0.0066269999369978905","0.0066269999369978905"
"2678","0.006644959561526775","0.006644959561526775","0.006644959561526775"
"2679","0.006617757957428694","0.006617757957428694","0.006617757957428694"
"2680","0.0066199772991240025","0.0066199772991240025","0.0066199772991240025"
"2681","0.0066280607134103775","0.0066280607134103775","0.0066280607134103775"
"2682","0.006605117116123438","0.006605117116123438","0.006605117116123438"
"2683","0.006590291857719421","0.006590291857719421","0.006590291857719421"
"2684","0.00661950558423996","0.00661950558423996","0.00661950558423996"
"2685","0.006602533161640167","0.006602533161640167","0.006602533161640167"
"2686","0.006610780488699675","0.006610780488699675","0.006610780488699675"
"2687","0.006596112158149481","0.006596112158149481","0.006596112158149481"
"2688","0.006579807493835688","0.006579807493835688","0.006579807493835688"
"2689","0.006592917256057262","0.006592917256057262","0.006592917256057262"
"2690","0.006587197072803974","0.006587197072803974","0.006587197072803974"
"2691","0.006598276551812887","0.006598276551812887","0.006598276551812887"
"2692","0.006602316629141569","0.006602316629141569","0.006602316629141569"
"2693","0.0065725818276405334","0.0065725818276405334","0.0065725818276405334"
"2694","0.006574222818017006","0.006574222818017006","0.006574222818017006"
"2695","0.006567633245140314","0.006567633245140314","0.006567633245140314"
"2696","0.006573077756911516","0.006573077756911516","0.006573077756911516"
"2697","0.0065947724506258965","0.0065947724506258965","0.0065947724506258965"
"2698","0.006558997090905905","0.006558997090905905","0.006558997090905905"
"2699","0.006565387360751629","0.006565387360751629","0.006565387360751629"
"2700","0.006545021198689938","0.006545021198689938","0.006545021198689938"
"2701","0.006549764424562454","0.006549764424562454","0.006549764424562454"
"2702","0.006549579557031393","0.006549579557031393","0.006549579557031393"
"2703","0.006566941272467375","0.006566941272467375","0.006566941272467375"
"2704","0.00653902068734169","0.00653902068734169","0.00653902068734169"
"2705","0.006524784956127405","0.006524784956127405","0.006524784956127405"
"2706","0.006518432404845953","0.006518432404845953","0.006518432404845953"
"2707","0.006525806616991758","0.006525806616991758","0.006525806616991758"
"2708","0.006534875836223364","0.006534875836223364","0.006534875836223364"
"2709","0.0065444763749837875","0.0065444763749837875","0.0065444763749837875"
"2710","0.006533429492264986","0.006533429492264986","0.006533429492264986"
"2711","0.006507201585918665","0.006507201585918665","0.006507201585918665"
"2712","0.006501254625618458","0.006501254625618458","0.006501254625618458"
"2713","0.006523374002426863","0.006523374002426863","0.006523374002426863"
"2714","0.006523598451167345","0.006523598451167345","0.006523598451167345"
"2715","0.006495285779237747","0.006495285779237747","0.006495285779237747"
"2716","0.006508104503154755","0.006508104503154755","0.006508104503154755"
"2717","0.0065125972032547","0.0065125972032547","0.0065125972032547"
"2718","0.0065139224752783775","0.0065139224752783775","0.0065139224752783775"
"2719","0.006500990130007267","0.006500990130007267","0.006500990130007267"
"2720","0.00650008674710989","0.00650008674710989","0.00650008674710989"
"2721","0.00650453008711338","0.00650453008711338","0.00650453008711338"
"2722","0.006496306508779526","0.006496306508779526","0.006496306508779526"
"2723","0.006493002641946077","0.006493002641946077","0.006493002641946077"
"2724","0.006492100656032562","0.006492100656032562","0.006492100656032562"
